""	"X0"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X8"	"X11"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY"	0.133132412240778	0.134708640010372	0.13694321625278	0.132688192104018	0.133820608470177	0.133266292071447	0.127893330085815	0.126777850520254	0.122324763920552	0.133553760297424	23364.7035682224	0	0
"GO_ALDITOL_PHOSPHATE_METABOLIC_PROCESS"	0.228189453385299	0.230577475697012	0.233971549448046	0.228103003936531	0.228985074507492	0.228420847093279	0.196611201504519	0.225096378062287	0.20612067128351	0.227928287700304	91049.4515458106	0	0
"GO_ALDO_KETO_REDUCTASE_NADP_ACTIVITY"	0.123884960499333	0.128426518054151	0.128142810795056	0.126415786107271	0.125234232397856	0.124674136281654	0.114211613022271	0.119882738996989	0.109598088428125	0.125376145244442	24248.7085859367	0	0
"GO_ALDOSTERONE_METABOLIC_PROCESS"	0.0293789621992129	0.0296681963799383	0.0315339403033613	0.0351379073225681	0.0312764680479778	0.0320621623451953	0.0106786419957635	0.0309280095990218	0.0273534657467038	0.030212455091292	858.489575001038	0	0
"GO_ALKALI_METAL_ION_BINDING"	0.152002577625045	0.136854238785674	0.138984191119794	0.140745419242526	0.14078235982898	0.145079432828322	0.177201680374663	0.140546428476706	0.15769314686396	0.144554272728913	9014.10465329715	0	0
"GO_ALKALOID_METABOLIC_PROCESS"	0.0573568859385557	0.0659108737297737	0.0681935070456678	0.0645868843417279	0.0649903013108905	0.0607975714855208	0.0220369850467372	0.0606095723050625	0.0494416016335276	0.0612150659689297	8537.77247924801	0	0
"GO_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY"	-0.0869947335142382	-0.0808684293171411	-0.078463153894983	-0.088442743551109	-0.0832284115820313	-0.087555325721746	-0.100635399622301	-0.0881115142873161	-0.100943863780979	-0.0851149555400482	5387.71243693656	0	0
"GO_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING"	-0.143333303787446	-0.141683678884677	-0.138762803852523	-0.140630705805402	-0.143316221812976	-0.142294068526828	-0.141118034952393	-0.140126629873772	-0.154138783759966	-0.141537591694264	19794.0115336748	0	0
"GO_ALPHA_ACTININ_BINDING"	0.142957195694728	0.142281345238763	0.144189119669323	0.142215048323631	0.142639485950689	0.142359536083439	0.118727529835784	0.139902400285835	0.1376783101086	0.141523743253728	50364.0524268373	0	0
"GO_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY"	0.144705186760507	0.150526722004808	0.15502820059895	0.150581708679438	0.151654488906844	0.147793996898179	0.100688952874435	0.148907715418891	0.130467573078004	0.147227587397502	99542.6416918486	0	0
"GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS"	0.116493716776313	0.115633628394341	0.111983841061635	0.114984203393928	0.110901440788392	0.118168138737962	0.141677678970764	0.114578829877995	0.110636561574213	0.116097115138266	33692.344537716	0	0
"GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS"	0.0488970711337744	0.0532889310388344	0.0510559942608334	0.0519952032667514	0.0496371213357418	0.0507035620364538	0.0618414083229979	0.0506773951363141	0.0422816473071496	0.0514607226297864	5189.10197475557	0	0
"GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS"	0.0693230217888497	0.0714129385596576	0.0694741683274145	0.0709488664907174	0.0682733670805669	0.0702709980535651	0.0846412472520058	0.0696776632566873	0.0622213025273463	0.0707266679241305	14374.8631001939	0	0
"GO_ALPHA_AMYLASE_ACTIVITY_RELEASING_MALTOHEXAOSE"	0.411042428399328	0.420732429677188	0.427869977781293	0.420440033274992	0.422342203637758	0.416165194074187	0.345692797129436	0.415897664756819	0.389855882325577	0.415424355051128	427068.602349702	0	0
"GO_ALPHA_BETA_T_CELL_ACTIVATION"	0.151060119867719	0.152774290545141	0.140865403056968	0.150578227617284	0.143391690009705	0.148040943682913	0.155689149526881	0.155318727291757	0.158946151420563	0.149118282149958	67019.3689037838	0	0
"GO_ALPHA_BETA_T_CELL_DIFFERENTIATION"	0.168765378447551	0.170267794810335	0.157020315625871	0.167817218601411	0.159696112244096	0.164114387378557	0.172790304235557	0.173002247708736	0.176013415102009	0.166186191393464	60482.384032315	0	0
"GO_ALPHA_BETA_T_CELL_PROLIFERATION"	0.159981333667504	0.161118628944512	0.157496360054676	0.163433691470578	0.16021734613819	0.157840197218534	0.158712892850081	0.164153039112453	0.177130840701613	0.160389689115631	51277.9385951626	0	0
"GO_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX"	0.41912516305856	0.381759268751209	0.377888700739576	0.378848602376916	0.380154570141595	0.403547477596899	0.408500689591911	0.387090784787143	0.415680032106603	0.392383798791949	19615.5637804129	0	0
"GO_ALPHA_CATENIN_BINDING"	-0.101876101790615	-0.0958679536829947	-0.0947265986746408	-0.101096643298604	-0.101117597534263	-0.0991283441496529	-0.1077725216445	-0.102087912504959	-0.0736591078200387	-0.0993096764010671	9406.61828569307	0	0
"GO_ALPHA_DNA_POLYMERASE_PRIMASE_COMPLEX"	0.106114425536075	0.0971865109425322	0.096641327430705	0.100932078663555	0.0948451188452926	0.104334621142741	0.222480214346858	0.102382588793307	0.0887496954247185	0.106472868445159	4042.98161015557	0	0
"GO_ALPHA_GLUCOSIDASE_ACTIVITY"	0.0460431267488058	0.0504383748355812	0.0511675990975872	0.0479951975789922	0.0537906044862584	0.0450203993050224	0.0549433790349006	0.0475283197749261	0.0237258311615337	0.0490445777774794	761.599807281963	0	0
"GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS"	0.151585255170826	0.145297586209464	0.142058058465984	0.145454875973058	0.139405310866286	0.147294626726914	0.171684074090072	0.145632116266117	0.145017308358839	0.147222863187392	16332.3058476238	0	0
"GO_ALPHA_N_ACETYLGALACTOSAMINIDE_ALPHA_2_6_SIALYLTRANSFERASE_ACTIVITY"	0.0831565584717526	0.0799035992446197	0.0798322905131116	0.0815601748532284	0.0773722677386846	0.0860509387455305	0.0692593315654991	0.0823106465847113	0.0649899490355707	0.0805978677263675	3680.26266661156	0	0
"GO_ALPHA_N_ACETYLNEURAMINATE_ALPHA_2_8_SIALYLTRANSFERASE_ACTIVITY"	0.149005719950731	0.107785626842037	0.105074786115441	0.117154393777651	0.101172938937501	0.140552758615138	0.151659859072413	0.120107926478124	0.109750270080531	0.122806202960838	1864.08597136139	0	0
"GO_ALPHA_TUBULIN_BINDING"	0.133957688218701	0.1416016312725	0.132736723841305	0.140805370852382	0.139080913171336	0.143538378827899	0.140916701862111	0.140922305621255	0.141147470686381	0.137947423959984	31749.8953423256	0	0
"GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME"	0.173416672408813	0.167349913297136	0.15950351395028	0.169516174001532	0.174477706333464	0.170567906598444	0.231972970741733	0.171017910332926	0.2103851526065	0.172115320681411	29706.4320436317	0	0
"GO_AMACRINE_CELL_DIFFERENTIATION"	0.231917846878288	0.240288403054719	0.244915664320888	0.239331520587492	0.2402126181796	0.237130988580439	0.181453398595678	0.236966291452412	0.215535747265827	0.235580221334828	169092.323673723	0	0
"GO_AMEBOIDAL_TYPE_CELL_MIGRATION"	0.108283107932731	0.108304758263644	0.105314085219923	0.107869023221021	0.105239691144227	0.107391200293539	0.107308905343483	0.10962530937239	0.108211830610866	0.107392091785536	156077.294524032	0	0
"GO_AMIDE_BINDING"	0.132711341033979	0.128445834814597	0.128208250387492	0.127941996779374	0.126874718446128	0.131664206579972	0.139282792727218	0.128931428420952	0.133009486305829	0.129983667373809	193689.538328888	0	0
"GO_AMIDE_BIOSYNTHETIC_PROCESS"	0.174374110414733	0.169947143758811	0.16534334291267	0.170512487904565	0.17028975028797	0.171231623359981	0.214849858906655	0.171576686148321	0.188177754267525	0.172777471582904	137193.758689849	0	0
"GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0964092022105656	0.0936012499476609	0.0926549810265479	0.0936703672245506	0.0934854242139592	0.0923629726502889	0.115906912301667	0.0957377077056667	0.0942778003629818	0.0952180950107972	18478.0339145885	0	0
"GO_AMIDINE_LYASE_ACTIVITY"	0.0818356713049466	0.0762705484413167	0.0682928221680767	0.0761219948300155	0.0677191388768499	0.076958302578466	0.141653713485158	0.0795916847004116	0.0668318764279579	0.0788452227130778	1457.1227267631	0	0
"GO_AMINE_BINDING"	-0.122095895562568	-0.119126880748928	-0.116767474683467	-0.119687919286252	-0.119104652431953	-0.12036253497202	-0.142671466984187	-0.120666241547175	-0.128870770888957	-0.120861819567424	110291.52116724	0	0
"GO_AMINE_BIOSYNTHETIC_PROCESS"	0.146865667673917	0.14634937140701	0.136703043536756	0.147509903400981	0.142807039393987	0.145941294232211	0.151455802968956	0.146695918860874	0.141866878853566	0.144912090429478	32145.4065785325	0	0
"GO_AMINE_CATABOLIC_PROCESS"	0.14844222198877	0.151462328275807	0.148628978292969	0.150323242057716	0.148709686650604	0.147978138298544	0.124248457263368	0.147098908443328	0.144444723607763	0.148079810660675	29463.2008333119	0	0
"GO_AMINE_METABOLIC_PROCESS"	0.137700348621044	0.119130585172925	0.116210476459616	0.118363750747532	0.114918326051053	0.12604414081895	0.190820483930104	0.122145635086976	0.132417903292454	0.126734919422755	23849.0613060288	0	0
"GO_AMINE_TRANSPORT"	0.0739160931520188	0.0715902399263589	0.071923788881276	0.0723484553522715	0.0701364220461364	0.0756833586029602	0.0491091613497259	0.0702361891279	0.0591410965829959	0.0712392058394326	35406.6621126082	0	0
"GO_AMINO_ACID_ACTIVATION"	0.176226274314338	0.175177785765704	0.176799005901981	0.176502486615733	0.178622514042657	0.175165617136134	0.193230211346762	0.176243794503121	0.186768536646588	0.177205047995833	50396.5418393817	0	0
"GO_AMINO_ACID_BETAINE_BIOSYNTHETIC_PROCESS"	0.191457404516815	0.197880335133158	0.197111196220211	0.196823275254199	0.193634601930443	0.192870525745146	0.206570870959873	0.192016310960466	0.208645499080543	0.195666457982056	17544.8319664576	0	0
"GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS"	0.119737784009639	0.124597227082323	0.124725397901648	0.124121772003668	0.120679785854401	0.121172953643304	0.121034577703508	0.119010568839035	0.123393959091838	0.12247777249983	17701.5231507688	0	0
"GO_AMINO_ACID_BETAINE_TRANSPORT"	0.235239120947224	0.246213175998731	0.229880946202005	0.248720872925565	0.237464671539857	0.23602036483689	0.235295811972633	0.248446843587161	0.231049674203158	0.239284339678589	11038.6537897807	0	0
"GO_AMINO_ACID_BINDING"	0.116783432007371	0.120888811664625	0.122029515076078	0.120631625158322	0.119768842991893	0.117811157687461	0.117331663818071	0.124386334063422	0.116840482196964	0.119708258416893	40438.8153631201	0	0
"GO_AMINO_ACID_CATION_SYMPORTER_ACTIVITY"	0.147957486150216	0.14561977507802	0.145379249844576	0.147774190099656	0.147069280905915	0.146658059042243	0.114224096788318	0.147273868951155	0.130522382806937	0.145102166961577	28039.2959295508	0	0
"GO_AMINO_ACID_HOMEOSTASIS"	0.260103248889136	0.270548048741417	0.269902486703645	0.269339853227026	0.268057049080994	0.267120415938104	0.226467021135095	0.268287630415856	0.254476972167007	0.264978951535149	74656.9489250345	0	0
"GO_AMINO_ACID_IMPORT"	0.174345270366923	0.16565668489563	0.151946625585229	0.165370293277418	0.154009815361793	0.178321784698213	0.180007710339621	0.163685498472784	0.151812798093262	0.165691297029035	25487.2839762768	0	0
"GO_AMINO_ACID_SALVAGE"	0.140842990739121	0.148441355047122	0.146102859840957	0.149056367027855	0.140654088523804	0.145249759576974	0.161065571418418	0.143664852638832	0.133948325380931	0.145889707032921	9006.76947745126	0	0
"GO_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY"	0.180343678760136	0.176028723914612	0.174976724311576	0.178970807113258	0.177635066837043	0.177893432917158	0.14583275931313	0.179262328754115	0.162040979569686	0.176155906019014	26540.796127087	0	0
"GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT"	0.101145661741687	0.0978408164229155	0.0923653747102146	0.0985238805905072	0.0937452944186395	0.102801062428038	0.0975420278542805	0.0975053521646306	0.0881429901637462	0.097684418262427	35554.6129813612	0	0
"GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0561122548146718	0.0558294365454947	0.0516157120090061	0.0571519941184131	0.0531540494053694	0.0577621353245122	0.0562986851575114	0.0568224915752197	0.0481301459159312	0.0553038244155911	9647.47621906932	0	0
"GO_AMINO_ACID_TRANSPORT"	0.0784693911854568	0.0770156024278712	0.0750678357207701	0.0777422573997977	0.0750154815074846	0.0800161070232139	0.0693457461443163	0.0766193948141578	0.0690409060012968	0.0767318937576701	44606.3447784814	0	0
"GO_AMINO_SUGAR_BIOSYNTHETIC_PROCESS"	0.127977715863592	0.13461946311095	0.134251983483206	0.133874646258551	0.13200133301874	0.132903431447991	0.118357355401713	0.131812492479458	0.121851888296661	0.131560734855854	27798.0532020101	0	0
"GO_AMINO_SUGAR_CATABOLIC_PROCESS"	0.281709634817338	0.288171553250877	0.290804651013842	0.288594315575495	0.285736958169401	0.287992610367131	0.256248763968973	0.2863559402541	0.272234246185035	0.285225651588085	124390.903541353	0	0
"GO_AMINO_SUGAR_METABOLIC_PROCESS"	0.114140224271211	0.119916524269833	0.118675110125249	0.118523622582678	0.118366274503596	0.116565918382332	0.102321358610368	0.117015006655797	0.108486115045024	0.116725816186601	47721.7278578621	0	0
"GO_AMINOACYL_TRNA_EDITING_ACTIVITY"	0.129475249940259	0.135590923169507	0.140537965509555	0.132306945627402	0.139335136966065	0.129530710723439	0.146745864384679	0.138675822779086	0.137004802608133	0.135044106446704	5899.71928998939	0	0
"GO_AMINOACYL_TRNA_METABOLISM_INVOLVED_IN_TRANSLATIONAL_FIDELITY"	0.129475249940259	0.135590923169507	0.140537965509555	0.132306945627402	0.139335136966065	0.129530710723439	0.146745864384679	0.138675822779086	0.137004802608133	0.135044106446704	5899.71928998939	0	0
"GO_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX"	0.250672220761796	0.246118036845245	0.253478615302954	0.24219634180752	0.252307920909402	0.241578255581782	0.288523266552463	0.253956282918456	0.257157062882242	0.250486712313707	12379.9169443545	0	0
"GO_AMINOACYLASE_ACTIVITY"	0.0527034843414068	0.0534145685671685	0.0495801063061288	0.0562119261266155	0.0495502879362884	0.0577562426876633	0.0544149167254344	0.0450676393283608	0.0523557574735331	0.0527579344993903	619.681898453819	0	0
"GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS"	0.0872749603431897	0.0918980497620564	0.0923719703902351	0.0895660008464175	0.0907949645585524	0.0876310123361185	0.072335503248286	0.0912752436870595	0.0819791497617079	0.0890911148711985	60524.4668764525	0	0
"GO_AMINOGLYCAN_CATABOLIC_PROCESS"	0.149420147765471	0.15707244605509	0.159257989526335	0.155826367093321	0.158165407082619	0.150017313437369	0.131066025157975	0.155918244112468	0.144397116130291	0.153681598605712	93917.2091236298	0	0
"GO_AMINOGLYCAN_METABOLIC_PROCESS"	0.11283787967084	0.118014173251716	0.117921841388475	0.116172302393275	0.116598550348993	0.11316898444639	0.0996042666868181	0.116987724652637	0.10758066284204	0.115039183900934	123057.91148404	0	0
"GO_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS"	0.168234659542198	0.171298681263926	0.172473538820744	0.168263455370497	0.169952417891938	0.167940887976194	0.162180056334584	0.1618857754774	0.154023125002577	0.169089275066734	33396.4001188808	0	0
"GO_AMINOPEPTIDASE_ACTIVITY"	0.0315308887319462	0.0334763330471512	0.0357409732858642	0.0328602214813238	0.03491309966873	0.0311784663526362	0.060154187616623	0.0329630288225917	0.0513078875438645	0.0346760946328138	1814.86539349453	0	0
"GO_AMMONIA_LYASE_ACTIVITY"	-0.175048983163954	-0.170477311938136	-0.171633309266143	-0.171084706135254	-0.173407294831247	-0.172665858595507	-0.175604269695563	-0.170917904975383	-0.186421615300356	-0.17259171149324	19400.6320868906	0	0
"GO_AMMONIUM_ION_BINDING"	0.0223717787434472	0.0201303083116101	0.0169836598084696	0.0196449294268788	0.0178602586639681	0.0200091815370444	0.0262287762493811	0.0226336775150935	0.0304452614918385	0.0202782207038772	896.617098733595	0	0
"GO_AMMONIUM_ION_METABOLIC_PROCESS"	0.0853296438638569	0.0839257002936929	0.0820628376390889	0.0837338011854066	0.0814101813133187	0.084119922152504	0.0914421731800213	0.0821474276491209	0.0806909527332971	0.084007468513826	58697.7133333011	0	0
"GO_AMMONIUM_TRANSMEMBRANE_TRANSPORT"	0.220226339951186	0.226472532801745	0.229734622526619	0.225634548499971	0.22748966030731	0.222394815126952	0.179847953096826	0.222089737468461	0.207497338267751	0.222684371416576	112644.702514168	0	0
"GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.145782439062248	0.151271263755474	0.154526288068399	0.150334779319513	0.154211977315361	0.146139105304278	0.11502659680896	0.144809287342991	0.145814999679432	0.148248505722922	44093.1059594591	0	0
"GO_AMMONIUM_TRANSPORT"	0.0837763926650014	0.0839304141377198	0.0842449531052223	0.0835638718082677	0.083248959975564	0.0827086296630754	0.0726528741021313	0.0824278580760771	0.0814130403986682	0.0831319477573945	37627.6908965161	0	0
"GO_AMP_ACTIVATED_PROTEIN_KINASE_ACTIVITY"	0.210461198497309	0.207260610422377	0.204019192296777	0.20550945329106	0.20462723549444	0.212393237578557	0.213194716355087	0.209205379125039	0.191965731336367	0.207550421560804	13975.6513849579	0	0
"GO_AMP_BINDING"	-0.0180241718450543	-0.0344634700554659	-0.0351929165761689	-0.0307075694554722	-0.0356847183063854	-0.0239801595594856	0.0618396515430916	-0.0209763562181426	0.0147880388716398	-0.0240059993086553	213.484611879253	0	0
"GO_AMP_BIOSYNTHETIC_PROCESS"	0.0679157494366691	0.0477121132467402	0.0435267213462894	0.0665615643163397	0.0562300328023601	0.0531799817875423	0.211264828227458	0.0872745009415432	0.187145079509759	0.0661598036376399	254.981295640194	0	0
"GO_AMP_METABOLIC_PROCESS"	0.178658414271318	0.171864700063057	0.171434941910889	0.179606599773452	0.17629901801218	0.172403185211332	0.214312785872319	0.184553993589654	0.215035400362608	0.177860778313918	11096.642869596	0	0
"GO_AMPA_GLUTAMATE_RECEPTOR_COMPLEX"	0.014608109661668	0.0157783485236072	0.0181261433666643	0.0155558541174172	0.0163037723122976	0.0161987181981743	-0.00378836532418545	0.0137543373141285	0.00731495486679672	0.0148577188491146	490.93244643527	0	0
"GO_AMYLASE_ACTIVITY"	0.313476251365859	0.322732628573211	0.328451944370224	0.321462506866659	0.323605458131084	0.318182099354434	0.25678922483168	0.317335361520863	0.2946849670045	0.317503124219178	253419.850293605	0	0
"GO_AMYLOID_BETA_BINDING"	0.120197423770478	0.129400447299261	0.129468883815133	0.126518596566318	0.125492492040613	0.123592279989643	0.101840319001508	0.124636201498832	0.113788790016293	0.124448045582063	48102.4612325027	0	0
"GO_AMYLOID_BETA_CLEARANCE"	0.0752727510007241	0.0744278355968047	0.0656329865791431	0.0660486134681141	0.0617868862991191	0.0719320950134951	0.100207514962774	0.0690110247641086	0.0561351226261765	0.0715061466567443	3956.51174153374	0	0
"GO_AMYLOID_BETA_CLEARANCE_BY_CELLULAR_CATABOLIC_PROCESS"	-0.0389836721425662	-0.0240744665351181	-0.0371678890983644	-0.029221906341142	-0.0319474153705443	-0.0305166458182518	-0.0379251919988074	-0.0342787280442651	-0.0370952074933029	-0.0329243762744545	327.683440733454	0	0
"GO_AMYLOID_BETA_CLEARANCE_BY_TRANSCYTOSIS"	0.102297263995781	0.0686127599325212	0.0719750405721575	0.0753039310043671	0.0729947348434471	0.0837286703074748	0.203634523422483	0.0842784977537263	0.106131194399818	0.0870809232068537	866.237814643441	0	0
"GO_AMYLOID_BETA_FORMATION"	0.042823654062286	0.043094596956363	0.0301784980625137	0.0343986589711317	0.0313701538692436	0.0359933072137365	0.0812486144284792	0.0397842116083943	0.0544960339193914	0.039754169162633	940.763090762434	0	0
"GO_AMYLOID_BETA_METABOLIC_PROCESS"	0.0381768748872204	0.0381476530903961	0.029326308620898	0.0314820897014062	0.0299907082709351	0.033699360232684	0.0640034645334452	0.0349644410743459	0.0511154245587648	0.0357904960426739	1251.0626631563	0	0
"GO_AMYLOID_FIBRIL_FORMATION"	0.0294632692465899	0.0205079112389579	0.01425796778874	0.0260403347126105	0.0140391437464884	0.0296261853750044	0.0445254923523267	0.0203571758274448	0.0179959432584407	0.0236940547573116	276.479690005403	0	0
"GO_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS"	0.0777801919802376	0.0638851549577013	0.0623585951865901	0.0750239446883159	0.0674786062802589	0.0733905070889111	0.0876872243295358	0.0793572629925601	0.0879061986743708	0.0715126769126631	2930.47198360101	0	0
"GO_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS"	0.0617135197971194	0.0563005671443912	0.0483455663678107	0.0517692964070008	0.0498142685962066	0.0535962796619472	0.0955637676058334	0.0574890495725188	0.0724525322371161	0.0568135370710164	2561.42312207089	0	0
"GO_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS"	0.0856770353960633	0.0797483932184656	0.0741197165599627	0.079133748422143	0.0759438453014512	0.0794035533607887	0.109512214999994	0.0835005974499693	0.095525644666517	0.0814276500395034	8505.5042346298	0	0
"GO_ANAGEN"	0.0712684505148087	0.0721228272900315	0.0743668381454516	0.0729961687937783	0.071866333307703	0.074924752630887	0.0474936785224308	0.0729914211841568	0.0671526381227088	0.0713894968016378	5647.60246731474	0	0
"GO_ANAPHASE_PROMOTING_COMPLEX"	0.107040047846862	0.100304464945716	0.0947853234631629	0.101338220954261	0.0998655208082763	0.102645813187566	0.226144197736337	0.106434699263818	0.103895057530903	0.107717473335138	5590.78313046294	0	0
"GO_ANAPHASE_PROMOTING_COMPLEX_BINDING"	0.0697838559310308	0.0769207815512015	0.0672083095991993	0.0768990191362453	0.0692096131565192	0.0738997496166893	0.212173223369581	0.0712583297900714	0.0509611274964055	0.0791179833284743	2091.9344298395	0	0
"GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS"	0.16976508787012	0.140332180310118	0.134723735542076	0.141408188040059	0.13719010241823	0.153734591634997	0.308077008831111	0.151003965753076	0.167300466363746	0.155960395411409	14791.1781398694	0	0
"GO_ANATOMICAL_STRUCTURE_ARRANGEMENT"	0.163569511427379	0.167376309648026	0.16676859801705	0.166783828923936	0.16955948555299	0.168873196608567	0.142833493732846	0.169561269613889	0.147388172701727	0.165289243208604	38628.7879800738	0	0
"GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS"	0.0822171389030128	0.0839629423159078	0.0818957917023005	0.0833086848654333	0.0824440314517373	0.0819594760070197	0.0797664300773209	0.0846719947289377	0.0833685343444902	0.082640400283289	252326.501469891	0	0
"GO_ANATOMICAL_STRUCTURE_HOMEOSTASIS"	0.0945807905422906	0.0893589214539477	0.0853677184184901	0.091203639229477	0.0883692976077672	0.0931619079015319	0.125366660869025	0.0917061309585062	0.107400785791297	0.0923282653443683	70208.7073397757	0	0
"GO_ANATOMICAL_STRUCTURE_MATURATION"	0.0286460472466435	0.0340841381677168	0.0303885279540941	0.0314351266763862	0.0328379398314628	0.0311044322511631	0.0428595805470672	0.030713196240313	0.0381502187949377	0.0317510920432062	6372.25784951333	0	0
"GO_ANATOMICAL_STRUCTURE_REGRESSION"	0.0265236526990415	0.0312684278154654	0.0321833933956472	0.0377584869330558	0.0379067291528483	0.0268028722177548	0.0177310688815195	0.0419834354238952	0.0578184607828152	0.0314760095804304	738.664445384244	0	0
"GO_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE"	0.016346682111877	0.0306996515000548	0.0306860096280046	0.0267815039180573	0.0258217173463896	0.0221500894892195	0.00413954474435127	0.0305878057941076	0.0201040168866679	0.0243144471378265	703.707058591638	0	0
"GO_ANCHORED_COMPONENT_OF_MEMBRANE"	0.0743089833331976	0.078592278615614	0.0810272585316961	0.0777387310760062	0.0792738319081969	0.0758697875969693	0.0572194843557001	0.0781430469445282	0.0716749766399779	0.0766289966774408	51736.0245754069	0	0
"GO_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE"	0.0478528413253594	0.056933856693513	0.0584702695558491	0.0543791508894196	0.0565695862239035	0.0515517800850797	0.0311902921862506	0.0561161589499303	0.0471286776375451	0.0528898944752817	9823.49873828563	0	0
"GO_ANCHORED_COMPONENT_OF_PRESYNAPTIC_MEMBRANE"	0.0606206600864835	0.0709989634440788	0.0797712597905623	0.0655358011806734	0.0844685389882415	0.0592620897116601	0.0748434757832527	0.0750894227374814	0.0817030443108533	0.0698964547977938	678.325890829041	0	0
"GO_ANCHORED_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE"	0.0430753914768721	0.0326418886109436	0.0340320768993445	0.0333001209617125	0.0361274666760004	0.0367152590078936	0.0655254308742656	0.0332427950091769	0.0404942946576954	0.0377134555877978	566.895843083034	0	0
"GO_ANCHORING_JUNCTION"	0.126692077501029	0.12555163129033	0.124005263823076	0.124581566747931	0.124041255478409	0.123531187845005	0.138985108187158	0.129310785075434	0.131251429898059	0.125966364701891	189336.282624724	0	0
"GO_ANDROGEN_BIOSYNTHETIC_PROCESS"	0.0681295635775008	0.0737848445721261	0.0768864681995591	0.0742936944058832	0.0749586247497828	0.0707095936348412	0.0620376009750646	0.0702685644272116	0.0675496068185774	0.0722371604847987	4352.40935590548	0	0
"GO_ANDROGEN_CATABOLIC_PROCESS"	0.182238601206021	0.195291287441943	0.198089588374376	0.194896358706438	0.197592410151748	0.18194700697053	0.161008149929442	0.188393164195394	0.185169988407127	0.189980713085604	18075.4183127534	0	0
"GO_ANDROGEN_METABOLIC_PROCESS"	0.133329033414283	0.143675874669505	0.146123256789773	0.142459188049923	0.144206889257699	0.134730988938817	0.112232517186247	0.139435445026914	0.131742125666386	0.139159253036285	44049.9976471806	0	0
"GO_ANDROGEN_RECEPTOR_BINDING"	0.0822400743157114	0.0776715573323471	0.0782346599992851	0.0751381847177997	0.0828734474153933	0.0765358677690745	0.13271502967782	0.0785103005706683	0.12272954608585	0.0817702255543141	4921.9463082884	0	0
"GO_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY"	0.101211216893536	0.102456647810824	0.0964038745801821	0.102329086564684	0.101273565837364	0.101198428995195	0.150343967393988	0.104805917395861	0.136431811593156	0.103531399406968	9775.96167776161	0	0
"GO_ANDROSTERONE_DEHYDROGENASE_ACTIVITY"	0.0120996338223857	0.0202411657170706	0.0230631864342093	0.0174857561158716	0.0186437370308836	0.0170372153861006	-0.0100925232074003	0.0129079046825755	-0.00120706095350646	0.0161395984289651	513.239989836291	0	0
"GO_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING"	0.144190750247071	0.146680330458812	0.135525386815816	0.140736409198178	0.141152161278549	0.143650804641754	0.145011927894265	0.145930253753461	0.142836165712458	0.142369904001733	12957.8559273605	0	0
"GO_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY"	0.193256129247706	0.191154504312613	0.19092008190583	0.188970527556892	0.187299468570256	0.188061770329521	0.198440248287776	0.190733929207661	0.187128863832302	0.191071748258973	17169.776838181	0	0
"GO_ANGIOTENSIN_RECEPTOR_BINDING"	0.0285818936424245	0.0396525816586179	0.0404362461230975	0.0314452283285296	0.0349213171647706	0.0259112847087833	0.0633414804764201	0.032727192714334	0.0388688307078623	0.0354762485048532	226.65574687581	0	0
