""	"rho"	"Pval"	"SE"	"Tval"	"n"	"FDR"
"GO_DOPAMINE_METABOLIC_PROCESS"	0.127831642635977	3.13811131412951e-12	0.0157986174524233	8.09131830813267	3943	1.26465885959419e-08
"GO_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY"	-0.407262792438728	1.97104612220327e-153	0.0145484082694841	-27.9936323544741	3943	1.98346371277315e-149
"GO_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_COUPLED_VIA_GI_GO"	-0.407262792438728	1.97104612220327e-153	0.0145484082694841	-27.9936323544741	3943	1.98346371277315e-149
"GO_DOPAMINE_RECEPTOR_BINDING"	0.207825679526354	6.31967873375496e-36	0.0155815010041426	13.3379755564692	3943	3.99656483122664e-32
"GO_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY"	0.0673449368694413	0.0491593871919014	0.0158931398825268	4.23735884584275	3943	1
"GO_DOPAMINE_TRANSPORT"	-0.246167618679691	1.19449879159267e-51	0.0154391152105962	-15.9444123139091	3943	8.70550719312738e-48
"GO_DOPAMINERGIC_NEURON_AXON_GUIDANCE"	-0.386188302122381	1.94719375183391e-136	0.0146935074593324	-26.282921432561	3943	1.89734559178696e-132
"GO_DOPAMINERGIC_NEURON_DIFFERENTIATION"	0.0447854705769985	1	0.0159133203140229	2.81433853483947	3943	1
"GO_DOPAMINERGIC_SYNAPSE"	-0.347013048953334	5.28701501521886e-108	0.0149394612223071	-23.2279493744518	3943	4.86405381400135e-104
"GO_DORSAL_AORTA_DEVELOPMENT"	-0.0875344876434296	0.000100734239451259	0.0158681585443358	-5.51636079251776	3943	0.275508144899193
"GO_DORSAL_ROOT_GANGLION_DEVELOPMENT"	-0.24991312820756	2.41031985482032e-53	0.0154238388693617	-16.2030432452192	3943	1.78002121278481e-49
"GO_DORSAL_SPINAL_CORD_DEVELOPMENT"	-0.340371056696741	1.44097922631139e-103	0.0149781837778385	-22.7244545630658	3943	1.3151817398544e-99
"GO_DORSAL_VENTRAL_AXIS_SPECIFICATION"	-0.150272474354111	1.12649569015102e-17	0.0157484200377283	-9.54206669584025	3943	5.3384630756257e-14
"GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING"	-0.0936669592788827	1.10906182918226e-05	0.0158592715300372	-5.90613251696202	3943	0.032384605412122
"GO_DORSAL_VENTRAL_PATTERN_FORMATION"	-0.228583397408937	4.50563025919813e-44	0.0155075644377318	-14.7401223658801	3943	3.08770841662848e-40
"GO_DOSAGE_COMPENSATION"	0.0412508720885726	1	0.0159157446438938	2.59182796730775	3943	1
"GO_DOUBLE_STRAND_BREAK_REPAIR"	0.363849299685859	9.77685549629611e-120	0.0148374743057979	24.5223204560955	3943	9.24206150064871e-116
"GO_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION"	0.258459748993621	2.53764442983707e-57	0.0153880579135646	16.7961253099904	3943	1.9265796511323e-53
"GO_DOUBLE_STRAND_BREAK_REPAIR_VIA_CLASSICAL_NONHOMOLOGOUS_END_JOINING"	0.0910697765040908	2.8676474753636e-05	0.0158631093409146	5.74097893085823	3943	0.0812404529770509
"GO_DOUBLE_STRAND_BREAK_REPAIR_VIA_SINGLE_STRAND_ANNEALING"	0.0610194015136827	0.238692993842278	0.0158996203599868	3.83778984228108	3943	1
"GO_DOUBLE_STRAND_BREAK_REPAIR_VIA_SYNTHESIS_DEPENDENT_STRAND_ANNEALING"	-0.0466948270313862	1	0.0159119276820845	-2.93458014417454	3943	1
"GO_DOUBLE_STRANDED_DNA_BINDING"	0.279857780813207	5.85699057914516e-68	0.0152927917813085	18.2999798084782	3943	4.72717709642806e-64
"GO_DOUBLE_STRANDED_METHYLATED_DNA_BINDING"	-0.0630607774269208	0.145752129237396	0.0158975990644431	-3.96668560902155	3943	1
"GO_DOUBLE_STRANDED_RNA_ADENOSINE_DEAMINASE_ACTIVITY"	-0.137325787293939	2.02029003398046e-14	0.015778388086638	-8.7034104206268	3943	8.76401816740725e-11
"GO_DOUBLE_STRANDED_RNA_BINDING"	0.232745484644763	8.27016034825973e-46	0.0154918477172139	15.0237395108232	3943	5.76016668256291e-42
"GO_DOUBLE_STRANDED_TELOMERIC_DNA_BINDING"	0.19865142124049	1.35741920630634e-32	0.0156118356395824	12.7244115187088	3943	8.2693978048182e-29
"GO_DRINKING_BEHAVIOR"	-0.401891153876917	5.56229894291115e-149	0.0145862631065054	-27.5527152460095	3943	5.56063025322827e-145
"GO_DRUG_BINDING"	0.331606127765609	7.01736907086936e-98	0.0150279902599468	22.0658998328883	3943	6.32124605903911e-94
"GO_DRUG_CATABOLIC_PROCESS"	0.0574712844477503	0.543050478905866	0.0159029747469319	3.61387006911005	3943	1
"GO_DRUG_METABOLIC_PROCESS"	0.198730458811235	1.27242330327233e-32	0.0156115803960226	12.7296823108227	3943	7.75287518683834e-29
"GO_DRUG_TRANSMEMBRANE_TRANSPORT"	0.0685459988588552	0.0357423803507897	0.015891836933043	4.31328355228283	3943	1
"GO_DRUG_TRANSPORT"	-0.0888661382804911	6.30146253255079e-05	0.0158662802953411	-5.60094342380836	3943	0.17436146827568
"GO_DSRNA_TRANSPORT"	-0.118968220563369	2.50176282653106e-10	0.0158161744230826	-7.52193402658376	3943	9.41663527906293e-07
"GO_DUCTUS_ARTERIOSUS_CLOSURE"	-0.372516379898249	4.64386897827033e-126	0.014782801568187	-25.1993086817803	3943	4.44278945151123e-122
"GO_DYNACTIN_BINDING"	0.189047235711811	2.79652583036227e-29	0.0156420660581751	12.085822615038	3943	1.63317108493156e-25
"GO_DYNACTIN_COMPLEX"	0.223638886520332	4.69695547951874e-42	0.015525847095978	14.4042953107702	3943	3.16011164662021e-38
"GO_DYNEIN_COMPLEX"	0.134696060427144	8.49220408007409e-14	0.0157841389920781	8.53363369992789	3943	3.61428205647953e-10
"GO_DYNEIN_COMPLEX_BINDING"	0.196325328508893	8.96370589055586e-32	0.0156193002017912	12.5694061816149	3943	5.41766384025196e-28
"GO_DYNEIN_HEAVY_CHAIN_BINDING"	-0.151601878489711	5.00991858709201e-18	0.0157451866751483	-9.6284586278672	3943	2.39223612533644e-14
"GO_DYNEIN_INTERMEDIATE_CHAIN_BINDING"	0.226096748450168	4.73158897100979e-43	0.0155168116532466	14.5710828682297	3943	3.21464154690405e-39
"GO_DYNEIN_LIGHT_CHAIN_BINDING"	-0.192578871945083	1.77725013964447e-30	0.0156311306416345	-12.3202138322699	3943	1.05728610807449e-26
"GO_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING"	0.0990674628076683	1.41729337143254e-06	0.015850942624621	6.24994141697218	3943	0.00442195531886951
"GO_DYSTROGLYCAN_BINDING"	-0.332999888226397	9.00540826770436e-99	0.0150201680743858	-22.1701838872408	3943	8.13548582904412e-95
"GO_DYSTROGLYCAN_COMPLEX"	-0.282990359574204	1.34279964985381e-69	0.015278157281668	-18.5225452492074	3943	1.09330747491097e-65
"GO_E_BOX_BINDING"	0.0602843779618688	0.284785792800845	0.0159003318072055	3.7913911918838	3943	1
"GO_EAR_DEVELOPMENT"	-0.0945835782265129	7.89147017765401e-06	0.01585789106856	-5.96444872887511	3943	0.0233271858451452
"GO_EAR_MORPHOGENESIS"	-0.124015109197753	2.15889399681852e-11	0.0158063343699394	-7.84591204356687	3943	8.48229451349996e-08
"GO_EARLY_ENDOSOME"	0.251948096658279	2.80984693719896e-54	0.0154154359396485	16.3438839903495	3943	2.08855922841999e-50
"GO_EARLY_ENDOSOME_MEMBRANE"	0.125999887173112	7.97727236713387e-12	0.0158023508671587	7.97349003526887	3943	3.17575212935599e-08
"GO_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT"	0.127684325672103	3.38431592409603e-12	0.0157989197336232	8.08183900069859	3943	1.36252559104106e-08
"GO_EARLY_PHAGOSOME"	-0.0595321380691089	0.34032805752852	0.0159010509590678	-3.74391216167757	3943	1
"GO_EARP_COMPLEX"	-0.105847679691955	8.94420351297807e-08	0.0158398181748782	-6.68237971694828	3943	0.000298468071228078
"GO_EATING_BEHAVIOR"	-0.0428798017852846	1	0.0159146521771616	-2.69435997142429	3943	1
"GO_ECTODERM_DEVELOPMENT"	-0.243000509078042	3.07924904394426e-50	0.0154518409627047	-15.7263144025724	3943	2.22106233539699e-46
"GO_ECTODERMAL_CELL_DIFFERENTIATION"	-0.311437204180496	1.73204468004929e-85	0.0151370870774269	-20.5744475530516	3943	1.5072252805789e-81
"GO_ECTODERMAL_PLACODE_DEVELOPMENT"	-0.0807580385574488	0.000964747423447932	0.0158772740197743	-5.08639193710893	3943	1
"GO_ECTOPIC_GERM_CELL_PROGRAMMED_CELL_DEATH"	0.18069022570576	1.53414988461706e-26	0.0156671079037291	11.5330938432327	3943	8.59584180350936e-23
"GO_EFFLUX_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.292701776644466	8.08841784811073e-75	0.0152316600753128	-19.2166694370282	3943	6.75868195388132e-71
"GO_EGG_ACTIVATION"	-0.384002589238142	9.60095458790191e-135	0.01470803576369	-26.1083529716549	3943	9.33308795489945e-131
"GO_EGO_COMPLEX"	-0.0982548722415916	1.94517834571125e-06	0.0158522259563066	-6.19817510250048	3943	0.00600671073155634
"GO_EIF2ALPHA_PHOSPHORYLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	-0.0144987859354792	1	0.0159276289643781	-0.910291542319668	3943	1
"GO_EKC_KEOPS_COMPLEX"	0.128836841650356	1.87616033308408e-12	0.0157965454151347	8.15601375265996	3943	7.63784871598529e-09
"GO_ELASTIC_FIBER_ASSEMBLY"	-0.353782971216903	1.23211758502625e-112	0.0148991161255881	-23.7452321489935	3943	1.14463723648938e-108
"GO_ELASTIN_CATABOLIC_PROCESS"	-0.305629959768773	4.27549129451754e-82	0.0151670920740322	-20.1508607106069	3943	3.67777761154399e-78
"GO_ELASTIN_METABOLIC_PROCESS"	-0.0503897376352566	1	0.0159090672348965	-3.16735965039652	3943	1
"GO_ELECTRON_TRANSFER_ACTIVITY"	0.307028976012592	6.61775426219657e-83	0.015159920649031	20.2526769843097	3943	5.70781305114454e-79
"GO_ELECTRON_TRANSPORT_CHAIN"	0.338772504294231	1.62181747712974e-102	0.0149873768278579	22.6038557771187	3943	1.47731353991748e-98
"GO_ELL_EAF_COMPLEX"	-0.196786832784859	6.17694321356287e-32	0.0156178264827502	-12.6001420877744	3943	3.74013911581232e-28
"GO_ELONGATOR_HOLOENZYME_COMPLEX"	0.0861726720453933	0.000160470398704708	0.0158700497866754	5.42989298733925	3943	0.430702550123437
"GO_ELONGIN_COMPLEX"	0.0431256141861277	1	0.0159144836389788	2.70983433483834	3943	1
"GO_EMBRYO_DEVELOPMENT"	0.14482200014318	2.8800082227423e-16	0.0157613722332508	9.18841316606038	3943	1.31817976354915e-12
"GO_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING"	0.157724701138731	1.0980277187442e-19	0.0157299182129378	10.0270515716352	3943	5.46708001162738e-16
"GO_EMBRYO_IMPLANTATION"	0.0859784645868441	0.000171462748635306	0.0158703170611119	5.41756439116914	3943	0.45917724084535
"GO_EMBRYONIC_APPENDAGE_MORPHOGENESIS"	-0.145957196364963	1.48216742972375e-16	0.0157587149342486	-9.26199864481034	3943	6.83723835331567e-13
"GO_EMBRYONIC_AXIS_SPECIFICATION"	-0.157961595827105	9.43952790003351e-20	0.0157293150196699	-10.042496804824	3943	4.70654861095671e-16
"GO_EMBRYONIC_BODY_MORPHOGENESIS"	-0.287939342840979	3.11778097613915e-72	0.0152546758223217	-18.8754809472677	3943	2.57310463960764e-68
"GO_EMBRYONIC_BRAIN_DEVELOPMENT"	-0.0716614390875268	0.0150218984834417	0.0158883493255359	-4.5103136656463	3943	1
"GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT"	-0.205174611982028	6.02591167956134e-35	0.015590413538956	-13.160305945019	3943	3.7680025732297e-31
"GO_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION"	-0.306426642395934	1.47913526415237e-82	0.0151630126712403	-20.2088232094624	3943	1.27397920301444e-78
"GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS"	-0.155444022868317	4.641275707921e-19	0.0157356779148651	-9.87844462178989	3943	2.27515335202287e-15
"GO_EMBRYONIC_CLEAVAGE"	0.174861103458704	1.04551169678826e-24	0.0156838823337502	11.1490955962109	3943	5.69699323579922e-21
"GO_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS"	0.144582990403072	3.30613035131286e-16	0.0157619290130736	9.17292485476549	3943	1.50891789233919e-12
"GO_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT"	-0.293513580881635	2.8974493492737e-75	0.0152276956397992	-19.2749834134132	3943	2.42603434014687e-71
"GO_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS"	-0.314709348782172	1.96129857593016e-87	0.0151199049753164	-20.8142411804797	3943	1.71613625393889e-83
"GO_EMBRYONIC_DIGIT_MORPHOGENESIS"	0.0453903713056731	1	0.015912885420427	2.85242871461933	3943	1
"GO_EMBRYONIC_EYE_MORPHOGENESIS"	-0.218058145598748	7.76893079848748e-40	0.0155459770673458	-14.0266607016151	3943	5.10807200000552e-36
"GO_EMBRYONIC_FORELIMB_MORPHOGENESIS"	-0.311327539125094	2.01040036852487e-85	0.0151376594849448	-20.5664250431003	3943	1.74884728057978e-81
"GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT"	-0.101888501826502	4.59559406705073e-07	0.0158464044558383	-6.42975522368183	3943	0.0014761048143367
"GO_EMBRYONIC_HEMOPOIESIS"	0.0203560004862619	1	0.0159260027111576	1.27816130986846	3943	1
"GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS"	-0.0972008531058358	2.92446923759665e-06	0.0158538746790293	-6.13104714612185	3943	0.00891963117466978
"GO_EMBRYONIC_MORPHOGENESIS"	-0.168753831373009	7.43500484180118e-23	0.0157008489193049	-10.748070517736	3943	3.92493905598684e-19
"GO_EMBRYONIC_NEUROCRANIUM_MORPHOGENESIS"	-0.0213264056107323	1	0.0159256804803651	-1.33912052530665	3943	1
"GO_EMBRYONIC_ORGAN_DEVELOPMENT"	-0.113219540098908	3.58226540422668e-09	0.0158268778460782	-7.15362443559664	3943	1.27958520238977e-05
"GO_EMBRYONIC_ORGAN_MORPHOGENESIS"	-0.173870827433208	2.10979510895348e-24	0.0156866756448111	-11.0839818053305	3943	1.14350894905279e-20
"GO_EMBRYONIC_PATTERN_SPECIFICATION"	-0.294979063091543	4.50532825502503e-76	0.0152205085433804	-19.3803684187565	3943	3.78853052965055e-72
"GO_EMBRYONIC_PLACENTA_DEVELOPMENT"	0.0775418056303936	0.00266166243860273	0.0158813418234118	4.88257267506729	3943	1
"GO_EMBRYONIC_PLACENTA_MORPHOGENESIS"	0.0284531388641402	1	0.0159228540028551	1.78693711937812	3943	1
"GO_EMBRYONIC_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY"	0.0621143218596535	0.183823771377455	0.0158985445116659	3.90691876316575	3943	1
"GO_EMBRYONIC_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE"	-0.257202902558164	9.95992115886499e-57	0.015393400508739	-16.7086474760497	3943	7.51974047494307e-53
"GO_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT"	-0.309841234631633	1.50867239085985e-84	0.0151453953927967	-20.4577844682085	3943	1.30877329907092e-80
"GO_EMBRYONIC_SKELETAL_JOINT_MORPHOGENESIS"	-0.280501837680534	2.70732333307256e-68	0.0152897973775388	-18.3456870457028	3943	2.1902245764557e-64
"GO_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT"	-0.16847598780025	8.98858803969435e-23	0.0157016060246086	-10.7298570309434	3943	4.73608703811495e-19
"GO_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS"	-0.0219053211499389	1	0.0159254810983048	-1.37548881661544	3943	1
"GO_EMBRYONIC_VISCEROCRANIUM_MORPHOGENESIS"	0.149802943337975	1.49952051214296e-17	0.0157495550632712	9.51156669100598	3943	7.09873010448477e-14
"GO_ENAMEL_MINERALIZATION"	-0.061221172312052	0.227614768827275	0.0158994235472524	-3.8505277961874	3943	1
"GO_ENDOCARDIAL_CELL_DIFFERENTIATION"	-0.0178122651518929	1	0.0159267761403989	-1.11838485044763	3943	1
"GO_ENDOCARDIAL_CUSHION_DEVELOPMENT"	-0.211941235761891	1.79175154316796e-37	0.0155674279877799	-13.6144028370172	3943	1.15299211802858e-33
"GO_ENDOCARDIAL_CUSHION_FORMATION"	-0.194502102335162	3.85817484005759e-31	0.0156250871172376	-12.4480651452232	3943	2.30988927674248e-27
"GO_ENDOCARDIAL_CUSHION_MORPHOGENESIS"	-0.180864359105926	1.35061393215585e-26	0.0156665980592101	-11.5445841159881	3943	7.58099600119077e-23
"GO_ENDOCARDIUM_DEVELOPMENT"	0.0786870868213569	0.00186550686572178	0.0158799123719806	4.95513356611442	3943	1
"GO_ENDOCARDIUM_MORPHOGENESIS"	-0.0331332253358361	1	0.0159205572597431	-2.08115989881945	3943	1
"GO_ENDOCHONDRAL_BONE_MORPHOGENESIS"	-0.15905014825249	4.69574621873309e-20	0.0157265313551678	-10.1134919494009	3943	2.35538630331652e-16
"GO_ENDOCRINE_HORMONE_SECRETION"	0.00655655434407818	1	0.0159289609486339	0.411612180180559	3943	1
"GO_ENDOCRINE_PANCREAS_DEVELOPMENT"	-0.122980216017418	3.59849084212462e-11	0.015808385950048	-7.77942899458653	3943	1.40161218300754e-07
"GO_ENDOCRINE_PROCESS"	-0.0964010216018759	3.96873570141813e-06	0.0158551138157907	-6.08012170217705	3943	0.0119776443468799
"GO_ENDOCRINE_SYSTEM_DEVELOPMENT"	-0.0558368330538291	0.776679785067212	0.0159044521468193	-3.51076745922342	3943	1
"GO_ENDOCYTIC_PATCH"	0.214680335347888	1.59989670761591e-38	0.0155579015564804	13.7987976443048	3943	1.03913291159653e-34
"GO_ENDOCYTIC_RECYCLING"	0.108583150666929	2.78875322526961e-08	0.0158351192647614	6.85710974773421	3943	9.57378982235057e-05
"GO_ENDOCYTIC_VESICLE"	0.455868983242226	1.22949700248726e-197	0.0141778269308996	32.1536569365712	3943	1.25433284193751e-193
"GO_ENDOCYTIC_VESICLE_LUMEN"	0.111634617250378	7.27701180078735e-09	0.0158297343720485	7.05221039258233	3943	2.55786964797675e-05
"GO_ENDOCYTIC_VESICLE_MEMBRANE"	0.491265747418425	1.1288259472298e-234	0.0138745783444338	35.4076163774382	3943	1.15377300066358e-230
"GO_ENDOCYTOSIS"	0.234208032724539	1.98999838208276e-46	0.0154862537158134	15.1236081380601	3943	1.39299886745793e-42
"GO_ENDODEOXYRIBONUCLEASE_ACTIVITY"	0.264922326379793	1.9710375131436e-60	0.0153601454337395	17.2473839862138	3943	1.52538593142183e-56
"GO_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS"	0.142540942648294	1.0762821756027e-15	0.0157666477361088	9.04066260844066	3943	4.84757491891458e-12
"GO_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS"	0.093530388501806	1.16730032605594e-05	0.0158594760496709	5.89744504855487	3943	0.0340501505110519
"GO_ENDODEOXYRIBONUCLEASE_COMPLEX"	0.0726229485474866	0.0114283622187074	0.0158872414962727	4.57114902952312	3943	1
"GO_ENDODERM_DEVELOPMENT"	0.0971978330872033	2.92701333436416e-06	0.0158538793772242	6.13085483839611	3943	0.00892446365647634
"GO_ENDODERM_FORMATION"	0.0993963974047203	1.24546445619764e-06	0.0158504201001638	6.27089987373223	3943	0.003900794676811
"GO_ENDODERMAL_CELL_FATE_COMMITMENT"	0.195034098984467	2.52451301638042e-31	0.0156234043609178	12.4834571569016	3943	1.51597006633645e-27
"GO_ENDODERMAL_CELL_FATE_SPECIFICATION"	-0.0437388403726725	1	0.0159140589806944	-2.74844025812227	3943	1
"GO_ENDOLYSOSOME"	0.269090152427191	1.74838365229168e-62	0.0153417508758202	17.5397289791283	3943	1.37055794503145e-58
"GO_ENDOLYSOSOME_LUMEN"	0.0106081229395033	1	0.0159284070344172	0.665987685810758	3943	1
"GO_ENDOLYSOSOME_MEMBRANE"	0.266897678175654	2.1239285680298e-61	0.0153514658262848	17.3858106578116	3943	1.65538992592243e-57
"GO_ENDOMEMBRANE_SYSTEM_ORGANIZATION"	0.315855600105543	4.03038701078587e-88	0.0151138388509161	20.8984364079281	3943	3.53626156326352e-84
"GO_ENDONUCLEASE_ACTIVITY"	0.306279556751747	1.79980376698063e-82	0.0151637667033402	20.1981184981091	3943	1.54981102374702e-78
"GO_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS"	0.170048172614413	3.05327898089981e-23	0.0156973049968472	10.8329533412625	3943	1.62342843414443e-19
"GO_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS"	0.248986232719703	6.37776252243196e-53	0.0154276421753158	16.1389686052014	3943	4.69913542652787e-49
"GO_ENDONUCLEASE_COMPLEX"	0.202194601285348	7.32558971398269e-34	0.0156002893877076	12.9609519580239	3943	4.52501676632711e-30
"GO_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA"	0.00421138774365737	1	0.0159291620799946	0.264382252029845	3943	1
"GO_ENDONUCLEOLYTIC_CLEAVAGE_IN_ITS1_TO_SEPARATE_SSU_RRNA_FROM_5_8S_RRNA_AND_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA"	-0.0231171000768281	1	0.0159250464588196	-1.45161900385071	3943	1
"GO_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING"	-0.00317782183669689	1	0.0159292229083351	-0.199496350511491	3943	1
"GO_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY"	0.254293714878309	2.30367832221341e-55	0.0154056599478955	16.5065122648671	3943	1.7261461668345e-51
"GO_ENDOPEPTIDASE_ACTIVITY"	0.241296959765722	1.73216935553305e-49	0.0154586135573475	15.6092238718934	3943	1.24109934323943e-45
"GO_ENDOPEPTIDASE_COMPLEX"	0.414021660084594	3.77024399500021e-159	0.0144999196331698	28.5533761950986	3943	3.81850311813622e-155
"GO_ENDOPEPTIDASE_REGULATOR_ACTIVITY"	0.339160245707313	9.02801002230082e-103	0.0149851514744579	22.6330875790886	3943	8.22812833432497e-99
"GO_ENDOPLASMIC_RETICULUM"	0.308174963067588	1.42550384696432e-83	0.0151540193177066	20.336186499875	3943	1.23306082762414e-79
"GO_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS"	0.346792866664577	7.44744234995601e-108	0.0149407584916616	23.2111955265271	3943	6.85015747348954e-104
"GO_ENDOPLASMIC_RETICULUM_CHAPERONE_COMPLEX"	0.208756360541948	2.83860977055712e-36	0.0155783438217186	13.4004206692954	3943	1.80021292085118e-32
"GO_ENDOPLASMIC_RETICULUM_EXIT_SITE"	0.0852843152360631	0.00021745326859383	0.0158712674051924	5.37350376997375	3943	0.578860600996774
"GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT"	0.31580436618353	4.32594997016494e-88	0.0151141105110027	20.8946709734346	3943	3.79472331382868e-84
"GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE"	0.310530415672418	5.93536670527623e-85	0.0151418134423135	20.5081390584728	3943	5.15664659354399e-81
"GO_ENDOPLASMIC_RETICULUM_LOCALIZATION"	-0.0177872514573758	1	0.0159267832338493	-1.1168138095565	3943	1
"GO_ENDOPLASMIC_RETICULUM_LUMEN"	0.0474942193932061	1	0.0159113273253861	2.9849313273463	3943	1
"GO_ENDOPLASMIC_RETICULUM_MANNOSE_TRIMMING"	0.137940999399023	1.43944612916615e-14	0.0157770263335703	8.7431558065865	3943	6.27886401542273e-11
"GO_ENDOPLASMIC_RETICULUM_ORGANIZATION"	0.194557477386037	3.69183919020924e-31	0.0156249121834076	12.4517485347944	3943	2.21104249101631e-27
"GO_ENDOPLASMIC_RETICULUM_PALMITOYLTRANSFERASE_COMPLEX"	0.155978119808752	3.31878708322046e-19	0.0157343367993163	9.91323128506629	3943	1.63317512365279e-15
"GO_ENDOPLASMIC_RETICULUM_PLASMA_MEMBRANE_TETHERING"	-0.0585045959609318	0.43149548518969	0.0159020186603974	-3.67906724362187	3943	1
"GO_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT"	0.162190044447133	6.08050676145165e-21	0.0157183920338718	10.3184883095947	3943	3.09680209360732e-17
"GO_ENDOPLASMIC_RETICULUM_SUBCOMPARTMENT"	0.245321650061075	2.85827083609621e-51	0.0154425315531221	15.886103208996	3943	2.07710541659111e-47
"GO_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT"	0.235105695352157	8.26455123206502e-47	0.0154828019445789	15.1849578773741	3943	5.80584724052568e-43
"GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT"	0.35254535873611	8.83679595213558e-112	0.0149065580614264	23.6503529039603	3943	8.19877928439139e-108
"GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK"	0.14438335268984	3.71163693208199e-16	0.0157623933547379	9.15998918694925	3943	1.69102178625655e-12
"GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_MEMBRANE"	-0.0355756004482006	1	0.0159192198994084	-2.23475777538085	3943	1
"GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION"	0.177257833228862	1.87814901298343e-25	0.0156770540274213	11.3068330898658	3943	1.03655044026556e-21
"GO_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE"	0.253329973200662	6.46056427834264e-55	0.0154096883146733	16.4396558858	3943	4.82668757234979e-51
"GO_ENDORIBONUCLEASE_ACTIVITY"	0.221365669116621	3.83149836044543e-41	0.0155341112447269	14.2502950847455	3943	2.55637570608919e-37
"GO_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS"	-0.0202557109743791	1	0.0159260351573061	-1.27186150063764	3943	1
"GO_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS"	0.247771129463328	2.26305144407269e-52	0.0154326052596884	16.0550422494466	3943	1.65745887763884e-48
"GO_ENDORIBONUCLEASE_COMPLEX"	0.157623349756547	1.17155136611988e-19	0.0157301759954034	10.0204441325137	3943	5.83081114917865e-16
"GO_ENDOSOMAL_TRANSPORT"	0.28712813109292	8.49904280152696e-72	0.0152585551673229	18.8175176446471	3943	6.9998116513376e-68
"GO_ENDOSOMAL_VESICLE_FUSION"	0.00204888786700289	1	0.0159292699048075	0.128624091326655	3943	1
"GO_ENDOSOME"	0.45839344783138	3.89434909749969e-200	0.0141571583465734	32.3789164894332	3943	3.97340438417894e-196
"GO_ENDOSOME_LUMEN"	0.0474576499092372	1	0.0159113550125921	2.98262780710252	3943	1
"GO_ENDOSOME_MEMBRANE"	0.454009619842044	8.26172582782992e-196	0.0141929580114636	31.9883719429974	3943	8.42696034438652e-192
