""	"T_statistic"	"CI_low"	"CI_high"	"mean_Yes"	"mean_No"	"p.value"	"FDR"
"GO_CELLULAR_RESPONSE_TO_RETINOIC_ACID"	2.39170339540467	0.000166270938077098	0.00167783102246392	0.0360990069388144	0.0351769559585438	0.0168052226786704	1
"GO_CELLULAR_RESPONSE_TO_SALT"	2.2612009782101	0.000330939383407424	0.00464462496400311	0.278075096557085	0.275587314383379	0.0237863764187893	1
"GO_CELLULAR_RESPONSE_TO_SALT_STRESS"	5.46635567643591	0.00493158476884089	0.0104467920785322	0.101367506339505	0.0936783179158188	4.808185955079e-08	0.000244544337675318
"GO_CELLULAR_RESPONSE_TO_SODIUM_ARSENITE"	2.70190395465326	0.000932940235681642	0.00586601153286952	0.318308730581454	0.314909254697178	0.00691588752888026	1
"GO_CELLULAR_RESPONSE_TO_STARVATION"	2.10707597927218	6.27502885325996e-05	0.001739782722723	0.0854282485286465	0.0845269820230187	0.0351536766621582	1
"GO_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS"	-3.63651226631035	-0.00217754421868878	-0.000652127298122405	0.0855891977913115	0.0870040335497171	0.000278722050221187	0.979429284477251
"GO_CELLULAR_RESPONSE_TO_STEROL"	-16.4067961280987	-0.0136881792990746	-0.0107661570415271	0.0643436320401301	0.0765708002104309	5.46995517087839e-59	5.35836808539247e-55
"GO_CELLULAR_RESPONSE_TO_STEROL_DEPLETION"	-5.25908868605127	-0.00497420349195981	-0.00227278444212781	0.264548415649796	0.26817190961684	1.50319258576993e-07	0.000732505747045687
"GO_CELLULAR_RESPONSE_TO_TEMPERATURE_STIMULUS"	-1.10991365391345	-0.00269652625398444	0.000746973457307921	-0.309698251302207	-0.308723474903868	0.267090124820235	1
"GO_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS"	-3.60006639278674	-0.00509625430734812	-0.00150274383329512	0.192423608331042	0.195723107401363	0.000321166849031662	1
"GO_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS"	0.125668605339456	-0.00153532795703686	0.00174564731571216	0.101574034750445	0.101468875071107	0.899999175374517	1
"GO_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN"	8.49786038621349	0.00338892321969203	0.00542133949364055	0.125302520135132	0.120897388778466	2.39606442299187e-17	1.69952849522814e-13
"GO_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE"	1.562201032955	-0.00016032986852529	0.00141833943993105	0.103399299519711	0.102770294734009	0.118298451061116	1
"GO_CELLULAR_RESPONSE_TO_UV"	12.3417040092695	0.00584973717015167	0.00805895185026551	0.0872474519986097	0.0802931074884011	1.28536222382885e-34	1.13690288697662e-30
"GO_CELLULAR_RESPONSE_TO_UV_B"	-3.31050918645153	-0.00607669482473942	-0.00155642317934697	0.220130743797033	0.223947302799077	0.0009381243928204	1
"GO_CELLULAR_RESPONSE_TO_UV_C"	9.70397517321621	0.011579946712307	0.0174431539174213	-0.0156588051188873	-0.0301703554337515	4.30941824128877e-22	3.33204218416448e-18
"GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS"	-7.05247485840672	-0.00422549007098932	-0.00238730761067541	0.0731967387605757	0.0765031376014081	1.97727086348996e-12	1.22907156874536e-08
"GO_CELLULAR_RESPONSE_TO_VIRUS"	-0.839579360948609	-0.00184739748526882	0.000739503168615005	0.0754026129373181	0.075956560095645	0.401180574275956	1
"GO_CELLULAR_RESPONSE_TO_VITAMIN"	-5.08905838717883	-0.00347106526003028	-0.00154051546404398	0.0196883315035813	0.0221941218656185	3.71814471257014e-07	0.00176463148058579
"GO_CELLULAR_RESPONSE_TO_VITAMIN_D"	-6.21658873115384	-0.00482283397250371	-0.00251031903450242	0.041487057566644	0.0451536340701471	5.46396104688253e-10	3.07183890055736e-06
"GO_CELLULAR_RESPONSE_TO_X_RAY"	5.68275618726745	0.00559367742532774	0.0114855448797775	0.108659816265321	0.100120205112768	1.39368421371026e-08	7.32799159568857e-05
"GO_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS"	0.370039198864688	-0.000483568349083261	0.000708593049308185	0.0804772572064962	0.0803647448563837	0.711368861250732	1
"GO_CELLULAR_RESPONSE_TO_ZINC_ION"	12.3835955392001	0.0151328959740519	0.0208253519113003	0.0849904851960659	0.0670113612533898	9.72455138764208e-35	8.60525552292448e-31
"GO_CELLULAR_SENESCENCE"	4.11948441981355	0.000985815806529172	0.0027759450272504	0.108372127798905	0.106491247382015	3.84849522870508e-05	0.151130407631249
"GO_CELLULAR_SODIUM_ION_HOMEOSTASIS"	-8.09617395355966	-0.0050332408768365	-0.00307094596631017	0.14926626801688	0.153318361438453	6.79647314255776e-16	4.65558410265206e-12
"GO_CELLULAR_SPHINGOLIPID_HOMEOSTASIS"	7.82110896863089	0.0111266722716247	0.0185702953730448	0.163553684988588	0.148705201166254	6.19857660503338e-15	4.14622789110683e-11
"GO_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS"	14.8967437029266	0.00696315197403926	0.0090735456610748	0.121527646656186	0.113509297838629	2.86754431689232e-49	2.72875517195473e-45
"GO_CELLULAR_TRIGLYCERIDE_HOMEOSTASIS"	-5.44637600539967	-0.0121969895139089	-0.00574039921859883	-0.003708874281367	0.00525982008488688	5.38279093005652e-08	0.000272746016425964
"GO_CENTRAL_ELEMENT"	1.72958591322946	-8.77191460758352e-05	0.0014029856832172	-0.110877976231728	-0.111535609500299	0.0837465102579757	1
"GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT"	-6.00421426925733	-0.00103399687322031	-0.000524987060708446	0.0904156978490085	0.0911951898159729	2.04174473610501e-09	1.11948863880638e-05
"GO_CENTRAL_NERVOUS_SYSTEM_MATURATION"	-2.42424432506252	-0.0037049689567147	-0.000391959136781925	0.107719840246735	0.109768304293483	0.0153713318768142	1
"GO_CENTRAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE"	-2.35577793343379	-0.005079221890322	-0.000465268576938717	-0.0250413399787187	-0.0222690947450884	0.0185196846246702	1
"GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS"	-3.05646790827979	-0.00357213976416158	-0.000780415132933767	0.102402930089024	0.104579207537572	0.00225086745973993	1
"GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT"	-4.52243273501939	-0.002621191646411	-0.00103589250560434	0.111498033096198	0.113326575172205	6.24810068348431e-06	0.0268168481335147
"GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION"	-11.4654846068419	-0.00339741239348625	-0.00240525853385063	0.11028724133744	0.113188576801108	4.30527340366882e-30	3.66637083056437e-26
"GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS"	-2.1770150343776	-0.00333186355304177	-0.000174425761174766	0.147410484045604	0.149163628702712	0.0295239592712516	1
"GO_CENTRAL_REGION_OF_GROWTH_CONE"	1.6622940345839	-0.000811597347463871	0.00986227703665084	0.0198809678788473	0.0153556280342538	0.0965138359014766	1
"GO_CENTRIOLAR_SATELLITE"	9.28700053929555	0.00331368548575966	0.00508689850865058	0.0839366845047689	0.0797363925075638	2.10569426301909e-20	1.58390322464296e-16
"GO_CENTRIOLAR_SUBDISTAL_APPENDAGE"	8.5642519446005	0.00762779531770948	0.012156377707648	0.118371276852898	0.108479190340219	1.36018185028652e-17	9.7048975017943e-14
"GO_CENTRIOLE"	13.3025137606692	0.00455586149500634	0.00613064606550991	0.0280543842430815	0.0227111304628234	6.41011809479238e-40	5.86525805673503e-36
"GO_CENTRIOLE_ASSEMBLY"	10.4266191734156	0.00546311224620355	0.00799299787551746	0.0263875983185127	0.0196595432576522	2.89542852840031e-25	2.33950625094745e-21
"GO_CENTRIOLE_CENTRIOLE_COHESION"	2.91065686046429	0.000735957024929574	0.00377245335936032	0.128771477693974	0.126517272501829	0.00362067035860519	1
"GO_CENTRIOLE_ELONGATION"	8.20278944884813	0.0142890737158878	0.0232637531238109	0.00881283449011354	-0.0099635789297358	2.86159390468446e-16	1.97678906935602e-12
"GO_CENTROMERE_COMPLEX_ASSEMBLY"	15.9566804025839	0.00920718341822324	0.0117862234219108	0.141867114053676	0.131370410633609	2.12341595614041e-56	2.065871383729e-52
"GO_CENTROMERIC_DNA_BINDING"	1.14202639919075	-0.00081351636064777	0.00308404978273715	0.129955224248485	0.12881995753744	0.253491754646621	1
"GO_CENTROMERIC_SISTER_CHROMATID_COHESION"	10.8817304286233	0.010592049241906	0.0152470069010277	0.03509481607264	0.0221752880011731	2.55455224972732e-27	2.11338107619941e-23
"GO_CENTROSOME"	14.8524504488206	0.00424356368876313	0.00553404720451983	0.0805222682464756	0.0756334627998341	3.31317250279057e-49	3.15182100190467e-45
"GO_CENTROSOME_DUPLICATION"	11.6684752677058	0.00515706819463582	0.0072397190084546	0.0638947747988128	0.0576963811972676	3.53026998928486e-31	3.03815035277855e-27
"GO_CENTROSOME_SEPARATION"	10.9273975658587	0.0131104873315721	0.0188427531673913	-0.0119780214615998	-0.0279546417110814	1.47094664970226e-27	1.21970896193311e-23
"GO_CERAMIDASE_ACTIVITY"	0.300403901020541	-0.00189061667200727	0.00257489420364612	-0.0163539466441116	-0.016696085409931	0.763880533009418	1
"GO_CERAMIDE_1_PHOSPHATE_BINDING"	-4.96414046288772	-0.00842920688152239	-0.00365638447098874	0.147993932748307	0.154036728424563	7.12588519462087e-07	0.00330498555326516
"GO_CERAMIDE_1_PHOSPHATE_TRANSPORT"	-5.94655097851146	-0.00810136923577977	-0.0040841248090002	0.164333555423756	0.170426302446146	2.91910509170012e-09	1.58740934886652e-05
"GO_CERAMIDE_BINDING"	0.218303839594901	-0.00149831253208489	0.00187381799191863	-0.0404935885129712	-0.0406813412428881	0.827200975253755	1
"GO_CERAMIDE_BIOSYNTHETIC_PROCESS"	5.19137787582448	0.00129594466720379	0.00286857389877504	0.0689822785373433	0.0669000192543539	2.16287780923181e-07	0.0010431559673925
"GO_CERAMIDE_CATABOLIC_PROCESS"	1.80235273792201	-0.000115218654039609	0.00274329046208183	0.0979120840791557	0.0965980481751345	0.0715437768930533	1
"GO_CERAMIDE_METABOLIC_PROCESS"	8.6948812148378	0.00249757586582739	0.00395163711749177	0.0569665260200183	0.0537419195283587	4.47212882086796e-18	3.22351045408163e-14
"GO_CERAMIDE_TRANSPORT"	-2.45036110741239	-0.00426014762890909	-0.000473207766486818	0.0968962739138263	0.0992629516115242	0.0143040862321546	1
"GO_CEREBELLAR_CORTEX_DEVELOPMENT"	-8.69469275499794	-0.00539254968974793	-0.00340821986996846	0.0479974578372141	0.0523978426170723	4.57636829045607e-18	3.29818862693169e-14
"GO_CEREBELLAR_CORTEX_FORMATION"	-10.5033283778502	-0.0103968811443322	-0.00712622693971428	0.0380183801163788	0.0467799341584021	1.5111543351687e-25	1.22479058865423e-21
"GO_CEREBELLAR_CORTEX_MORPHOGENESIS"	-11.7839109118603	-0.00858085630346102	-0.00613299672750977	0.0367102552587157	0.0440671817742011	1.19405917272984e-31	1.03250296665949e-27
"GO_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT"	-5.66064456107181	-0.0039908741464021	-0.0019377008976622	0.135027822680892	0.137992110202924	1.58231007478609e-08	8.29605172210348e-05
"GO_CEREBELLAR_GRANULAR_LAYER_FORMATION"	-4.69093481469071	-0.00503240460794626	-0.00206592330019965	0.177726871266456	0.181276035220529	2.78630869287819e-06	0.0122959802616714
"GO_CEREBELLAR_GRANULAR_LAYER_MORPHOGENESIS"	-6.14398584016478	-0.00477746538842382	-0.00246619653627745	0.221859408450848	0.225481239413199	8.60550543740035e-10	4.79584818026321e-06
"GO_CEREBELLAR_MOSSY_FIBER"	-0.788004954260765	-0.00182545135258814	0.000778657726633696	-0.0429152731501263	-0.042391876337149	0.430721861769832	1
"GO_CEREBELLAR_PURKINJE_CELL_GRANULE_CELL_PRECURSOR_CELL_SIGNALING_INVOLVED_IN_REGULATION_OF_GRANULE_CELL_PRECURSOR_CELL_PROLIFERATION"	-12.7267570829387	-0.00417340736275007	-0.00305934408014177	-0.0230091505018833	-0.0193927747804374	1.0803453374761e-36	9.67881387844835e-33
"GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT"	-11.9955293795108	-0.010405888809943	-0.00748240913009615	0.0257858361955193	0.0347299851655389	1.02291287640669e-32	8.92286902089554e-29
"GO_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION"	-14.3081278009275	-0.0223284098970219	-0.0169470535613469	-0.0644498007206927	-0.0448120689915082	1.52785541365821e-45	1.43343394909414e-41
"GO_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS"	-14.8634347995607	-0.0162099424908744	-0.0124321561668067	-0.040701010851174	-0.0263799615223334	6.02446493543464e-49	5.72263924216937e-45
"GO_CEREBRAL_CORTEX_CELL_MIGRATION"	2.89518070440592	0.000531245297730197	0.00275948372843886	0.171655160618041	0.170009796104956	0.00380456404742437	1
"GO_CEREBRAL_CORTEX_DEVELOPMENT"	5.61407868084329	0.00130479757983167	0.00270497735845133	0.10664507967086	0.104640192201719	2.07146078662537e-08	0.000107633102473054
"GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DEVELOPMENT"	-1.91115350135219	-0.00186783581543427	2.37010725385867e-05	-0.118254060079518	-0.11733199270807	0.0560226929959664	1
"GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION"	-11.4133011860492	-0.00458354240373787	-0.00323984272729006	0.0660916479285233	0.0700033404940373	6.36130346605756e-30	5.40201890337608e-26
"GO_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION"	6.67099537650442	0.00426904650161196	0.00782228115556478	0.0814222907559729	0.0753766269273845	2.78133777286145e-11	1.65517410862985e-07
"GO_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION"	3.49891156886548	0.00122750443944417	0.00435575105609645	0.15063226533139	0.147840637583619	0.000470968269038482	1
"GO_CEREBRAL_CORTEX_REGIONALIZATION"	18.6432246778748	0.0210905325393775	0.0260471059060399	0.238771648456748	0.215202829234039	1.78398716171156e-75	1.78541435144093e-71
"GO_CEREBRAL_CORTEX_TANGENTIAL_MIGRATION"	-10.231909056324	-0.00466817516542552	-0.003167061777523	0.164056116621561	0.167973735093035	2.061703647006e-24	1.6499814286989e-20
"GO_CGMP_BINDING"	-15.0813783771699	-0.00569078823411161	-0.00438157821395844	0.114058844719426	0.119095027943461	1.20024329381391e-50	1.148032710533e-46
"GO_CGMP_BIOSYNTHETIC_PROCESS"	-12.6864494061327	-0.00428256005821097	-0.00313619511325986	-0.055310791139383	-0.0516014135536476	1.96585651573535e-36	1.75845865332527e-32
"GO_CGMP_CATABOLIC_PROCESS"	-11.4514297911335	-0.00622213800920659	-0.00440315668587466	0.0633299962803204	0.0686426436278611	5.18737858830681e-30	4.41238422721377e-26
"GO_CGMP_MEDIATED_SIGNALING"	-3.41414072573021	-0.00321434331546513	-0.000869427300387157	-0.0105974802880709	-0.0085555949801448	0.000644637447026329	1
"GO_CGMP_METABOLIC_PROCESS"	-20.3775119902778	-0.0153910567799551	-0.0126895411535961	-0.0051991566847527	0.00884114228202289	9.0952024529274e-89	9.18433543696609e-85
"GO_CHANGES_TO_DNA_METHYLATION_INVOLVED_IN_EMBRYO_DEVELOPMENT"	2.95801755293941	0.00186049822725837	0.00917243788598204	0.0256243185746762	0.020107850518056	0.00310922936989878	1
"GO_CHANNEL_INHIBITOR_ACTIVITY"	7.72238751456085	0.00365336188774943	0.00613934249215566	0.111173585044736	0.106277232854784	1.35465980452697e-14	8.99629576186358e-11
"GO_CHANNEL_REGULATOR_ACTIVITY"	10.5505059845458	0.00292695326610941	0.00426290915350012	0.0733233625044397	0.0697284312946349	8.95571882166408e-26	7.27741711448423e-22
"GO_CHAPERONE_BINDING"	5.72741810480154	0.0025425112477215	0.00518873087142855	0.116700593448067	0.112834972388492	1.06904715421483e-08	5.65739754010487e-05
"GO_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING"	2.22528873247302	0.000303885778280128	0.00480173887683209	0.201206906686865	0.198654094359309	0.0261018691093739	1
"GO_CHAPERONE_COMPLEX"	5.39973903480519	0.0048442923483542	0.0103665701528351	0.182557828750327	0.174952397499733	6.93456951672269e-08	0.000348878192386319
"GO_CHAPERONE_MEDIATED_AUTOPHAGY"	-0.979212581349558	-0.00344719700031349	0.00115062251250331	0.207575404736883	0.208723691980788	0.327520136713472	1
"GO_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY"	-1.11193047466992	-0.00360769216688479	0.000996322742926165	0.168182334777707	0.169488019489686	0.266217847671599	1
"GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING"	5.92310508727469	0.00355303874651996	0.00706845690564717	0.179052215342617	0.173741467516534	3.34469834445771e-09	1.81182309319274e-05
"GO_CHAPERONE_MEDIATED_PROTEIN_TRANSPORT"	2.9884981403947	0.00159327122395871	0.00766940055997201	0.0967288455448774	0.092097509652912	0.00281591950034596	1
"GO_CHAPERONIN_CONTAINING_T_COMPLEX"	6.25522279145541	0.00751753717720223	0.0143802658375627	0.224853081947212	0.213904180439829	4.25422694274516e-10	2.40321279995674e-06
"GO_CHECKPOINT_CLAMP_COMPLEX"	-1.14293398391863	-0.00317819965996589	0.000837184382261083	0.118777007066326	0.119947514705178	0.253115911642097	1
"GO_CHEMICAL_HOMEOSTASIS"	11.7733653639372	0.001577444631149	0.00220771122116071	0.0778470914937943	0.0759545135676395	1.25102790923645e-31	1.08163873032584e-27
"GO_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE"	-5.61518853139819	-0.00492898255070327	-0.0023779723014485	0.017805972477285	0.0214594499033609	2.05604927005066e-08	0.000106873441057233
"GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC"	-5.62799472759337	-0.00203114352438526	-0.000981689516744548	-0.0111962259795786	-0.00968980945901371	1.91173164882762e-08	9.96968054863604e-05
"GO_CHEMOATTRACTANT_ACTIVITY"	14.1376311333428	0.008872849482047	0.011729707468197	0.0939362843519994	0.0836350058768774	1.34697285887605e-44	1.25888083390556e-40
"GO_CHEMOKINE_ACTIVITY"	14.2974232394958	0.00756249846716337	0.00996587268954935	0.0786783255717376	0.0699141399933813	1.31416358299166e-45	1.23334252263767e-41
"GO_CHEMOKINE_BINDING"	-4.42108227318605	-0.00310667195842457	-0.00119793034168797	0.256235759089216	0.258388060239272	1.00078907940305e-05	0.0421232123520744
"GO_CHEMOKINE_BIOSYNTHETIC_PROCESS"	11.5789260290062	0.00992496437364827	0.0139705576276942	0.10903399642624	0.0970862354255685	1.09841782986262e-30	9.41014554843306e-27
"GO_CHEMOKINE_C_C_MOTIF_LIGAND_2_SECRETION"	-20.1980838255881	-0.0316481099179556	-0.0260481023933228	0.139001140385092	0.167849246540731	2.50448420406883e-87	2.52602276822382e-83
"GO_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION"	-5.60008715321388	-0.00657692012711424	-0.00316617034109812	0.129441125553315	0.134312670787421	2.25100821880918e-08	0.000116624735816504
"GO_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION"	-10.6731623652434	-0.013821665555742	-0.00953203820769112	0.164888300305767	0.176565152187483	2.6636178660332e-26	2.18043758513478e-22
"GO_CHEMOKINE_PRODUCTION"	4.85162250969897	0.00102318109199656	0.00241071262152457	0.107674564849415	0.105957617992654	1.25810191994685e-06	0.0057117827165587
"GO_CHEMOKINE_RECEPTOR_BINDING"	14.2750874720033	0.00696325917946953	0.00918019433189396	0.104754963809619	0.0966832370539372	1.71496568545048e-45	1.60812332324692e-41
"GO_CHEMOKINE_SECRETION"	-9.29496836193476	-0.00985460220820019	-0.00642172152297891	0.106732782233864	0.114870944099454	2.12560631688389e-20	1.59866851092838e-16
"GO_CHEMOREPELLENT_ACTIVITY"	-8.96746299553281	-0.00402352382571899	-0.00257997195984575	0.115243322491982	0.118545070384764	3.89619676083821e-19	2.87305549144209e-15
"GO_CHEMOREPULSION_OF_AXON"	-13.9775502593648	-0.00625924410342613	-0.00471951885409014	0.168275680210034	0.173765061688792	7.93139769257202e-44	7.39126950970787e-40
"GO_CHEMOSENSORY_BEHAVIOR"	-15.9255770246632	-0.00622555186755386	-0.00486090069047873	0.131782986840394	0.13732621311941	4.16489396816323e-56	4.04827693705466e-52
"GO_CHIASMA_ASSEMBLY"	-0.297756027117038	-0.0033374415212831	0.00245730435755143	0.0966990332960403	0.0971391018779062	0.765900733008077	1
"GO_CHITIN_BINDING"	-6.27225745791647	-0.00525811138099597	-0.00275399410667587	0.353644517430301	0.357650570174137	3.79562462097482e-10	2.14946222285804e-06
"GO_CHLORIDE_CHANNEL_COMPLEX"	-11.7771744756109	-0.00508442657675349	-0.00363334036517179	0.142142681677201	0.146501565148164	1.07378315715286e-31	9.28822430937228e-28
"GO_CHLORIDE_CHANNEL_INHIBITOR_ACTIVITY"	7.02853162881016	0.0080644637351066	0.0143032932664925	0.0994418639990865	0.088257985498287	2.34535444558552e-12	1.4548233625967e-08
"GO_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY"	7.31160547655267	0.00695079617684394	0.0120436406616569	0.113153633155141	0.103656414735891	3.03070983366589e-13	1.93207751896201e-09
"GO_CHLORIDE_ION_BINDING"	6.98064089524203	0.00512099635860387	0.00912054789442789	0.138823494691208	0.131702722564692	3.30785839162577e-12	2.0435949143464e-08
"GO_CHLORIDE_ION_HOMEOSTASIS"	-6.94435287719606	-0.00403680484755802	-0.00225939226431976	0.0241963916955757	0.0273444902515146	4.23216904911019e-12	2.60532326663223e-08
"GO_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-14.2617594192311	-0.00460086337446549	-0.00348891418373887	0.104410577401057	0.108455466180159	1.584182271766e-45	1.48580455268933e-41
"GO_CHLORIDE_TRANSPORT"	-12.9181241457326	-0.00453703164799857	-0.00334146357054752	0.11676366792403	0.120702915533303	1.05314890773291e-37	9.49624370102768e-34
"GO_CHOLESTEROL_CATABOLIC_PROCESS"	-2.61958595282412	-0.00347607906734739	-0.000500292738549059	0.0351813607067807	0.037169546609729	0.00882878276996856	1
"GO_CHOLESTEROL_EFFLUX"	-2.32496527598478	-0.0030894875785422	-0.000262834333925015	-0.0248793150786208	-0.0232031541223872	0.0201098811880851	1
"GO_CHOLESTEROL_STORAGE"	1.64258891125972	-0.000288665738395675	0.00327264056751201	0.0302522997821216	0.0287603123675635	0.100524814251193	1
"GO_CHOLINE_CATABOLIC_PROCESS"	-4.49800966598394	-0.00428202441465026	-0.00168252973142828	0.177394041515635	0.180376318588674	6.98203019590858e-06	0.0298062869063337
"GO_CHOLINE_METABOLIC_PROCESS"	-7.48059654329192	-0.00483453142292784	-0.00282683304313913	0.17456128092119	0.178391963154223	8.37039597752118e-14	5.43406106860675e-10
"GO_CHOLINE_TRANSPORT"	1.61095266119978	-0.000867865153943168	0.00886948547275648	-0.0159022219649153	-0.0199030321243219	0.107248606675843	1
"GO_CHOLINERGIC_SYNAPSE"	-8.66034621639836	-0.011025348355766	-0.00695509379502476	0.109605974495602	0.118596195570997	6.31437842378171e-18	4.53498658396003e-14
"GO_CHONDROBLAST_DIFFERENTIATION"	-7.4646765799902	-0.0245352432442176	-0.0143282113835057	0.0226722077977384	0.0421039351116001	1.00315455949381e-13	6.49341946360342e-10
"GO_CHONDROCYTE_DEVELOPMENT"	-7.79210599123839	-0.00355309893628675	-0.00212466127149276	0.0522575341645262	0.055096414268416	7.76170561531724e-15	5.18093849822426e-11
"GO_CHONDROCYTE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS"	-12.4249790751992	-0.00727686397617036	-0.0052935185778756	0.0921079492037439	0.0983931404807669	5.7332072142947e-35	5.08019491258653e-31
"GO_CHONDROCYTE_DIFFERENTIATION"	-10.5554348290483	-0.00359856089593067	-0.00247126370230535	0.0831733835572473	0.0862082958563653	8.19344029463574e-26	6.6604476155094e-22
"GO_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS"	-6.49322576106053	-0.00377258789351573	-0.00202285208557672	0.0885968075704901	0.0914945275600363	9.16277404478083e-11	5.33548332627588e-07
"GO_CHONDROCYTE_PROLIFERATION"	-5.40540372198715	-0.0036335627272664	-0.00169947064507804	0.102979397446822	0.105645914132994	6.70205739931636e-08	0.000337783692925544
"GO_CHONDROITIN_SULFATE_BINDING"	-3.84941020563031	-0.00541866054022847	-0.00176177540466089	0.0260782862956892	0.0296685042681339	0.000119901148386622	0.443754150178886
"GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS"	0.528030082923376	-0.000637056369017293	0.00110675727483837	0.0951037646377558	0.0948689141848453	0.597498347075994	1
"GO_CHONDROITIN_SULFATE_CATABOLIC_PROCESS"	-5.59311223954589	-0.00532493209241177	-0.00256092555874941	0.159544632246799	0.16348756107238	2.33793730153301e-08	0.000121035014100364
"GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS"	1.10090796540155	-0.000357892505940821	0.00127476460772075	0.107067620451599	0.106609184400709	0.270981650471716	1
"GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS"	-3.38933401059899	-0.00226264262119293	-0.000604365575217516	0.126014098400333	0.127447602498539	0.000705493347811459	1
"GO_CHONDROITIN_SULFOTRANSFERASE_ACTIVITY"	10.8913813842353	0.0127995193514792	0.0184185126052546	0.141617609438978	0.126008593460611	2.28588896813274e-27	1.89180171002665e-23
"GO_CHORIO_ALLANTOIC_FUSION"	-5.84742417977486	-0.0162085498350336	-0.00806914010670127	0.0413938564681588	0.0535327014390262	5.29987526938967e-09	2.84550303213532e-05
"GO_CHORION_DEVELOPMENT"	-4.49844286013803	-0.00594252303541518	-0.00233514429375267	0.123013366430316	0.1271522000949	6.98960664230657e-06	0.0298316411493644
"GO_CHORIONIC_TROPHOBLAST_CELL_DIFFERENTIATION"	-0.887988180421355	-0.00180143998612587	0.000678213048638971	0.0793854102050796	0.079947023673823	0.374580625496648	1
"GO_CHORIONIC_TROPHOBLAST_CELL_PROLIFERATION"	-15.9085566364903	-0.00816772153510422	-0.00637565941939381	0.320740556843346	0.328012247320595	4.57165796589707e-56	4.44182287966559e-52
"GO_CHROMAFFIN_GRANULE"	4.9391853979243	0.00330640439317996	0.00765850322596186	0.136696781931662	0.131214328122091	8.0903481703742e-07	0.0037361227850788
"GO_CHROMAFFIN_GRANULE_MEMBRANE"	6.74833357122305	0.00661009972590284	0.0120230678087277	0.188280762645957	0.178964178878641	1.6520023323919e-11	9.93349002467249e-08
"GO_CHROMATIN"	6.83945586528273	0.00112389572943428	0.00202698664447059	0.0666658310651624	0.06509038987821	8.5992264209918e-12	5.22746974132092e-08
"GO_CHROMATIN_ASSEMBLY"	12.7782444763826	0.00663273091606376	0.00903651279919964	0.109293689990866	0.101459068133234	5.26702572675523e-37	4.72820899490817e-33
"GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY"	13.8312881726399	0.00710448955451478	0.00945084081780557	0.0992784282436982	0.091000763057538	5.51088427487611e-43	5.11850931450493e-39
"GO_CHROMATIN_BINDING"	10.1485281814716	0.00310269037490751	0.00458827585546612	0.0727227676323881	0.0688772845172013	4.84753831006626e-24	3.85621672565771e-20
"GO_CHROMATIN_DISASSEMBLY"	8.75226543104154	0.00858240224652005	0.013536651963465	0.0547384809848086	0.043678953879816	2.65246460103146e-18	1.92171060344729e-14
