""	"Hyperexpanded"	"Large"	"Medium"	"Small"	"Single"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION"	-0.131384664605899	-0.124957732560822	-0.124800604835212	-0.12518689842143	-0.12786438855611	-0.126554637475172	121487.882747424	0	0
"GO_AXIAL_MESODERM_DEVELOPMENT"	0.16437988816925	0.175975421067142	0.176798962070539	0.176118028256653	0.177209616411509	0.175601253015696	55642.1739041388	0	0
"GO_AXIS_ELONGATION"	-0.0255347140965069	-0.0280286853186585	-0.0292501086639514	-0.0301776952117036	-0.0280606168230732	-0.0284538822473045	2265.74382031254	0	0
"GO_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS"	-0.0570809577719214	-0.0488410759987953	-0.0497612185285696	-0.0502670255007766	-0.0520367343321605	-0.0511264887737817	3914.20167443116	0	0
"GO_AXIS_SPECIFICATION"	0.0725513963782365	0.0751974857980554	0.0749334102817796	0.0749057503621191	0.0748139427408568	0.0747278384616028	30720.8063612187	0	0
"GO_AXO_DENDRITIC_PROTEIN_TRANSPORT"	0.0752503090445953	0.0744310339121348	0.0742765313159891	0.0752325117941947	0.0794925688639187	0.0764119872621538	4059.48408942675	0	0
"GO_AXO_DENDRITIC_TRANSPORT"	0.0688418602982045	0.0606354692842234	0.0588070523823668	0.0605039065913185	0.0640348749039808	0.0621640429194073	7162.90627779079	0	0
"GO_AXOLEMMA"	-0.0771130894127175	-0.0814595880124838	-0.0799751252645053	-0.0827167633287481	-0.0817978604728589	-0.0811354807637924	8959.67298609435	0	0
"GO_AXON"	0.0442251780958372	0.0433195889943695	0.043063764456192	0.0436172835169273	0.0441099556520527	0.0436810941766459	46425.2571951938	0	0
"GO_AXON_CHOICE_POINT_RECOGNITION"	-0.0481302618680848	-0.0623504477486244	-0.0637858520100221	-0.058973951062239	-0.0544682034223561	-0.0580019809567731	757.444861179707	0	0
"GO_AXON_CYTOPLASM"	0.056614697610922	0.0468101727904253	0.0449918246821629	0.0462092418344801	0.0491202494017189	0.0480076631823707	3363.40709084911	0	0
"GO_AXON_DEVELOPMENT"	0.0636423928751559	0.0646039693239981	0.064332118754122	0.0651878705597395	0.0651281914909601	0.0647580319557316	108578.331213923	0	0
"GO_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM"	-0.0712191795125876	-0.063600652103659	-0.0645913934846786	-0.0641768689197062	-0.0665442313701126	-0.0656040750960912	11010.056624812	0	0
"GO_AXON_EXTENSION"	0.0768098651802867	0.0769711066431994	0.0763844979465743	0.0763141664730046	0.0764406748918126	0.0765341626649707	46563.6281629887	0	0
"GO_AXON_GUIDANCE_RECEPTOR_ACTIVITY"	0.217493041895307	0.233010191744015	0.233445877257515	0.233128861118138	0.226755653090899	0.229557649789886	141197.412185965	0	0
"GO_AXON_INITIAL_SEGMENT"	0.12382743261923	0.139369729228032	0.139880235595854	0.141257011349414	0.138553518140807	0.138178504285001	61349.536371624	0	0
"GO_AXON_MIDLINE_CHOICE_POINT_RECOGNITION"	-0.0481302618680848	-0.0623504477486244	-0.0637858520100221	-0.058973951062239	-0.0544682034223561	-0.0580019809567731	757.444861179707	0	0
"GO_AXONAL_FASCICULATION"	0.0674159151577049	0.0711364934335303	0.0693943266585691	0.0693193964036479	0.066926144941879	0.0686475578179737	15077.96597109	0	0
"GO_AXONAL_GROWTH_CONE"	0.0367122876967904	0.03339022915482	0.0310963446405919	0.0317211250783993	0.0344038727545937	0.0332809681435784	1645.2382629091	0	0
"GO_AXONAL_TRANSPORT_OF_MITOCHONDRION"	0.0804175426038819	0.0846629343772389	0.0834655978485265	0.0863468382568574	0.083004146579252	0.0837724745084913	7509.04825231829	0	0
"GO_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY"	-0.0743107925849935	-0.0669612833204423	-0.0669159022758225	-0.067205611544741	-0.0695513662116567	-0.068550429129976	20910.3373541056	0	0
"GO_AXONEMAL_MICROTUBULE"	0.0311124902649671	0.0373223676091219	0.0391099835370273	0.0377140750117219	0.0362459939040649	0.0368295432852941	2158.84587294704	0	0
"GO_AXONEME_ASSEMBLY"	-0.0492438826501022	-0.0426042833788455	-0.0424069172062156	-0.0421189679841096	-0.0437411300799488	-0.0434547959047418	10680.6771503385	0	0
"GO_AXONOGENESIS_INVOLVED_IN_INNERVATION"	0.126987748717388	0.131073286383268	0.131860457222718	0.129896957207546	0.123493856861326	0.127974695066777	27842.9071854059	0	0
"GO_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0240357922621433	0.0354353742080569	0.0360915530256173	0.033287387992996	0.0296639072156251	0.0321459930338985	877.35661471207	0	0
"GO_AZUROPHIL_GRANULE"	0.0773547144425669	0.0616516999020735	0.0611593854157567	0.060640781545774	0.0631922817090914	0.0632752094960033	5542.17269235726	0	0
"GO_AZUROPHIL_GRANULE_LUMEN"	0.0766756056445396	0.0596665092812518	0.0581136991711888	0.0588081366671814	0.0619781899716344	0.0614932948377332	4552.80275798241	0	0
"GO_AZUROPHIL_GRANULE_MEMBRANE"	0.0733598536183198	0.0615782891046154	0.0622428274743833	0.0608195680023822	0.0608429319035067	0.0623304064715479	3382.41230533525	0	0
"GO_B_1_B_CELL_DIFFERENTIATION"	0.119262970029344	0.108257169094982	0.108409847093127	0.108638161426054	0.115603342872217	0.111914332961239	4294.6952252443	0	0
"GO_B_CELL_ACTIVATION"	0.0334458360019743	0.0275024875040671	0.027596191560815	0.0283272069230985	0.0300870126924121	0.0291002508742294	4879.91771949244	0	0
"GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"	0.0539473577516742	0.0557705571326097	0.0557414775465162	0.0561379314528055	0.0565370540046047	0.0559454788307297	6899.96149125698	0	0
"GO_B_CELL_APOPTOTIC_PROCESS"	0.134938791321647	0.124832311551209	0.125350483442825	0.123494342846694	0.131592573176122	0.127967190218845	14014.2896218178	0	0
"GO_B_CELL_CHEMOTAXIS"	0.0995891385649598	0.107432941642597	0.104513076040186	0.105523638764152	0.101746345519025	0.1038132743372	12276.7453173936	0	0
"GO_B_CELL_DIFFERENTIATION"	0.0758267395109663	0.0663325777622345	0.0664151252083574	0.0667328281027038	0.0704991867331894	0.0687200529029965	10866.1787683658	0	0
"GO_B_CELL_HOMEOSTASIS"	0.130110300877577	0.113869012739195	0.115053742632965	0.115452989289566	0.120241080174496	0.118054064840691	10677.5743974705	0	0
"GO_B_CELL_PROLIFERATION"	0.102149576114937	0.102086784669914	0.104012982221607	0.103706114997803	0.106989238326826	0.104506446788424	36444.4745043429	0	0
"GO_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE"	0.0667803389706872	0.07989040018885	0.0801340305519665	0.0792677658448835	0.077669130314532	0.0779059443438036	15323.1056797337	0	0
"GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	-0.0339073659061891	-0.0380246706371284	-0.0369862037802842	-0.0368880864161982	-0.0359489006733446	-0.0365214156358117	5368.42837340928	0	0
"GO_BARBED_END_ACTIN_FILAMENT_CAPPING"	0.0632980402413568	0.0700598096779514	0.0690808610844179	0.0691797002787456	0.0728550506561431	0.0701151774821038	5414.96379861906	0	0
"GO_BARR_BODY"	0.175429570044346	0.17934236989332	0.186957655007026	0.201709418244042	0.235286767024295	0.204399876756712	1357.00650499008	0	0
"GO_BASAL_CORTEX"	0.20319747897821	0.215840263485001	0.217386437329685	0.215647375675427	0.213649663852982	0.214243151328113	78767.6817571236	0	0
"GO_BASAL_DENDRITE"	0.147858473825723	0.158511280653092	0.159236380343167	0.161035835338959	0.15852948412338	0.158195850746183	25330.909426882	0	0
"GO_BASAL_PART_OF_CELL"	0.105790801304357	0.111255388777318	0.112465185853886	0.112597793537525	0.111262290090942	0.111267700490291	53322.9685126809	0	0
"GO_BASAL_PLASMA_MEMBRANE"	0.0840812542212655	0.0885375921408746	0.0894535925968159	0.0901402905219008	0.0887690708964808	0.0887051646002045	27069.0842404391	0	0
"GO_BASAL_TRANSCRIPTION_MACHINERY_BINDING"	0.0571685120977985	0.0432935417199773	0.0429652429484862	0.0426891942719259	0.0532589122240971	0.0478554440224273	2115.79776610396	0	0
"GO_BASE_CONVERSION_OR_SUBSTITUTION_EDITING"	-0.0675681454305511	-0.104013512007342	-0.113292419994376	-0.107553141678245	-0.130111771005428	-0.112610018852324	3328.20965756994	0	0
"GO_BASE_EXCISION_REPAIR"	0.0417564403747741	0.0232564187304159	0.0211610256036225	0.0213983851755511	0.0266818929540358	0.0253197079414406	611.202685818373	0	0
"GO_BASE_EXCISION_REPAIR_AP_SITE_FORMATION"	0.0706585911083889	0.0518171609955985	0.0541078413551589	0.0507641647182401	0.0498445517315475	0.0530100102409109	1168.38302794839	0	0
"GO_BASE_EXCISION_REPAIR_GAP_FILLING"	-0.101365494712754	-0.136014376675773	-0.14003232711551	-0.134499169898656	-0.1266220503923	-0.130213315742286	2818.36126431933	0	0
"GO_BASEMENT_MEMBRANE"	0.0466492122067512	0.0588730080241962	0.0591261805489927	0.059037488280076	0.0561766355910052	0.0569399517210409	18964.9465249464	0	0
"GO_BASEMENT_MEMBRANE_ASSEMBLY"	0.172376819124693	0.186213000037762	0.187387848531434	0.187358233438788	0.184028722512539	0.184682008480059	86251.5975359153	0	0
"GO_BASEMENT_MEMBRANE_COLLAGEN_TRIMER"	0.0651008212497706	0.0769708245939082	0.0771441799587107	0.0767245231008552	0.0723909347362456	0.0743099743660125	25236.7874769718	0	0
"GO_BASEMENT_MEMBRANE_ORGANIZATION"	0.061575881471776	0.0680759921554187	0.0682915203160562	0.0664725846410502	0.0644355923634372	0.0659766854279031	11922.5162013232	0	0
"GO_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORT"	0.0086860384836695	0.0166715236973455	0.0158424726926703	0.0176683504224417	0.0143634516056588	0.0151771065941712	447.675714824342	0	0
"GO_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.0693001016038763	-0.0616774142755204	-0.0619659598133007	-0.0611381501608157	-0.0641150081561049	-0.0631614014403342	5509.34515577527	0	0
"GO_BASIC_AMINO_ACID_TRANSPORT"	0.0203380212767581	0.027754715064051	0.0274540608651824	0.0292026340218132	0.0252076357206231	0.0264107172208106	900.975063799594	0	0
"GO_BASOLATERAL_PLASMA_MEMBRANE"	0.0649624082380187	0.0718551651135782	0.072032490585282	0.0723016533708686	0.0718826220807204	0.0713851143794548	61123.2642472606	0	0
"GO_BCL_2_FAMILY_PROTEIN_COMPLEX"	0.153833282132332	0.107665472600598	0.107163483899556	0.107377406541019	0.101901831073198	0.109455658521404	1658.65178319111	0	0
"GO_BEHAVIOR"	0.035710477786596	0.0335432574639165	0.033358563142729	0.033837352025136	0.0353927156535198	0.0344031654860848	25103.5587406046	0	0
"GO_BEHAVIORAL_RESPONSE_TO_COCAINE"	0.0252343374708723	0.0263294609196547	0.0261471977728459	0.0249939940154183	0.0214408034491662	0.024223076125941	1033.27364210779	0	0
"GO_BEHAVIORAL_RESPONSE_TO_ETHANOL"	0.057638120090354	0.0670270916402228	0.0669774062772477	0.0672125565266269	0.0667059419344493	0.0661256291604145	10671.3652525002	0	0
"GO_BEHAVIORAL_RESPONSE_TO_NICOTINE"	-0.267848263676634	-0.281990249548079	-0.284554280749892	-0.28384846930621	-0.28381014782278	-0.282258476772914	15949.7058440654	0	0
"GO_BEHAVIORAL_RESPONSE_TO_PAIN"	0.137015024458233	0.121941478554978	0.124567307628882	0.123025841549786	0.122022629543327	0.123989005854161	6689.44343698932	0	0
"GO_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS"	0.0948920127896318	0.0993498464336317	0.0984540997417953	0.0979641525040961	0.0947112150371948	0.0968909766840394	34080.9648075694	0	0
"GO_BENZODIAZEPINE_RECEPTOR_BINDING"	-0.240439983985487	-0.243025631224775	-0.244046237591204	-0.245437454263505	-0.250969805632886	-0.246258912024774	72835.5875967465	0	0
"GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY"	0.205225379464998	0.209057533207814	0.208771214478537	0.207938522195042	0.204548497205144	0.206867763552924	49122.3266041141	0	0
"GO_BETA_2_MICROGLOBULIN_BINDING"	0.247200042878544	0.229442282459754	0.233215933328057	0.234345523924997	0.235128607204272	0.234626391889094	21366.5605925601	0	0
"GO_BETA_CATENIN_BINDING"	0.00394079257427106	0.00768101684512795	0.00815614974488665	0.00967397214671224	0.0132615995057926	0.00979183836580417	343.242076929173	0	0
"GO_BETA_CATENIN_DESTRUCTION_COMPLEX"	0.0392203969696798	0.0376073760278354	0.0380612643613562	0.0380736821912973	0.0410589587821954	0.0391459766754214	1815.6223337696	0	0
"GO_BETA_CATENIN_DESTRUCTION_COMPLEX_ASSEMBLY"	0.140409311153275	0.137163242061835	0.139858104273035	0.139933389579713	0.145559006494555	0.141457627628671	8536.94018863247	0	0
"GO_BETA_CATENIN_DESTRUCTION_COMPLEX_DISASSEMBLY"	0.0997633232296345	0.0969994459913261	0.0983365429722686	0.0972681260085256	0.0972713873934404	0.0976486883433351	16291.6566253201	0	0
"GO_BETA_CATENIN_TCF_COMPLEX"	0.0619776828527331	0.0733134156848281	0.074425162569686	0.0768802249026533	0.0905916174455704	0.079330123910755	5679.56637538026	0	0
"GO_BETA_CATENIN_TCF_COMPLEX_ASSEMBLY"	0.0623497423135645	0.0657413230428847	0.0666805743339691	0.0703624354836428	0.0832912736589112	0.0726960558362236	8403.17435198125	0	0
"GO_BETA_GALACTOSIDASE_ACTIVITY"	0.144490886654875	0.144144651640875	0.145322386932993	0.142994549131361	0.137682150441017	0.141907639376036	6222.86223680314	0	0
"GO_BETA_GLUCOSIDASE_ACTIVITY"	0.0901849608646946	0.0935229614666879	0.0946517147354247	0.0958257996277503	0.0912624513298723	0.0930707678256394	9043.4149449163	0	0
"GO_BETA_N_ACETYLGLUCOSAMINYLGLYCOPEPTIDE_BETA_1_4_GALACTOSYLTRANSFERASE_ACTIVITY"	0.248293480068918	0.267864391695779	0.263679752850576	0.267199089842346	0.262149408717055	0.263194252398549	44164.8048364115	0	0
"GO_BETA_TUBULIN_BINDING"	0.125912379903607	0.112326107468028	0.112286761253127	0.110826486654897	0.117428297916916	0.115033132762139	13637.8395568281	0	0
"GO_BH_DOMAIN_BINDING"	0.069716000602675	0.0456283611246237	0.042626234745977	0.0467242620493308	0.0540183948225095	0.0502878140362444	556.595755313824	0	0
"GO_BHLH_TRANSCRIPTION_FACTOR_BINDING"	-0.0294981900258649	-0.0331438911534457	-0.0340535179383461	-0.0330296806631986	-0.032069253819517	-0.0326077092600921	1136.83740246482	0	0
"GO_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.156814877316061	0.169445607994964	0.170067144749035	0.170310495585538	0.165908093168793	0.167378010427374	84956.0366583881	0	0
"GO_BICARBONATE_TRANSPORT"	0.0950589287386771	0.105350772321163	0.106515373298067	0.106579837212021	0.103397638302253	0.104221011857585	47330.9255239847	0	0
"GO_BILE_ACID_AND_BILE_SALT_TRANSPORT"	-0.0810852559049946	-0.0783615278041105	-0.0759050910239021	-0.0762654467205784	-0.077760526204524	-0.0775183256697587	17478.39421463	0	0
"GO_BILE_ACID_BINDING"	-0.0668708767324729	-0.0592188420754261	-0.0591220718513047	-0.0604116046769484	-0.0631079194764604	-0.0614556372897575	11993.9976929422	0	0
"GO_BILE_ACID_BIOSYNTHETIC_PROCESS"	0.0250737843137297	0.0244402599905808	0.0238553545702523	0.0246280670952644	0.0230331426105038	0.0239130726289848	1672.63483609567	0	0
"GO_BILE_ACID_METABOLIC_PROCESS"	0.0333820115247675	0.033623803935037	0.0329274250228457	0.0337810181741612	0.0316838360502737	0.0328042149807631	3723.46655214719	0	0
"GO_BILE_ACID_SECRETION"	0.0532347885775844	0.0540167435600831	0.0505047952887995	0.0522105870208477	0.0493140888550247	0.0512572260611646	419.453913996265	0	0
"GO_BILE_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.073651146108198	-0.068237031670803	-0.0670655607313398	-0.067437526432539	-0.0681922993237209	-0.0683122135522173	11285.1144819361	0	0
"GO_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA"	0.168556655461207	0.159247027344835	0.155735621738082	0.157440868976801	0.164113282585412	0.160755950822198	24109.6231385385	0	0
"GO_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY"	-0.0963735656993212	-0.0814010946291871	-0.0837043205661304	-0.0799945456242278	-0.0803833988830571	-0.0825376241692023	2317.06922180722	0	0
"GO_BIOLOGICAL_ADHESION"	0.0666601660733177	0.0652755495317027	0.064798755091753	0.0650938497748184	0.0643863001856732	0.0649520697855518	119539.759994399	0	0
"GO_BIOLOGICAL_PHASE"	0.132004075285974	0.130504061973273	0.130466533752283	0.130579172510056	0.126501942284028	0.129219041621587	16136.0178238313	0	0
"GO_BIOMINERALIZATION"	0.0604341431377001	0.0647221246221579	0.0635088473879133	0.0641953439119524	0.0622473251882599	0.0631374564649705	30618.9134767015	0	0
"GO_BIOTIN_BINDING"	-0.0870507565126616	-0.0839757914630203	-0.0855811213042274	-0.0826345622613516	-0.0863393158468227	-0.0851580248137944	3800.10757250233	0	0
"GO_BIOTIN_METABOLIC_PROCESS"	0.108494361692172	0.109435719238468	0.106768479102619	0.107873947849102	0.104110623939517	0.106653273660516	12170.8800082348	0	0
"GO_BITTER_TASTE_RECEPTOR_ACTIVITY"	-0.0625893031481905	-0.0536336054417436	-0.0536323288732287	-0.0537112800315152	-0.0570845277779106	-0.0556458381311564	22972.4688852306	0	0
"GO_BLASTOCYST_DEVELOPMENT"	0.0720521079443309	0.0588042181966258	0.0582697448951977	0.0580199065938383	0.0628271765102824	0.061129233520385	6649.79706529438	0	0
"GO_BLASTOCYST_FORMATION"	0.114567833218392	0.0999749125719452	0.0994700158412825	0.100270344287541	0.108258464865458	0.104128613575698	10504.7602034754	0	0
"GO_BLASTODERM_SEGMENTATION"	0.0417456636620672	0.0474475827154273	0.0484139076693219	0.0475898576646019	0.0441719098873329	0.0460098999822563	4814.43932766565	0	0
"GO_BLEB"	0.0539113945123775	0.0507980756492501	0.0505765068252	0.0542576616810544	0.0657295181338611	0.0569455768880414	856.919741695638	0	0
"GO_BLOOD_COAGULATION_INTRINSIC_PATHWAY"	0.0836827711037605	0.0886590971533024	0.092167708902673	0.0912784920635262	0.0964952906712361	0.0921792075940049	9376.92154055125	0	0
"GO_BLOOD_MICROPARTICLE"	0.082369680626725	0.0889483583770457	0.0876684318563041	0.0875965398366198	0.0847484814959618	0.0863918160346697	62259.7158263381	0	0
"GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION"	0.0887286227291106	0.0857281326668753	0.0830969849889496	0.0850532991135916	0.0819151031590672	0.0839896286436786	7268.2272364617	0	0
"GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION"	0.038632189415543	0.0334935667051009	0.0321454652308057	0.032779594555174	0.0354796975802424	0.0342461467901389	4060.30898327896	0	0
"GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS"	0.0595541069328167	0.02989788925755	0.0269538975317082	0.0237165955488834	0.0173085118397446	0.0262936121982657	958.446637845227	0	0
"GO_BLOOD_VESSEL_MATURATION"	0.0907033766240729	0.0917238156680104	0.0849531857874376	0.0851322849807289	0.0962880199271161	0.0907248571070992	2053.20809970912	0	0
"GO_BLOOD_VESSEL_MORPHOGENESIS"	0.0687796565899458	0.0687044824106336	0.0684258241007925	0.06831522329011	0.0682099443654893	0.0684100380350109	104137.913513638	0	0
"GO_BMP_BINDING"	0.097256787903733	0.106828031561741	0.106094437748618	0.105645559134557	0.101247511389348	0.103661931201022	22473.4692280022	0	0
"GO_BMP_RECEPTOR_ACTIVITY"	0.170458244715417	0.185407177042428	0.187062420744934	0.18809385114915	0.182526121209732	0.183905485297615	31224.0096804292	0	0
"GO_BMP_RECEPTOR_BINDING"	-0.0551730628305583	-0.0823819529871935	-0.0874943726686762	-0.0896697849334829	-0.0952529646163304	-0.0869274682486883	1155.5337916954	0	0
"GO_BMP_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT"	0.0227041312806856	0.0339828540323307	0.0344657730765058	0.0350022195071905	0.034953309800929	0.0336324849939566	2262.25971941079	0	0
"GO_BODY_FLUID_SECRETION"	0.10107158267195	0.102680227727501	0.102319378448407	0.103743910789483	0.103616142649118	0.102993170711918	37112.747971539	0	0
"GO_BODY_MORPHOGENESIS"	0.0601350383344278	0.0574054717198997	0.0592656013015082	0.0594963087567281	0.064051988710937	0.0607462626580691	8408.11421023476	0	0
"GO_BONE_CELL_DEVELOPMENT"	0.0321929204831197	0.0396906323782298	0.0355236370381164	0.0396643647534623	0.0381238283217436	0.0376542486245023	1603.14825762665	0	0
"GO_BONE_DEVELOPMENT"	0.0394595386811562	0.0421647785134832	0.0411529324315873	0.0428439456586004	0.0432839373462459	0.0422495389918492	18671.7167837096	0	0
"GO_BONE_GROWTH"	0.114464099224314	0.128348823796438	0.127769575158322	0.128553123043382	0.124998488276184	0.125881950017726	56004.4057847207	0	0
"GO_BONE_MARROW_DEVELOPMENT"	-0.0306360201888562	-0.0415835673398102	-0.0439196351041444	-0.0401421927964489	-0.0321841920666396	-0.0375063004056901	565.224536096333	0	0
"GO_BONE_MINERALIZATION"	0.0746660650914173	0.0797542999841829	0.0789695114257215	0.0793612737720259	0.0763574597153823	0.0778824062351392	41512.9437210566	0	0
"GO_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION"	-0.130066457390897	-0.122405488947117	-0.12414096522595	-0.122963798220953	-0.126585121947412	-0.124996081318218	29692.3875658476	0	0
"GO_BONE_MORPHOGENESIS"	0.0607211729508643	0.0654199694114097	0.0646634547622216	0.0655778015402927	0.0652602596835122	0.064835518203629	27854.7689455543	0	0
"GO_BONE_REMODELING"	0.0562467424460687	0.055018071726343	0.0541518601232822	0.0561559455906143	0.0556505564642498	0.0553813174664772	15424.0976004298	0	0
"GO_BONE_RESORPTION"	0.0632258529268393	0.0547319553808275	0.0534359526177997	0.0552309523850792	0.0553261464259657	0.0555088068929659	9566.13574978616	0	0
"GO_BONE_TRABECULA_FORMATION"	-0.0219231400468145	-0.0124816443129801	-0.0120775083674928	-0.0120052929081764	-0.015291919290083	-0.0141287175819935	1135.50632665088	0	0
"GO_BOX_C_D_SNORNP_COMPLEX"	0.115486056231438	0.0828695748303041	0.0786663699479412	0.0860058239866403	0.119714721737415	0.0984948758235686	697.461303501301	0	0
"GO_BOX_H_ACA_RNP_COMPLEX"	0.187840952094894	0.161877564615916	0.15610353084277	0.159156089373114	0.168032123176886	0.164668043743179	5066.57972504236	0	0
"GO_BOX_H_ACA_SNORNA_BINDING"	0.17814704599929	0.14414094121445	0.137184723719488	0.140920431249001	0.152271123857338	0.148002738513282	2796.75125811521	0	0
"GO_BOX_H_ACA_SNORNP_COMPLEX"	0.17814704599929	0.14414094121445	0.137184723719488	0.140920431249001	0.152271123857338	0.148002738513282	2796.75125811521	0	0
"GO_BOX_H_ACA_TELOMERASE_RNP_COMPLEX"	0.219698297884808	0.193060817382923	0.189342277387421	0.190113107241588	0.197077786179751	0.195518416060844	6525.7083649817	0	0
"GO_BRADYKININ_CATABOLIC_PROCESS"	0.0355241884297295	0.042838312453091	0.0486791008031206	0.0543396303595669	0.0508816560492663	0.0482912374899156	556.56172738515	0	0
"GO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY"	0.0905438548700809	0.102932129890192	0.102597726442054	0.102946345476081	0.0995474136190498	0.1005967543565	10345.5695531661	0	0
"GO_BRANCH_ELONGATION_INVOLVED_IN_URETERIC_BUD_BRANCHING"	-0.210036010672083	-0.20450271364974	-0.204481243615711	-0.204744773868279	-0.207125849776959	-0.205951062549306	967946.045841688	0	0
"GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM"	-0.0484154352800401	-0.053112267126504	-0.0535937776296783	-0.0548881028069503	-0.0548488554190675	-0.0537381624845966	5482.62123795115	0	0
"GO_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS"	0.0900827755784521	0.0725517701524918	0.0698802693671766	0.0694065927002007	0.0723002272469316	0.0728801101138141	4541.0330695948	0	0
"GO_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS"	0.093008536723304	0.0989132643995658	0.0961709384012585	0.0954461741614154	0.100575268970373	0.0978246518533787	15356.0883327365	0	0
"GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS"	0.0549856918424011	0.0494989503886697	0.0495988386723151	0.0496540732048942	0.0523639820613777	0.0510376151649092	4319.85366580403	0	0
"GO_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS"	-0.0657331190117132	-0.0593503350597315	-0.0580893029214487	-0.0601722594648911	-0.0609323173041985	-0.0603605225865618	4368.87982633196	0	0
"GO_BRANCHING_MORPHOGENESIS_OF_A_NERVE"	0.209804573291631	0.221659008723948	0.221415512943017	0.222296780624299	0.219421575880103	0.219907234441098	115969.584622979	0	0
"GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE"	0.034665772366979	0.0377267376982276	0.0373498011766593	0.0369535446764902	0.038467886522028	0.0375114525596227	13765.907359096	0	0
"GO_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE"	0.0537852141962055	0.0463292495960459	0.0476501755382199	0.0527294062272705	0.0536454404104591	0.0509841093888313	758.098870169663	0	0
"GO_BRCA1_A_COMPLEX"	-0.100403763297598	-0.112249777477114	-0.111486557745416	-0.112116246752616	-0.11161649086513	-0.110826142318986	3872.71859562201	0	0
"GO_BRISC_COMPLEX"	-0.203520754553573	-0.221655211887571	-0.219185887671356	-0.220842891972389	-0.212147343895576	-0.216077122850498	6819.1392123923	0	0
"GO_BROWN_FAT_CELL_DIFFERENTIATION"	0.0481782716463089	0.0580136543290704	0.0571761335294877	0.0582705736512722	0.0600308824410221	0.0577600211381281	8325.5917867342	0	0
"GO_BRUSH_BORDER"	0.0957702127729687	0.0961845174669162	0.0949584688546625	0.0967348929934002	0.0955667536596713	0.0957848692993329	35521.9800196728	0	0
"GO_BRUSH_BORDER_ASSEMBLY"	0.0355800398297408	0.0470500902512483	0.0471695366040545	0.0469479781594182	0.0428198699799823	0.0445631372007363	10225.0971721321	0	0
"GO_BRUSH_BORDER_MEMBRANE"	0.106016647132909	0.114620655477195	0.113255576213768	0.11394637865485	0.1108315194243	0.112139951500044	56057.6863838679	0	0
"GO_BUBBLE_DNA_BINDING"	0.128361961155868	0.114586125815905	0.116285014402526	0.110481507676937	0.114884799627519	0.115481121409108	6921.34444107311	0	0
"GO_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING"	-0.00967125963480978	-0.0202268227219016	-0.0218514416479718	-0.0242256621611786	-0.0291332742091134	-0.0235188029318135	774.776293241488	0	0
"GO_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION"	-0.0618517053845579	-0.0593685587366651	-0.0598361411755285	-0.0603220463684	-0.0625603939886392	-0.0609804767361653	5305.77789208331	0	0
"GO_BUTYRATE_COA_LIGASE_ACTIVITY"	-0.207385637059989	-0.202644975053185	-0.203515766036936	-0.203346145842056	-0.204154032325311	-0.203889260645283	68248.5690185353	0	0
"GO_C_C_CHEMOKINE_BINDING"	0.228210152342427	0.223068112273757	0.222826349773899	0.22591271748209	0.227493502654609	0.225546846172435	104700.619473255	0	0
