""	"X0"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"	0.129209699423363	0.129524000314411	0.14830570930727	0.129038322427556	0.113851574426285	0.112824717932289	0.14483922017998	0.112493470798418	0.137535173525979	0.133883008415583	0.102457495505585	0.1185176996395	0.151615430084529	0.120741289902163	0.128666447498756	0.12188168128435	0.139879540020236	0.128845935706364	32755.2552846404	0	0
"GO_CELLULAR_RESPONSE_TO_CHOLESTEROL"	0.0416875245954397	0.0480293041335166	0.0482337590091936	0.0423677392468254	0.0466027354555473	0.0495230580401142	0.0363156536674014	0.0541008949214407	0.0496863897837109	0.0502900555856065	0.0522272353070442	0.0707123913827093	0.0413907305745521	0.0463011354841645	0.0409153331586603	0.0517319997291635	0.0724570757765218	0.0469128476182412	1723.86586775378	0	0
"GO_CELLULAR_RESPONSE_TO_CISPLATIN"	-0.0142050523261407	-0.0257920068718938	0.049628583138667	0.00822502896240535	-0.0534687537762472	-0.04602820077927	-0.0113499021318949	-0.0356241032138284	0.0289415774841758	0.0470421484561974	-0.0380118410142552	-0.00375950703744533	0.0432055548999431	-0.0959816663639755	-0.0143318278010902	-0.0560211029773666	-0.00606422274158923	-0.00794756946639127	123.610656232276	0	0
"GO_CELLULAR_RESPONSE_TO_COLD"	0.131475099440911	0.124144452558108	0.140071619386157	0.131765307707572	0.108157232609575	0.103750031487721	0.152115544438184	0.105675675145378	0.129143353720313	0.131297048952416	0.0829878552894575	0.117886733749318	0.163741676599687	0.145563745594475	0.129436016768991	0.121308670844974	0.159544560749834	0.125740521916888	2419.50524273066	0	0
"GO_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS"	0.14199968852113	0.1392303022263	0.163977788893401	0.141139503437879	0.122866742402315	0.115721911693934	0.176555305568048	0.125954618045174	0.149114655566215	0.144204279674	0.114272179819383	0.134560714104104	0.191707871085663	0.145505114565544	0.139456430823655	0.152794312440044	0.174399878280441	0.14245417380175	19061.232610839	0	0
"GO_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS"	0.0774475907814036	0.0846397602952306	0.115844918622668	0.0819125771750969	0.0654678034361201	0.0854963407481499	0.116559957287567	0.0856350433223144	0.0980363010237981	0.0871270993465004	0.0786860160959472	0.0846998461638166	0.142359244948559	0.113810366369439	0.0798144450715318	0.106642863785826	0.120847215478556	0.0903256492816021	5343.93878389942	0	0
"GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS"	0.0884595539499063	0.0860630406168341	0.105586188363317	0.0910179272096296	0.0721711846664317	0.0767528147106683	0.114174611140756	0.0829475237286825	0.0968409294909425	0.100259829258446	0.0674342072922018	0.0771218307933232	0.128267693474608	0.103216950070026	0.0888532149300048	0.0820376629104263	0.102720363057732	0.0906422592923742	17432.2090005768	0	0
"GO_CELLULAR_RESPONSE_TO_DRUG"	0.104138418878744	0.10520963985855	0.121219449492908	0.10743950760918	0.090658651227666	0.0886182338998487	0.122594438795904	0.0928528187456906	0.114152439911056	0.110976778055934	0.0857890784652256	0.101002995125799	0.123970564445183	0.105286105805869	0.103917701253472	0.0990520489325429	0.109713726433078	0.105492280408855	32700.3753211501	0	0
"GO_CELLULAR_RESPONSE_TO_DSRNA"	0.125537632610528	0.116653889719356	0.128340736545976	0.124067381582423	0.108305755238971	0.107222471432649	0.130806301238082	0.112813737431149	0.124934128272663	0.128055017663494	0.101631189717699	0.111400356453591	0.142469902807395	0.112953556331387	0.121552776293072	0.113187148677911	0.15018024176302	0.120228786256729	7357.21463567514	0	0
"GO_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS"	0.14656597978029	0.146240471454888	0.127696183743463	0.144809079417509	0.145299983833326	0.138337110868403	0.132238993616784	0.138593926625057	0.150871260932802	0.146392762713002	0.148754817504121	0.141888144608671	0.130080333083799	0.137397902739677	0.143703246446194	0.127375968641913	0.121633342867828	0.141268226917055	10148.6678491559	0	0
"GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS"	0.10680125952896	0.104444570586417	0.11784513374631	0.107141284826903	0.0920773240569559	0.087118677514227	0.119581566989182	0.0926326200721396	0.111814817325881	0.11162815057526	0.0839260406163104	0.0989415861979089	0.119326321075569	0.106618098428198	0.10406574980947	0.0972483237317586	0.110331431205609	0.104793999538976	40291.3172759935	0	0
"GO_CELLULAR_RESPONSE_TO_EPINEPHRINE_STIMULUS"	0.231135703466682	0.22450277094411	0.216350793124899	0.227003286303001	0.223508063939731	0.213238030183913	0.212681654241704	0.218884772057024	0.222589068439639	0.223584737102959	0.218060509615623	0.219512797413029	0.195740535592556	0.209659719228145	0.223976382234007	0.19932757413601	0.202872870884686	0.221113882512258	18011.4190607454	0	0
"GO_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS"	0.0924519654759432	0.0892631431362924	0.0878306565558247	0.0937229457040111	0.0826918186794795	0.0878856538963433	0.0904554424377339	0.0840400665033937	0.0944319512536483	0.0974961622408203	0.0897012609802332	0.0886236080395231	0.0965678390854479	0.0852710968584061	0.0900876198212441	0.0803731128297487	0.0974810462342191	0.0897516599127056	8430.47972062257	0	0
"GO_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS"	0.0621692813193571	0.0689918521311375	0.0857647577109029	0.0695473940545927	0.0472701018179684	0.0481198664523171	0.0921604960933215	0.053843375746018	0.0958376609199365	0.0897999571958514	0.0372895272731827	0.0605660741502708	0.0886563812199576	0.05998636324822	0.0666414978547414	0.0690834678291057	0.0818820737363903	0.0687043946211097	1282.24406209085	0	0
"GO_CELLULAR_RESPONSE_TO_ETHANOL"	0.25668047612089	0.244631542159373	0.25738135876129	0.254339696902342	0.231175393770133	0.188713642015846	0.2472805546402	0.188745954551914	0.260629724577911	0.253309383785124	0.203432283985162	0.237366514848268	0.223330770149427	0.214436301867584	0.252569384883331	0.16138707304046	0.19612213989502	0.238394332990489	16448.9377738935	0	0
"GO_CELLULAR_RESPONSE_TO_ETHER"	0.163815303850869	0.17427113064911	0.186020655757161	0.169547008860354	0.16711531822336	0.179502989822381	0.179951701940211	0.176732787617497	0.17253927592685	0.168193420524472	0.174761768206749	0.1727113627565	0.186727808313157	0.175118502501311	0.169111899617149	0.19757728176806	0.173697773753294	0.174150700333329	7484.34380477869	0	0
"GO_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA"	0.0834496202938477	0.082736609632276	0.0880592904072499	0.0807136227749778	0.0795801267837302	0.0802462424377523	0.0905018311992533	0.0838923047719829	0.0832512165273335	0.0828586002207873	0.0764574454129001	0.0803440441475978	0.107657584614832	0.0805509225863733	0.0918597464459436	0.0829843504990078	0.105737279295133	0.0838228509823416	3646.91001725386	0	0
"GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS"	0.110718009137163	0.109705447602155	0.127745100613746	0.111295648207209	0.0951735041224355	0.0893406548570244	0.12597302622819	0.092259833600649	0.119509745677851	0.114207346279534	0.0840757800482971	0.103027555471833	0.124030609741773	0.106489509808248	0.110680245040569	0.0930460028681989	0.120091751508519	0.109344593693011	27200.4796398928	0	0
"GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS"	0.100695618238415	0.0985970315308623	0.119150882854804	0.100395849156498	0.0828554977522364	0.0774640533794658	0.117611342749387	0.0792034367880553	0.108094431744169	0.103175242285749	0.0694896344878757	0.0914295220958932	0.115856760487631	0.100094937334969	0.0991940885596715	0.0832647302007855	0.108490481674406	0.0985864101068208	17068.9872564703	0	0
"GO_CELLULAR_RESPONSE_TO_FATTY_ACID"	0.113001486314712	0.113768251173549	0.117511950811254	0.119149539082291	0.106487288301103	0.105937893613856	0.116984976397797	0.110395566480939	0.12227661152663	0.118013795615769	0.107912028782541	0.110816732986348	0.118485640552644	0.104962368710124	0.112020047446991	0.104265479884727	0.109599375598838	0.113714874331109	22519.4081700672	0	0
"GO_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS"	0.141339959947624	0.165583566158394	0.164284270809882	0.176014633799016	0.131072184955646	0.126723108227568	0.159243340271043	0.126395381131623	0.196020576829264	0.194393123138714	0.131568035577292	0.156385671913379	0.127828773804806	0.123295971930252	0.159451100833938	0.139576466569222	0.137482439031137	0.154183781114478	7085.89425997558	0	0
"GO_CELLULAR_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE_STIMULUS"	0.200400439714329	0.208108214353525	0.19962997156408	0.199331516635305	0.210940490357971	0.207491308226189	0.193860938278358	0.21200095205385	0.198783549674588	0.194380948034671	0.21858098757389	0.223602567728889	0.190574439853903	0.189158763180667	0.198476428709933	0.212734806521338	0.206933788077411	0.203534037394383	30825.8989991559	0	0
"GO_CELLULAR_RESPONSE_TO_FRUCTOSE_STIMULUS"	0.133485682103197	0.158521658580017	0.179569561580285	0.128765815452937	0.128694774571888	0.192715850962658	0.163974876137607	0.15838752788035	0.161679842399322	0.128869016509432	0.146153266376816	0.152973661802019	0.155400056609646	0.221887336689766	0.135295445040823	0.234547977874601	0.147394088576487	0.154318911824825	1996.00914669347	0	0
"GO_CELLULAR_RESPONSE_TO_GAMMA_RADIATION"	0.129533172126859	0.132137411178274	0.164757246645177	0.135440657734329	0.110286459416662	0.119076689557995	0.165480823856492	0.118837834104877	0.138068062714347	0.139141514713368	0.096485648160854	0.119657478720586	0.167487702360426	0.145477536445502	0.132228759944291	0.143409624014573	0.145075961012586	0.134827634562654	9154.5941215054	0	0
"GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS"	0.0719699019877069	0.0681901898702731	0.063131999968175	0.0730973136247818	0.0656048493277656	0.073228290486457	0.0687859575038008	0.0700232997212979	0.0747574184326458	0.078429203258368	0.0767475348742099	0.0666216776936768	0.0781565972018193	0.0609625774193043	0.065269831087426	0.0803151884516709	0.0598169481723032	0.070039164024092	3880.66293724797	0	0
"GO_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION"	0.145245248976224	0.143954287935771	0.172264127756155	0.141054406191643	0.125308584830435	0.132773986061597	0.178833313305109	0.137634099425554	0.158090265549227	0.148508285010381	0.11725168173597	0.143285796102604	0.178283547504332	0.158938240172755	0.141104683743665	0.136306604353998	0.172502697920761	0.147850002782153	10545.4802228707	0	0
"GO_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS"	0.123135431810382	0.128442997997658	0.117489550554044	0.123839191191404	0.133040811583328	0.129510497694648	0.114141740429006	0.133145598712915	0.122353629920997	0.120542651954981	0.142438398593746	0.14065150670517	0.110662380054919	0.112867479938056	0.121553421320119	0.131438510575228	0.123581705057687	0.125163402749028	20783.6134498487	0	0
"GO_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS"	0.102466592779803	0.0886472293838839	0.101511311412428	0.0959803092056893	0.0715089020281457	0.0623770388355434	0.113262327384093	0.0812078113120611	0.102880041321978	0.104705445887801	0.068946022076438	0.0904502875444571	0.115596661217525	0.0894481521434922	0.0963076299132198	0.07788133022499	0.14305399221751	0.092210183902258	2567.31429221762	0	0
"GO_CELLULAR_RESPONSE_TO_HEAT"	0.110755093666656	0.114630644775873	0.146556621894048	0.118998690425676	0.0885305675244948	0.0977355919025301	0.142854943590102	0.108404414982078	0.138068763552623	0.129346605940988	0.0887891271724777	0.111773214936269	0.156252537143965	0.118516865174099	0.112215609119319	0.121893226745668	0.135172965145842	0.118464114085425	12784.6397897357	0	0
"GO_CELLULAR_RESPONSE_TO_HEPARIN"	0.103093927935435	0.123044566480446	0.118713212053903	0.0980916148278236	0.116084065881703	0.109062403681849	0.0986288388199894	0.120926730531171	0.113591096805738	0.0874822366711081	0.112373677255649	0.13758048665934	0.109592449553867	0.0823943730808545	0.116149419226596	0.147366920362518	0.0979950404679066	0.110824235796271	6034.92025347022	0	0
"GO_CELLULAR_RESPONSE_TO_HISTAMINE"	0.183153817095215	0.179584475435659	0.154618571189794	0.179678078679895	0.189977034660078	0.182602364034812	0.159272059837192	0.182836047377245	0.173896227718399	0.171621657688257	0.194552124049066	0.182053822959396	0.151888935499662	0.161503818379896	0.180438252756469	0.175051216392014	0.159792090580152	0.175908751059082	30699.9170084242	0	0
"GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS"	0.114925633889516	0.113046174819474	0.128390090143851	0.115196373443226	0.0975763252947616	0.0907516233192823	0.132459664554397	0.0987651524809838	0.121074640262142	0.119971979703964	0.0886216220884187	0.108673239055507	0.134479859863564	0.115368474270865	0.111328246942774	0.103933776677601	0.127155814229493	0.113045046543364	32132.4483691393	0	0
"GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE"	0.0868504984794976	0.0968477700151085	0.116645490021728	0.0904703852481423	0.0758472411391056	0.0735020304087649	0.116339137924002	0.0766684948774557	0.102949863103657	0.0955692453244883	0.066474352484035	0.0908635054953046	0.122778736815066	0.0877412380350599	0.0891323674474308	0.0832654941766612	0.104533722372846	0.0931233686068256	9367.87487021104	0	0
"GO_CELLULAR_RESPONSE_TO_HYDROPEROXIDE"	0.249935772505733	0.216442930139191	0.195893815969617	0.218176980170883	0.216598544126106	0.172069974908792	0.189315161514755	0.142799326505158	0.207697113881065	0.197696261544071	0.162677031993784	0.175331261193667	0.169931955142094	0.189618175700144	0.230022845305251	0.125680271466864	0.165390529841541	0.202574478534892	8587.18373537824	0	0
"GO_CELLULAR_RESPONSE_TO_HYPEROXIA"	0.074070333918202	0.0723908120126647	0.0619400749844742	0.0723912496833136	0.076034133424097	0.0793183250793286	0.0564229487930137	0.0858438585325982	0.0772022782497143	0.0793214998108192	0.0814028454794332	0.0783571355627074	0.0391166343887201	0.0443750283906657	0.0792671005929623	0.0549387284786749	0.112191463426769	0.072080967101631	1836.84508275218	0	0
"GO_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS"	0.162468786338254	0.14923645792405	0.173514079791169	0.159776403676794	0.136041093979688	0.123279709579634	0.172514601798451	0.11797145732333	0.162344334392057	0.17328740248978	0.102982426136132	0.114864990442938	0.181445461768135	0.140922075879792	0.163316174769019	0.136370322151193	0.200236458205205	0.151687368280624	6176.65997210811	0	0
"GO_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE"	0.0969070270418567	0.095145832923	0.115804037985202	0.0970202491389585	0.0840779724023954	0.0825161526481396	0.109614193897948	0.0864183884313637	0.102158430696572	0.100339788224302	0.0774156671220551	0.0922132924920418	0.112525144243286	0.101831794290736	0.0949306843708923	0.0988357355561976	0.0998391869300316	0.0970984258932681	20655.6707160518	0	0
"GO_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS"	0.161999601573797	0.16742907199215	0.173028921194885	0.156052551002975	0.148086947430306	0.142204505179317	0.184412677953939	0.148289291523185	0.1823465661056	0.163994187116966	0.143079206727265	0.169961807873381	0.179490256395502	0.1454181267205	0.160736747272572	0.163301689896469	0.186115188730277	0.162335878477996	5299.85693642295	0	0
"GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS"	0.138213791879591	0.133144055984537	0.152132124548929	0.135917239269719	0.116684208818579	0.107843062453651	0.153140746878119	0.111352634431539	0.140984945304262	0.139220847543545	0.101370483569228	0.124033388274106	0.152239602318213	0.134743680880111	0.133663082987626	0.11224179796364	0.148922143994569	0.132836634432952	24581.0775838071	0	0
"GO_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA"	0.0634865027385218	0.0686622974758168	0.139089131514395	0.0711412528518188	0.0573703017587433	0.067849630922603	0.116281610793515	0.0830315317291634	0.0767233742672711	0.0825247905725246	0.0551682176997928	0.107118529746054	0.0765747808348096	0.130263972236782	0.103474682565868	0.0445171400641371	0.0923467493820002	0.0833746121691804	1499.68223834697	0	0
"GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA"	0.264839211994674	0.262272514086297	0.263678936824979	0.270662753864827	0.25764374003142	0.249551869022201	0.266122651163294	0.250370159240308	0.262505321415829	0.26303728483971	0.245629066429335	0.244709383394348	0.280887591490003	0.246720880630956	0.272791084928161	0.230452536130145	0.259313050087051	0.260870900511827	41307.3902587953	0	0
"GO_CELLULAR_RESPONSE_TO_IONIZING_RADIATION"	0.13724570234882	0.139382318075903	0.160924963878877	0.140479050525197	0.125520477161004	0.126218088407672	0.158431506679899	0.129174068111903	0.144786079822262	0.141797582072912	0.114501832185523	0.135026925986672	0.163635896419081	0.142705637487662	0.137791053020425	0.135114446942924	0.155301115848927	0.140301718884491	25265.9804604312	0	0
"GO_CELLULAR_RESPONSE_TO_IRON_ION"	0.234407614229434	0.227634193783869	0.262915007647902	0.244070806841073	0.224441633913032	0.208355529193737	0.223866471845232	0.221753494870961	0.251959181347549	0.259437457998802	0.217373126611513	0.253765009595607	0.242340313745596	0.18160460605889	0.235665968593735	0.203164953640843	0.2323850815665	0.234953877783964	21987.7103833781	0	0
"GO_CELLULAR_RESPONSE_TO_KETONE"	0.127544564706631	0.130645907978754	0.147008113503634	0.133682262434123	0.117397283904853	0.121869150775287	0.155380125685307	0.127883178384922	0.142031347658319	0.139571141911855	0.120852545202843	0.128717756690538	0.164109608316378	0.132437617871285	0.130399942774928	0.133462346391056	0.1376261814007	0.133655896238261	31568.2421776445	0	0
"GO_CELLULAR_RESPONSE_TO_L_GLUTAMATE"	0.230020232514365	0.223725623117858	0.210712875879952	0.227686317369459	0.229080539861382	0.21936467795607	0.248982476549768	0.242251706921538	0.228708650410669	0.22540009304294	0.237521599980225	0.225026440904795	0.214588568932287	0.246525795643443	0.229316486532635	0.216395387089431	0.208833790154926	0.227467535783189	10619.329156838	0	0
"GO_CELLULAR_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS"	0.0526036615863973	0.104483776539405	0.103081941588536	0.107347753203361	0.0412914545406267	0.0269031620834577	0.0851057415428655	0.0346358552664184	0.139490798197894	0.13319048452046	0.0178442671894208	0.0728116950141914	0.0584251545177442	0.0114908473754798	0.0963954963990346	0.0645955752833996	0.0415063915336464	0.0770318214569599	547.18798221153	0	0
"GO_CELLULAR_RESPONSE_TO_LEAD_ION"	0.271731919778141	0.273505677570025	0.290881680986998	0.273767491965212	0.270845529832912	0.252823120461106	0.282667819916843	0.253000741963774	0.276748842257614	0.271911895253755	0.257257905555918	0.28533713112076	0.261859984883721	0.229422979231748	0.272239416157936	0.270971532117285	0.246289930071002	0.271899961405805	32830.0397134635	0	0
"GO_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS"	0.124513937974688	0.134549444914576	0.158193465682996	0.119816787312695	0.111663700003684	0.109955182442293	0.16467023475751	0.123649834762786	0.141096195337763	0.115263316393106	0.109547601867483	0.147954315990939	0.153470777204845	0.161777183769207	0.122477551346343	0.125938007988703	0.179282237345766	0.13185426741923	6141.52764214124	0	0
"GO_CELLULAR_RESPONSE_TO_LEUCINE"	0.0980375616681675	0.100245908971388	0.118427229216684	0.0985126786512795	0.0970445041627369	0.104920608393389	0.117724922210133	0.113782857026541	0.109474968478922	0.1104778624015	0.107143103933648	0.123562184699943	0.117841609049099	0.10889491754975	0.096798055018877	0.095660422039809	0.114096392333574	0.106483978231715	3303.23060309081	0	0
"GO_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION"	0.127291451372633	0.130533566807748	0.157986471131447	0.133092745166602	0.121198019896481	0.130230556559444	0.169824123127533	0.128511251481365	0.138902046698891	0.137934070928515	0.128813838235014	0.150162894144002	0.146750396024192	0.16579216889322	0.121785713087094	0.116634418402154	0.135878931220757	0.137443540054536	4535.37842158625	0	0
"GO_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS"	0.0949733508013861	0.0929287189390134	0.100415650133973	0.0970032565555576	0.0828942704386825	0.0874416578812974	0.111290861715262	0.0892413869384343	0.0987123577893619	0.0999647692984041	0.0784747100330168	0.0802415438434734	0.112916551490268	0.107731773197493	0.0916106890278864	0.0849759464406793	0.102759619969304	0.0946696170700252	17947.0674792788	0	0
"GO_CELLULAR_RESPONSE_TO_LIPID"	0.113307344422243	0.113459912060763	0.129963621490563	0.115704838248462	0.0973924985435931	0.0887669818347041	0.131584714730984	0.0972411886108434	0.122950146923487	0.120876564762874	0.0854434766939833	0.106909854491792	0.128417478603613	0.108260893773488	0.112822690134744	0.101747064689213	0.118140851180849	0.112570399949925	30040.1529088209	0	0
"GO_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS"	0.141928467818398	0.141157911974612	0.194159585265876	0.140968055439702	0.114065879480983	0.0783255523657275	0.134695221061712	0.0937325252253835	0.13987417287287	0.130858951785273	0.0821017087610785	0.159953019611172	0.122194740924409	0.133584480442187	0.137808998213579	0.114232652885283	0.0973492204514919	0.134486039409711	7579.31180979181	0	0
"GO_CELLULAR_RESPONSE_TO_LITHIUM_ION"	0.0369911236937386	0.031426392239362	0.0664080830006721	0.0476254447144916	-0.000403493125866009	-0.00405837387481772	0.0625055380797276	0.0174841442837165	0.0564380965791465	0.0679590251178526	-0.0125229963713875	0.0247526961220607	0.0902899203801911	0.0393631333680395	0.037595574132156	0.00149649851375064	0.062450316196281	0.0365599999367925	320.180602593633	0	0
"GO_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS"	0.167919502363454	0.161513146291681	0.200648817323007	0.161945332856288	0.133533929857414	0.0880330494331742	0.156478036165982	0.110546605482567	0.151590375351362	0.135837818779433	0.0930226949725158	0.159674790359627	0.141208920785613	0.136780008762432	0.156759829910971	0.124813414931479	0.116806229715902	0.150575435324267	5729.02484560055	0	0
"GO_CELLULAR_RESPONSE_TO_MANGANESE_ION"	0.112357317740364	0.0830781742831464	0.109123194729764	0.0904247136759944	0.0738878285124559	0.066775324923743	0.116748643066824	0.0536656835430559	0.092741878749908	0.0869891464609283	0.048550489511269	0.0646769501202824	0.150678371480259	0.154962163769521	0.0759314501551562	0.067412401703134	0.111717527473207	0.0905476785875925	1130.76060397336	0	0
"GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS"	0.146172786641641	0.148224801184122	0.156013477066743	0.148337438400487	0.137802565020377	0.129930134833034	0.15474003828743	0.136536793243022	0.157440089987871	0.150223213132136	0.131024462186206	0.141899800474228	0.15088682391214	0.130308138477637	0.150809634369174	0.127352292420258	0.161710340926918	0.145975755194396	43454.0785366268	0	0
"GO_CELLULAR_RESPONSE_TO_MINERALOCORTICOID_STIMULUS"	0.15056187698901	0.131656976097581	0.132392613613513	0.139155359372849	0.131148354311227	0.117845688607585	0.155146151888891	0.119908939627099	0.140209357456343	0.148486956444638	0.12948098183413	0.131296040929136	0.193712093772856	0.0832257754270533	0.13443948743067	0.096048870464788	0.130996283953258	0.136338304336966	2861.30179101952	0	0
"GO_CELLULAR_RESPONSE_TO_MORPHINE"	0.247648483814114	0.225275099234185	0.213428965030384	0.245380248185129	0.222646231550431	0.139342990773554	0.204156712838287	0.144667136419086	0.223962166053297	0.230184355554761	0.172548540993145	0.188246599082795	0.202646277448802	0.152354790217631	0.246052353249645	0.118000254360237	0.14557951797716	0.210865023468912	4384.38980983364	0	0
"GO_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE"	0.241871526131461	0.23990384646811	0.248939059717123	0.240340024974814	0.233949067122827	0.203884025756536	0.262448603308902	0.21356684037538	0.254304849058242	0.245615213603052	0.207915877079479	0.233282351118558	0.253796884062169	0.231206322310014	0.246856588959134	0.232526089412799	0.2669238199948	0.237906052919657	18625.4716610895	0	0
"GO_CELLULAR_RESPONSE_TO_NICOTINE"	0.247954700833666	0.247540253903847	0.256862074209374	0.249340714104818	0.246119697167567	0.241935666812292	0.254462809630603	0.256105795047368	0.251958285171706	0.255582574599974	0.238829441104292	0.252435166546359	0.278422076315267	0.252177220604447	0.250522814017483	0.255493721085241	0.279503017192562	0.250619677451059	24117.7168371848	0	0
"GO_CELLULAR_RESPONSE_TO_NITRIC_OXIDE"	0.0391230655581321	0.0400848478773965	0.0442231878348768	0.0405387499046153	0.0310508813130778	0.0501799429530783	0.0456867128785346	0.0460004367159216	0.0430402098925035	0.0409878414154016	0.0495230237881772	0.0429687629897862	0.0481659369478729	0.0438928284222905	0.0351185425387087	0.0428751541512735	0.0739569717664053	0.0421776334376901	779.819344146013	0	0
"GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND"	0.114999659460076	0.111659045769661	0.12529595587594	0.114559229989257	0.0986726712881277	0.0915447658592104	0.124906865031734	0.0950206092502713	0.119761253460047	0.118338822936831	0.0891512501448555	0.105143231551684	0.122738476853998	0.109394977471107	0.111910904572372	0.0972660324119905	0.116594944886114	0.111246753257532	36775.5647921807	0	0
"GO_CELLULAR_RESPONSE_TO_NITROGEN_STARVATION"	0.198614347403088	0.203869316280837	0.235120244313412	0.197306724977542	0.175900298394482	0.148221940752558	0.245515281640184	0.139886063471741	0.224284968729474	0.207944404086931	0.100217769757715	0.151760743773952	0.231970501981439	0.215966395008516	0.198456016530973	0.166288087611085	0.240414146912702	0.195285014886462	5782.75933247976	0	0
"GO_CELLULAR_RESPONSE_TO_NITROSATIVE_STRESS"	0.112798237846519	0.12742654409943	0.179046842901254	0.120892699237605	0.0936158198854102	0.10768269975654	0.167623343224718	0.15098070794485	0.16524866718638	0.14903712082571	0.0928334001979967	0.14257855936548	0.172873926315313	0.142105178946196	0.116994454829227	0.157429606200028	0.13909964315824	0.134590272488747	2702.89894082852	0	0
"GO_CELLULAR_RESPONSE_TO_NUTRIENT"	0.0531409392389994	0.0475467222385808	0.0695397942878764	0.0542672369571473	0.0356409823069363	0.033548829761566	0.0594790578992225	0.0325661673154786	0.0595820331357969	0.0580715919717656	0.0276838290526595	0.0446671100528929	0.0528554611259272	0.0599303313471755	0.0502739121078385	0.038693926308171	0.0472451203843164	0.0501501414823237	3133.3707972304	0	0
"GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND"	0.0977347145608261	0.0960536681219417	0.111969761044222	0.0995706386693283	0.081232606534855	0.0783856760694737	0.114680762279833	0.0853750826551904	0.105155635059591	0.10601855723163	0.0754206731514031	0.0939007089405546	0.11511577869596	0.0977011299989309	0.0949615683651929	0.0917441936160856	0.104627668341876	0.0971700371961838	25158.3337444066	0	0
"GO_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS"	0.209251971446596	0.20541733627193	0.211532539369329	0.204242881685129	0.194126325664774	0.182930204927944	0.208657048140461	0.183901114440189	0.201416957412772	0.196408165134121	0.175959293310906	0.191089250998368	0.212221301759536	0.173821782946603	0.204757961627587	0.19889232666218	0.208444627462282	0.200388563312501	39434.0953211368	0	0
"GO_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS"	0.197253579366636	0.179416863502924	0.179595066731519	0.193975240788887	0.16749132627026	0.0974452892478642	0.156187746579831	0.0989235320766593	0.189056548146696	0.184927382032528	0.104034207340807	0.148878533079425	0.144103486976309	0.213667886704892	0.198737077326572	0.0922053741541035	0.0948011368269736	0.165830957034887	5846.06577762014	0	0
"GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND"	0.112095710556115	0.110361506610152	0.124811849101873	0.112883663006538	0.0971755478052086	0.0890941064284231	0.124175388677334	0.0923973369931116	0.118940732844793	0.117035672718339	0.0845853197235358	0.101172433596865	0.122150879527442	0.1066454380421	0.110502183710106	0.0961290254064562	0.113614110457933	0.109471862846253	36583.77585172	0	0
