""	"K"	"P"	"T"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_INTRINSIC_COMPONENT_OF_VACUOLAR_MEMBRANE"	0.0390552091244841	0.0481909745527121	0.0576828223719939	0.0507999774262966	2677.1759668049	0	0
"GO_INTRONIC_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING"	0.171876408494159	0.174243603007985	0.159484782609574	0.168968393491683	68577.2790095491	0	0
"GO_INVADOPODIUM"	0.12865631303329	0.171217497463733	0.202302453115654	0.178832216192005	35611.4618542294	0	0
"GO_INVADOPODIUM_MEMBRANE"	0.0388836292661001	0.0982953676593774	0.174577905195854	0.120292999396067	3788.5330793674	0	0
"GO_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY"	-0.0393677801903499	-0.0541447669509809	-0.0596121615440188	-0.0549480068106488	17836.1750747711	0	0
"GO_IODIDE_TRANSPORT"	0.0578477879945907	0.040156139717392	0.0261165166793971	0.0366043411749481	15967.1503701382	0	0
"GO_ION_CHANNEL_BINDING"	0.0767332240994871	0.10741577797797	0.116880146944393	0.108431050246372	74757.3551718247	0	0
"GO_ION_CHANNEL_REGULATOR_ACTIVITY"	0.0791903094165253	0.0774814621807421	0.0804208427326636	0.0786230576104565	96229.2144584066	0	0
"GO_ION_HOMEOSTASIS"	0.067952362216603	0.0747559125388822	0.0822613266558362	0.076849811622907	204207.337466921	0	0
"GO_ION_TRANSMEMBRANE_TRANSPORT"	0.0766703124162522	0.0757345284438993	0.0794812746568734	0.077098337820623	406620.368278472	0	0
"GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0648358596987378	0.0551516604417996	0.0561379865106859	0.0562046021393387	346727.73753395	0	0
"GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM"	0.116717412203403	0.120663887911038	0.133395206747929	0.124774108298435	86823.7835846607	0	0
"GO_ION_TRANSPORT"	0.0671182899931272	0.069911426998125	0.0746680456964767	0.0713501135433336	334001.327691732	0	0
"GO_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY"	-0.141995438112467	-0.143844790988798	-0.151499111499607	-0.146354415889217	186124.476339109	0	0
"GO_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING"	-0.0234333216185509	0.0305289779176182	0.0435613992892261	0.0310658439604834	2885.0874872949	0	0
"GO_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY"	-0.157477130890935	-0.137701886466614	-0.139603054061677	-0.139812975767198	54953.6043333717	0	0
"GO_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE"	0.0892904968469143	0.127878494373351	0.151821209001518	0.133316736081258	52846.5382696945	0	0
"GO_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION"	0.120327391858567	0.238423160814345	0.270364261701754	0.240780094031256	22992.4304058778	0	0
"GO_IRIS_MORPHOGENESIS"	0.23995190819334	0.247631883871948	0.254226547929244	0.249346556710478	91653.1498739131	0	0
"GO_IRON_COORDINATION_ENTITY_TRANSPORT"	0.0665407587685137	0.0561308311906021	0.0521264480882233	0.0555121698090344	11702.7097020229	0	0
"GO_IRON_IMPORT_INTO_CELL"	0.0910017661574216	0.0927881942132948	0.117948621813745	0.101353164332912	7069.26868513916	0	0
"GO_IRON_ION_BINDING"	0.0323107928712854	0.0301034415115377	0.0398530627124138	0.0336355452913259	28176.6169306812	0	0
"GO_IRON_ION_HOMEOSTASIS"	0.120434896549001	0.136927480162125	0.157030198292153	0.142663056486576	113248.631663448	0	0
"GO_IRON_ION_TRANSMEMBRANE_TRANSPORT"	0.0815030972206095	0.0895540803423366	0.0935980169888069	0.0903598547781613	26291.2393711448	0	0
"GO_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0615456462361526	0.0871834757112773	0.0860969978121751	0.0849229234481701	8994.59548965465	0	0
"GO_IRON_ION_TRANSPORT"	0.100059731973993	0.129970060559316	0.140172443355571	0.131297194097017	97343.2227578647	0	0
"GO_IRON_SULFUR_CLUSTER_ASSEMBLY"	-0.00194383103617656	0.0169631996390094	0.0531214389072506	0.0280705989126604	1397.51836183608	0	0
"GO_ISG15_PROTEIN_CONJUGATION"	0.308927009115437	0.317734758920468	0.327572360634606	0.32048738377928	151683.219002622	0	0
"GO_ISOCITRATE_DEHYDROGENASE_ACTIVITY"	0.018062931937263	0.0926422239271483	0.149143577391379	0.106687593245308	2621.60504716047	0	0
"GO_ISOCITRATE_METABOLIC_PROCESS"	-0.0352396411471148	0.0469911183971643	0.112461087909979	0.0635737768842752	1095.97975999516	0	0
"GO_ISOMERASE_ACTIVITY"	0.0740213799854338	0.0938976989931611	0.116281853953183	0.100173029144798	58860.962613015	0	0
"GO_ISOPENTENYL_DIPHOSPHATE_BIOSYNTHETIC_PROCESS"	0.0257326475980082	0.0376226039919895	0.0571198194947378	0.0434873068839346	1372.27675620287	0	0
"GO_ISOPEPTIDASE_ACTIVITY"	-0.132685504999854	-0.117770309740136	-0.109865610640071	-0.116134814601193	10444.1504970415	0	0
"GO_ISOPRENOID_BINDING"	0.0816398131235312	0.0728175209359096	0.0590216416843184	0.0686978471081459	36850.3413709434	0	0
"GO_ISOPRENOID_BIOSYNTHETIC_PROCESS"	0.111730852549291	0.10164623707078	0.101752624753778	0.102424482200834	91734.5901491125	0	0
"GO_ISOPRENOID_CATABOLIC_PROCESS"	-0.0140886278501495	-0.0336931109720584	-0.0294473086178328	-0.0307841897287233	5388.35408597283	0	0
"GO_ISOPRENOID_METABOLIC_PROCESS"	0.100942427288364	0.087561221290741	0.0922122113998114	0.0901526215032543	190865.017186543	0	0
"GO_ISOTYPE_SWITCHING_TO_IGA_ISOTYPES"	-0.0293658115807121	0.060835205538349	0.064178339771918	0.0553586567160359	1662.76734909289	0	0
"GO_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES"	0.12905725411715	0.135847236475003	0.150736005218188	0.140494076954549	55144.1807512863	0	0
"GO_ISWI_TYPE_COMPLEX"	-0.020452764267624	0.0378486097337942	0.0721503132731448	0.0454178469224684	1541.10288894067	0	0
"GO_JNK_CASCADE"	0.0663530150837935	0.094847628266355	0.106859415034364	0.096904245489125	111389.487989939	0	0
"GO_JUN_KINASE_BINDING"	0.152352403370359	0.198936185227302	0.217031958861748	0.201765629019923	40557.5530917736	0	0
"GO_JUNCTIONAL_MEMBRANE_COMPLEX"	-0.245447404512825	-0.24485286420351	-0.229539909847934	-0.239603889031341	32729.3559963723	0	0
"GO_JUNCTIONAL_SARCOPLASMIC_RETICULUM_MEMBRANE"	-0.0600757354313999	-0.071571661528999	-0.0699806931770527	-0.0701765267923455	9755.08491535787	0	0
"GO_JUXTAPARANODE_REGION_OF_AXON"	0.10529401117497	0.109370763441207	0.118053311087281	0.112072009261362	15028.1714529951	0	0
"GO_K63_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING"	0.114457077459862	0.138893180607706	0.150587072385384	0.141138325236088	63159.8061121023	0	0
"GO_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_ACTIVITY"	-0.270205849335032	-0.275307384766501	-0.279913230742232	-0.276524233455699	3533902.79922921	0	0
"GO_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX"	-0.270205849335032	-0.275307384766501	-0.279913230742232	-0.276524233455699	3533902.79922921	0	0
"GO_KERATAN_SULFATE_CATABOLIC_PROCESS"	0.0345285153322936	0.0604740661521224	0.0886655420969756	0.0683103663712274	7127.80372009433	0	0
"GO_KERATAN_SULFATE_METABOLIC_PROCESS"	0.0666262533442562	0.0726388366208138	0.0837156766645304	0.0760253006007725	37137.5460541484	0	0
"GO_KERATIN_FILAMENT"	-0.0869785764627161	-0.0986366135857401	-0.104126559167402	-0.0996769693951998	226487.584506045	0	0
"GO_KERATIN_FILAMENT_BINDING"	0.0753891698104015	0.105787684235928	0.105243036783781	0.103364376854406	26483.6436793826	0	0
"GO_KERATINIZATION"	-0.0412310460089644	-0.0429463922253806	-0.0502524701459164	-0.0453455052638345	43461.4493724886	0	0
"GO_KERATINOCYTE_APOPTOTIC_PROCESS"	0.0562932146262526	0.173194954472733	0.252698176073401	0.192078799886727	16312.1979102483	0	0
"GO_KERATINOCYTE_DEVELOPMENT"	0.179536565472074	0.169113161108946	0.163346231281284	0.167886293243916	238249.946770072	0	0
"GO_KERATINOCYTE_DIFFERENTIATION"	0.0214080343980103	0.0356122489621135	0.0420832266205523	0.0368044752046593	30967.1842375992	0	0
"GO_KERATINOCYTE_MIGRATION"	0.0254561307641548	0.0448167087109796	0.0608724268885991	0.0489426312919965	5684.26062544463	0	0
"GO_KERATINOCYTE_PROLIFERATION"	0.0518961576847843	0.0580724697411093	0.0643635965470163	0.0597927868030597	33835.5879543549	0	0
"GO_KETONE_BIOSYNTHETIC_PROCESS"	0.0306555123314485	0.034608061471279	0.0418321301942546	0.0368143383833709	8310.77596506126	0	0
"GO_KETONE_BODY_BIOSYNTHETIC_PROCESS"	0.0776463227397966	0.047878490065831	0.0591553538998776	0.0539648531628867	6300.55104468988	0	0
"GO_KETONE_BODY_METABOLIC_PROCESS"	0.136254810596	0.107423316344012	0.11293374157365	0.111447753457107	39942.6612263527	0	0
"GO_KETONE_CATABOLIC_PROCESS"	-0.0507289070547504	-0.0545462431531435	-0.0451857339312818	-0.0510302554616761	5372.70018914303	0	0
"GO_KETOSTEROID_MONOOXYGENASE_ACTIVITY"	0.0108139989111707	-0.0175244058107547	-0.0186480207472354	-0.0158291779314735	1255.85306874661	0	0
"GO_KICSTOR_COMPLEX"	-0.0991326405961084	-0.0986102828062586	-0.0979032395269242	-0.0984043105768473	11844.9900839667	0	0
"GO_KIDNEY_EPITHELIUM_DEVELOPMENT"	0.0666444771513611	0.0609888461903244	0.0590063868472817	0.0607194710515264	105624.561402955	0	0
"GO_KIDNEY_MESENCHYME_DEVELOPMENT"	0.105884974927272	0.0898533514394028	0.0906609306709272	0.0913112079606778	54912.9574995112	0	0
"GO_KIDNEY_MORPHOGENESIS"	0.0782088792653473	0.0661385127239493	0.0647128129776895	0.0665332180627845	90795.4169396712	0	0
"GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM"	0.0976007177513922	0.117157989002294	0.118409416659665	0.116152572652777	73609.6796871554	0	0
"GO_KINASE_ACTIVATOR_ACTIVITY"	0.0337184887717857	0.0638501326801073	0.0791014745512002	0.0669060895774524	28395.3887482304	0	0
"GO_KINASE_ACTIVITY"	0.0643500302981149	0.0802292833808111	0.0850050695249099	0.0807124349342122	247827.112609035	0	0
"GO_KINASE_BINDING"	0.0590283555116751	0.0923328822638648	0.103901078536648	0.0938825291171912	93466.511827502	0	0
"GO_KINASE_INHIBITOR_ACTIVITY"	0.0748553464900421	0.0823388175406576	0.10322918925945	0.0890090315364861	34957.1586490516	0	0
"GO_KINASE_REGULATOR_ACTIVITY"	0.0541970632935777	0.0779453395208226	0.094326962876995	0.0818612996481744	61016.9671937	0	0
"GO_KINESIN_BINDING"	0.0927793290875478	0.0987388254714391	0.101701403430257	0.0993246218661684	71990.2686108179	0	0
"GO_KINESIN_COMPLEX"	0.0839249826985648	0.0841114582077879	0.0908933442465286	0.0864418029224832	62333.2365209177	0	0
"GO_KINETOCHORE"	0.0471395040311023	0.0631320217254325	0.0798530788137476	0.0677355460079749	30076.8307807267	0	0
"GO_KINETOCHORE_ASSEMBLY"	0.113455810041556	0.101275190325395	0.107968139996749	0.10448408928296	43084.0866328027	0	0
"GO_KINETOCHORE_BINDING"	0.232274402413697	0.212716290228475	0.205134377220781	0.211533732791774	165746.174377441	0	0
"GO_KINETOCHORE_MICROTUBULE"	0.118945535003667	0.118894991028451	0.135209893423697	0.124537704226007	19128.5561062389	0	0
"GO_KINETOCHORE_ORGANIZATION"	0.0971568413798552	0.0847773312710638	0.093900831022449	0.088840936222865	35857.1465805012	0	0
"GO_KINOCILIUM"	0.0618150555632447	0.090192095823885	0.110118059521194	0.0949927720576294	5210.06556884542	0	0
"GO_KYNURENINE_METABOLIC_PROCESS"	0.0275603765140427	0.010464842898925	0.025018786842837	0.0167521447779985	1089.66881728487	0	0
"GO_L_ALANINE_TRANSPORT"	0.151860492281904	0.1408653064714	0.136137339883256	0.140039580761218	34659.7859669898	0	0
"GO_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT"	0.0578137009979855	0.0697015574090675	0.0884129548002848	0.0752948086693239	36291.088272876	0	0
"GO_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0368417329631226	0.041320820655232	0.0506645813145691	0.0442210228470533	16377.0064410458	0	0
"GO_L_AMINO_ACID_TRANSPORT"	0.0840206967811108	0.091282207256582	0.103780933995512	0.0950682969835841	88299.3644235804	0	0
"GO_L_ARGININE_TRANSMEMBRANE_TRANSPORT"	0.0910178254760609	0.0816925849624496	0.0786468247160558	0.0813255050509651	11018.6714519836	0	0
"GO_L_ARGININE_TRANSPORT"	0.14138796871291	0.145731319748002	0.134255896327841	0.141445668872972	39590.7115460312	0	0
"GO_L_ASCORBIC_ACID_BINDING"	0.0858029654963933	0.0835389234126783	0.0932250918167065	0.0870532639014731	29012.0027106674	0	0
"GO_L_ASCORBIC_ACID_METABOLIC_PROCESS"	0.100673391496158	0.110799938132233	0.149319339117084	0.123369024170651	13072.3491910873	0	0
"GO_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT"	0.0307301499799438	0.0263398262738435	0.042130711398996	0.0321205042819005	2374.78353414977	0	0
"GO_L_GLUTAMATE_IMPORT"	0.107278591968595	0.114035492964949	0.138487601956944	0.12199018831677	35798.7990705688	0	0
"GO_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT"	0.0844990571199604	0.0867659952730662	0.100150670329157	0.091225526677894	39946.3416673991	0	0
"GO_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0369886114612266	0.0261008161353151	0.0301576784106138	0.0283035364950162	4455.51283076969	0	0
"GO_L_GLUTAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0284983575489054	0.0661308814944192	0.0964637700713601	0.0738480407030283	2321.71399379611	0	0
"GO_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE"	0.0957781246090633	0.0987319665903956	0.119229884496919	0.105599577017036	8908.91931211126	0	0
"GO_L_PHENYLALANINE_METABOLIC_PROCESS"	-0.049213364418698	-0.0807501495635934	-0.0504316300072339	-0.0679522661994359	6953.31518710989	0	0
"GO_L_PROLINE_BIOSYNTHETIC_PROCESS"	-0.0911322587681124	-0.0947038301205667	-0.0789545629457056	-0.0889977356913181	12706.9562387833	0	0
"GO_L_PROLINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.222464269886591	0.204598229384577	0.195001187811205	0.202594763533649	103873.433722382	0	0
"GO_L_SERINE_BIOSYNTHETIC_PROCESS"	0.0523893230245541	0.0677474134206606	0.0926793509377041	0.0752355495951635	4423.97336934464	0	0
"GO_L_SERINE_CATABOLIC_PROCESS"	-0.161214645267613	-0.166749217121219	-0.065235497227516	-0.13125561884612	8067.58897108944	0	0
"GO_L_SERINE_METABOLIC_PROCESS"	-0.0350282201343187	-0.0340182056943638	0.0227676356598209	-0.0144653081209524	1004.72564213634	0	0
"GO_L_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0116607049049346	0.027234648824769	0.0616356910056392	0.0379797657811446	701.293900767758	0	0
"GO_L_SERINE_TRANSPORT"	0.0116607049049346	0.027234648824769	0.0616356910056392	0.0379797657811446	701.293900767758	0	0
"GO_L_THREONINE_CATABOLIC_PROCESS_TO_GLYCINE"	-0.1990048263214	-0.267719216065868	-0.175029647757628	-0.230630239307429	26610.0836681806	0	0
"GO_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX"	-0.0119611821331946	-0.0285318562609767	-0.0416740594811794	-0.0318558952460494	17187.1629926409	0	0
"GO_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT"	0.0773648986619918	0.109317807773923	0.124416792872598	0.112187195903529	26285.7691448893	0	0
"GO_LABYRINTHINE_LAYER_DEVELOPMENT"	0.0956726775417306	0.131357554590023	0.159854103784554	0.13858321234649	61814.6163754582	0	0
"GO_LABYRINTHINE_LAYER_MORPHOGENESIS"	0.103915032690994	0.152570245332607	0.206268674626327	0.167552901059442	29773.9627384274	0	0
"GO_LACRIMAL_GLAND_DEVELOPMENT"	0.0621532581672436	0.0380428993975795	0.0228823822473068	0.034575618196756	14901.0376254732	0	0
"GO_LACTATE_DEHYDROGENASE_ACTIVITY"	0.0578680711075521	0.0653087781583393	0.0874175435829242	0.0724032555714848	7483.17163720594	0	0
"GO_LACTATE_METABOLIC_PROCESS"	0.142557611952099	0.156887927695707	0.17708660697209	0.162815652806218	62833.8733753399	0	0
"GO_LACTATE_TRANSPORT"	0.00723568504306949	0.0156847372425562	0.0444907645373268	0.0250198821495927	737.68895494043	0	0
"GO_LACTATION"	0.110667039766579	0.123579250294245	0.137227312687874	0.12734712122246	92784.8334448378	0	0
"GO_LAMELLAR_BODY"	-0.00253850952168247	0.0379143143899632	0.0300665632725543	0.0322275551243551	1295.66853539947	0	0
"GO_LAMELLIPODIUM"	0.104404157063631	0.137464514525172	0.146094764821757	0.138016657811965	182560.356055299	0	0
"GO_LAMELLIPODIUM_ASSEMBLY"	0.137392783973511	0.158783507193489	0.161228440955066	0.158055802997789	206410.774539524	0	0
"GO_LAMELLIPODIUM_MEMBRANE"	0.0856274350841639	0.119702594456222	0.113550901370492	0.115070971121559	40487.2518743198	0	0
"GO_LAMELLIPODIUM_MORPHOGENESIS"	0.124374212849101	0.170718706292223	0.189106477090361	0.173666668186571	43561.8592405698	0	0
"GO_LAMELLIPODIUM_ORGANIZATION"	0.13681299738261	0.162270387763581	0.167931107114293	0.162355168051977	203930.774433786	0	0
"GO_LAMIN_BINDING"	0.0553228556513912	0.108925505128801	0.111278278431982	0.105797557218784	11502.2255204423	0	0
"GO_LAMIN_FILAMENT"	0.0079798219517553	0.0473399979481531	0.0866058327074669	0.0580176675835869	1022.8453421789	0	0
"GO_LAMININ_1_BINDING"	0.199519698355082	0.173330265045088	0.150940220479825	0.16751707253452	186686.024464082	0	0
"GO_LAMININ_BINDING"	0.145983889314114	0.151252103192196	0.152343300559136	0.151241912172539	148569.635178577	0	0
"GO_LAMININ_COMPLEX"	0.0709787654030106	0.0637367653306119	0.0388586766219759	0.0556705036227672	15458.8287778459	0	0
"GO_LARGE_RIBOSOMAL_SUBUNIT"	0.280063109650552	0.291881078000852	0.313035274018531	0.298323783850018	210513.652991737	0	0
"GO_LARGE_RIBOSOMAL_SUBUNIT_RRNA_BINDING"	0.354352020615258	0.389569373800711	0.414029250302694	0.395434192075261	65572.8703583425	0	0
"GO_LATE_ENDOSOME"	0.0673619426158082	0.0957126658776401	0.118920089828885	0.101649463715158	61220.2489424367	0	0
"GO_LATE_ENDOSOME_LUMEN"	0.0734991782482474	0.0827815063851377	0.0867542751134106	0.0834721477692163	15373.3298889424	0	0
"GO_LATE_ENDOSOME_MEMBRANE"	0.0850053833140584	0.111412037206532	0.135585274889488	0.117825591997733	65488.8542227964	0	0
"GO_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT"	0.131011899200653	0.188353117320441	0.222516140538962	0.195945017472489	20604.1154578484	0	0
"GO_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT"	0.0929204363260181	0.142536338555222	0.189146269107882	0.154998327969786	15911.3159340215	0	0
"GO_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY"	0.0805922803986283	0.138755765727723	0.181559679859973	0.149273800506483	8568.77678806194	0	0
"GO_LATERAL_ELEMENT"	-0.187717177152164	-0.183882914481942	-0.169513746581809	-0.179198346078908	67764.7572000232	0	0
"GO_LATERAL_MESODERM_DEVELOPMENT"	-0.0295799291359763	-0.0295797985466281	-0.0297358817414867	-0.0296337559216804	2824.87135759412	0	0
"GO_LATERAL_PLASMA_MEMBRANE"	0.0585333949763783	0.0677715610217684	0.0650064498766068	0.0661366041210672	51142.6379862014	0	0
"GO_LATERAL_SPROUTING_FROM_AN_EPITHELIUM"	0.0304760194794401	0.00985948626675342	-0.00293239979307327	0.00695400185161413	1628.6932309089	0	0
"GO_LATERAL_VENTRICLE_DEVELOPMENT"	-0.0330767298645259	-0.0223970474063009	-0.0230222704149767	-0.0233983724929201	1141.89174995974	0	0
"GO_LBD_DOMAIN_BINDING"	0.122302299499811	0.143205316849419	0.123048650870941	0.134701573448899	23446.3895219577	0	0
"GO_LEADING_EDGE_MEMBRANE"	0.0488297832943928	0.0726120076986428	0.0775174399714277	0.072558901532719	51688.351723306	0	0
"GO_LEARNED_VOCALIZATION_BEHAVIOR_OR_VOCAL_LEARNING"	0.0821021973967754	0.0648963351041143	0.0504417783777683	0.0611654035320628	33262.5807154811	0	0
"GO_LEARNING"	0.0298182370709574	0.0448069599438738	0.0516118365821179	0.0460569121035015	36466.1371876491	0	0
"GO_LEFT_RIGHT_AXIS_SPECIFICATION"	0.194953076407549	0.187212832852989	0.183358592753693	0.186449776929007	185976.082263823	0	0
"GO_LEFT_RIGHT_PATTERN_FORMATION"	0.106083358406374	0.0985845319334243	0.105751922789828	0.101613184235321	67260.2406821425	0	0
"GO_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE"	0.0553492380587028	0.049663382449677	0.0499633560948266	0.0501851177029075	49327.8743984346	0	0
"GO_LENS_FIBER_CELL_DEVELOPMENT"	0.109584947287807	0.115871297124772	0.105730346184961	0.111904026821368	64502.147228969	0	0
"GO_LENS_FIBER_CELL_DIFFERENTIATION"	0.0890813786867857	0.0963083351978643	0.0988820504584422	0.0966665368176965	54640.0731033585	0	0
"GO_LENS_FIBER_CELL_MORPHOGENESIS"	0.150676642718791	0.139539414118338	0.128185508070328	0.136433977320978	30995.6826820635	0	0
"GO_LENS_MORPHOGENESIS_IN_CAMERA_TYPE_EYE"	0.129919106553091	0.117046839861742	0.106732049469111	0.114428126632366	111320.970825272	0	0
"GO_LEPTIN_MEDIATED_SIGNALING_PATHWAY"	-0.0142775619920843	0.0250534028725567	0.0726359086824157	0.0386077506447278	1655.63663524371	0	0
"GO_LEUCINE_BINDING"	0.115498634652055	0.13694620653615	0.155808050430142	0.141888576884627	19735.6113288581	0	0
"GO_LEUCINE_CATABOLIC_PROCESS"	0.181191194770167	0.169604028656999	0.177134089984823	0.173058628655553	37419.6650703118	0	0
"GO_LEUCINE_METABOLIC_PROCESS"	0.0737827720473457	0.0689534219520315	0.0999061613855056	0.0800068429553013	6818.76139876247	0	0
"GO_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE"	0.0824028810922102	0.122972802146683	0.154959727891922	0.131045681200732	47276.8135603432	0	0
"GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL"	0.0967304336676941	0.144332160851398	0.156395046948689	0.145001584486339	66448.103511121	0	0
"GO_LEUKOCYTE_AGGREGATION"	0.192279373484291	0.276557116796129	0.269983514714166	0.268088509635768	76860.5411523925	0	0
"GO_LEUKOCYTE_APOPTOTIC_PROCESS"	0.0863436442437844	0.11832711971097	0.137840527815905	0.122720038360461	101581.932213152	0	0
"GO_LEUKOCYTE_CELL_CELL_ADHESION"	0.0835086273720511	0.117680071491278	0.134345426844398	0.120927733250057	120558.571908387	0	0
"GO_LEUKOCYTE_CHEMOTAXIS"	0.0793233891464156	0.100882993189274	0.117492636335423	0.105038687540555	143557.933239777	0	0
"GO_LEUKOCYTE_CHEMOTAXIS_INVOLVED_IN_INFLAMMATORY_RESPONSE"	-0.0174351411161497	-0.0366226624577876	-0.0279457764401834	-0.0322128620121438	2588.62127300298	0	0
"GO_LEUKOCYTE_DIFFERENTIATION"	0.083938905417491	0.115001248059895	0.129300196999401	0.117659595025262	153855.739340168	0	0
"GO_LEUKOCYTE_HOMEOSTASIS"	0.0979773315915895	0.136594715709213	0.160451577092699	0.142001122897389	108178.048836942	0	0
"GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY"	0.0701698450187338	0.104745416379644	0.119415819953774	0.107273839956646	64712.0410613082	0	0
"GO_LEUKOCYTE_MEDIATED_IMMUNITY"	0.080243812933583	0.126626422862426	0.140044235311715	0.127853792003978	87371.3625096219	0	0
"GO_LEUKOCYTE_MIGRATION"	0.0572057594407563	0.0790877374781707	0.0907215611619533	0.0814999131684849	128718.687623238	0	0
"GO_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE"	0.0816704134610992	0.10238969132529	0.080367619654501	0.0932547084168784	30743.3954679293	0	0
"GO_LEUKOCYTE_PROLIFERATION"	0.108626442246597	0.13416112877237	0.149707445161186	0.137657031538986	203799.922776126	0	0
"GO_LEUKOCYTE_TETHERING_OR_ROLLING"	0.116753045862249	0.141585847454108	0.144223934734787	0.140671824158385	67962.1566522587	0	0
"GO_LEUKOTRIENE_BIOSYNTHETIC_PROCESS"	-0.073345423516982	-0.02018062075914	0.0115792246627255	-0.0131122703498423	802.016530498556	0	0
"GO_LEUKOTRIENE_D4_METABOLIC_PROCESS"	-0.350565429199305	-0.346398988217844	-0.344858613866983	-0.34617291994524	230820.073803386	0	0
"GO_LEUKOTRIENE_METABOLIC_PROCESS"	-0.0553090499048501	-0.028582528088888	-0.0104053791631119	-0.0242649482048339	2181.00755172101	0	0
"GO_LEUKOTRIENE_SIGNALING_PATHWAY"	0.0382934257595451	0.0462665641289711	0.0654037944158107	0.0522948286424804	2592.00013536508	0	0
"GO_LEWY_BODY"	-0.0122137967127329	0.133734700099546	0.188960834845022	0.142091871068983	7982.45861425122	0	0
"GO_LEYDIG_CELL_DIFFERENTIATION"	0.0820757449097235	0.10912204871469	0.102493238577859	0.104842315502314	15633.1636001088	0	0
"GO_LIGAND_ACTIVATED_TRANSCRIPTION_FACTOR_ACTIVITY"	0.0695883839542719	0.0823021041395519	0.0989708177654584	0.087128611102624	51730.4310335757	0	0
"GO_LIGAND_GATED_ANION_CHANNEL_ACTIVITY"	-0.00723606975723587	-0.0250354209333303	-0.0378964112720923	-0.0281719241947151	14954.1911430081	0	0
"GO_LIGAND_GATED_CATION_CHANNEL_ACTIVITY"	-0.0378529540562422	-0.0417096919202236	-0.0442010289093963	-0.0422872169092105	31512.8877610344	0	0
"GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY"	-0.0375185303941235	-0.0418401760706817	-0.0452308661816073	-0.0426943662740019	40565.2601261622	0	0
"GO_LIGAND_GATED_SODIUM_CHANNEL_ACTIVITY"	0.0357379128063504	0.0272553819501309	0.0175371120592205	0.024520090510441	1888.66882693206	0	0
"GO_LIGASE_ACTIVITY"	0.0520071708640216	0.0538518281686874	0.0616566908335196	0.0564138309094415	45521.4125006317	0	0
"GO_LIGASE_ACTIVITY_FORMING_CARBON_CARBON_BONDS"	0.052660475486193	0.0435606498489187	0.0465966980088652	0.0452790804797037	4426.85551848882	0	0
"GO_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS"	0.106472820472456	0.104469853806747	0.110613237956252	0.106740489369569	78510.7683626765	0	0
"GO_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS"	0.162755006613898	0.15754415254203	0.157248506115211	0.157825096204796	118491.198135868	0	0
"GO_LIGASE_ACTIVITY_FORMING_PHOSPHORIC_ESTER_BONDS"	-0.125284054197497	-0.0967390760584732	-0.0559220636166677	-0.0847300754363331	2885.30136942522	0	0
