""	"Hyperexpanded"	"Large"	"Medium"	"Small"	"Single"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_MELANOCYTE_DIFFERENTIATION"	0.0181489367225271	0.0194221744291744	0.016330126374676	0.0148437384519623	0.0138185441555386	0.0140090808030063	402.022764012904	0	0
"GO_MELANOSOME_MEMBRANE"	0.169548251227335	0.150028414374214	0.14821688222659	0.138621418889085	0.13203043340274	0.133170875340061	34544.2707338365	0	0
"GO_MEMBRANE_ATTACK_COMPLEX"	0.0731151649487166	0.0891071905698411	0.091989981095771	0.0925411388764063	0.0928912855805589	0.0927069176984052	75969.8307420547	0	0
"GO_MEMBRANE_BIOGENESIS"	0.0411203239878233	0.0421081883179602	0.0432718794186976	0.0457603987156267	0.0439203700538276	0.0439950915590166	5368.46969373752	0	0
"GO_MEMBRANE_COAT"	0.101298473861258	0.061255489561912	0.0567811210960259	0.0589247928849224	0.05157103818184	0.0525207691152797	6867.9201277323	0	0
"GO_MEMBRANE_DEPOLARIZATION"	0.0479841038409202	0.0443621307870174	0.0425687742592029	0.0437174796753704	0.0432126522672697	0.043266997627905	13765.1897924968	0	0
"GO_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL"	-0.0959975288787489	-0.0857822089960686	-0.0838973678477906	-0.0837308173962554	-0.0832987027185855	-0.0834313747192202	122152.859053103	0	0
"GO_MEMBRANE_DEPOLARIZATION_DURING_SA_NODE_CELL_ACTION_POTENTIAL"	0.0639376927410404	0.0812569686105932	0.0797501407493446	0.0792893484245964	0.0803435556833179	0.080176124447272	87954.9244303366	0	0
"GO_MEMBRANE_DISASSEMBLY"	0.00783549610717993	-0.0185780073087159	-0.0377751586560717	-0.0380120981235323	-0.0314120910492017	-0.0316588735222482	615.863165952833	0	0
"GO_MEMBRANE_DISRUPTION_IN_OTHER_ORGANISM"	0.148235152615634	0.129787226811126	0.132066844203224	0.136661818985561	0.134254769177029	0.134406401150606	11659.0752743957	0	0
"GO_MEMBRANE_DOCKING"	0.0748824816269654	0.0592811575851956	0.0495827367141114	0.0518497330707555	0.0458338205061665	0.0465763508707411	9555.56627440627	0	0
"GO_MEMBRANE_FISSION"	0.154564566887674	0.142449510898166	0.138568773827715	0.143750057389954	0.139301875093408	0.139684646084349	14815.2581827208	0	0
"GO_MEMBRANE_FUSION"	0.0867712643413115	0.0730159634904375	0.0710695194440348	0.07273698866755	0.0686189824178773	0.0690774434877773	21954.1931234218	0	0
"GO_MEMBRANE_HYPERPOLARIZATION"	0.155923520200713	0.171291828258062	0.164886393762525	0.167515600800588	0.172684879208879	0.172070399100413	65212.1476833508	0	0
"GO_MEMBRANE_INVAGINATION"	0.0024742952713795	-0.00275123593608853	-0.00446621960086795	-0.00452453694837744	-0.00700306872230137	-0.00669918170190636	432.625236166569	0	0
"GO_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS"	0.066917932827579	0.0628733920989152	0.0596412503208735	0.0587882924702023	0.0561052512615564	0.0564718066151837	36330.2196841673	0	0
"GO_MEMBRANE_LIPID_CATABOLIC_PROCESS"	0.108758045844027	0.11058328160551	0.107559515602651	0.106533749077367	0.103535595775049	0.10390390420808	41933.3435732204	0	0
"GO_MEMBRANE_LIPID_METABOLIC_PROCESS"	0.0871592018472452	0.0807200230544741	0.076637969323131	0.0768049649727578	0.0730603758189086	0.0735221768322103	59222.7450744932	0	0
"GO_MEMBRANE_ORGANIZATION"	0.086744050980213	0.0721171839904797	0.0695010619219247	0.0709986939530209	0.0680944316905393	0.0684509325208113	51240.2473811133	0	0
"GO_MEMBRANE_PROTEIN_COMPLEX"	0.104599612335441	0.0873887260161206	0.0838054194319296	0.0852045191725991	0.0796324086283946	0.0802882194419355	82581.4050542147	0	0
"GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS"	0.124469088021324	0.103640589675975	0.0997460293417158	0.0996309761200432	0.0916117788703953	0.0925923484180383	19624.182713361	0	0
"GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS"	0.0986464993164122	0.0742387057201474	0.0728308421833232	0.0739666026230891	0.0669374095842308	0.0677606212990575	3282.04164115224	0	0
"GO_MEMBRANE_PROTEIN_PROTEOLYSIS"	0.0819642702582967	0.0646256544126664	0.0632983968976263	0.0654223013346264	0.058689907326875	0.0594067955990147	8311.45681186502	0	0
"GO_MEMBRANE_RAFT_ASSEMBLY"	0.140073757550616	0.129351621649901	0.133440941030909	0.139781486312939	0.128923878292659	0.12979424901369	8254.30706549398	0	0
"GO_MEMBRANE_RAFT_DISTRIBUTION"	0.348365072295089	0.341259450195327	0.343064644053329	0.345209935580263	0.351069240710187	0.350419708589888	196548.13715822	0	0
"GO_MEMBRANE_RAFT_LOCALIZATION"	0.326663077775932	0.320261590553312	0.320599856833688	0.322489342511764	0.329209223808724	0.328498086987685	135553.201318249	0	0
"GO_MEMBRANE_RAFT_ORGANIZATION"	0.153907724886968	0.152769644589704	0.145877699216042	0.152919872629782	0.145187977374911	0.145812507982924	22771.4964153136	0	0
"GO_MEMBRANE_REGION"	0.11692218046988	0.110441432096414	0.105292155786365	0.107092546261342	0.102558515306473	0.103055867473785	109444.057594773	0	0
"GO_MEMBRANE_REPOLARIZATION"	0.125292355773716	0.133397960184947	0.127784839158501	0.128855863847967	0.126881447194757	0.127071140567731	112398.150400873	0	0
"GO_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL"	0.120188270542459	0.131578629400239	0.124621833227854	0.126704772715615	0.125219849937984	0.125323627613273	56639.7626810194	0	0
"GO_MEMBRANE_REPOLARIZATION_DURING_ATRIAL_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL"	0.148286260870755	0.146756546597704	0.144661897152227	0.152310513550869	0.152681603128434	0.152407781795673	10002.9444218175	0	0
"GO_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL"	0.0842420286099315	0.101421961703683	0.102921108880201	0.102598879396475	0.105343145271155	0.104961259681407	83660.2656929182	0	0
"GO_MEMBRANE_TO_MEMBRANE_DOCKING"	0.270978733163649	0.213225058544692	0.178139934365823	0.188554346000934	0.14454828980116	0.149398250226634	3370.20387061035	0	0
"GO_MEMBRANOUS_SEPTUM_MORPHOGENESIS"	0.0440160941729691	0.05816454204747	0.0608679807859645	0.0602664885367372	0.0615889483653459	0.0613609288454565	13010.6814886601	0	0
"GO_MESANGIAL_CELL_DEVELOPMENT"	-0.142507057822053	-0.167301607186992	-0.166191571989942	-0.16538724535813	-0.183367471961949	-0.181463501744656	26044.5977556423	0	0
"GO_MESENCHYMAL_CELL_APOPTOTIC_PROCESS"	-0.0420491133134406	-0.0336898683203898	-0.0331225357626818	-0.0320500325742855	-0.0298367778670539	-0.0301525868760946	1397.03382397856	0	0
"GO_MESENCHYMAL_CELL_DIFFERENTIATION"	0.0813093753998149	0.0869513238899509	0.0866731189591991	0.0885544407023766	0.088484096719281	0.0883956684735094	147534.408407007	0	0
"GO_MESENCHYMAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT"	0.137571945204545	0.143908319217152	0.150107279133054	0.152322243862666	0.148950693258249	0.149091039885108	68233.3049930952	0	0
"GO_MESENCHYMAL_CELL_PROLIFERATION"	0.0456671800562918	0.0570147898164451	0.0606650272414143	0.0641862608810713	0.066616230029809	0.0661326950463309	32829.8461979273	0	0
"GO_MESENCHYMAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_DEVELOPMENT"	0.117881580695869	0.130350902995008	0.129326317642559	0.132734484900564	0.130237944640255	0.130310099374955	22509.2163782811	0	0
"GO_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING"	0.0989377969651327	0.115638180642497	0.118732137381585	0.11879257716141	0.120415021738769	0.120113467790758	112682.282820284	0	0
"GO_MESENCHYMAL_STEM_CELL_DIFFERENTIATION"	0.040677747608028	0.026662149960282	0.0258432452465317	0.0249921576708646	0.0296848453968822	0.0293341484390122	1055.52629390237	0	0
"GO_MESENCHYMAL_STEM_CELL_MAINTENANCE_INVOLVED_IN_NEPHRON_MORPHOGENESIS"	-0.0818231121984136	-0.0711266710119683	-0.0687779022047776	-0.0688586016580972	-0.0686500034231271	-0.0687603441897498	107184.407629501	0	0
"GO_MESENCHYMAL_STEM_CELL_PROLIFERATION"	0.0570375508082605	0.0462189256900913	0.0720560953153012	0.0655275060522873	0.0692022432805761	0.0687800469604253	1291.45803411896	0	0
"GO_MESENCHYMAL_TO_EPITHELIAL_TRANSITION"	0.100234549837528	0.108200843039989	0.110405910496436	0.1139864187113	0.109122195546986	0.109408235224735	48896.6601475408	0	0
"GO_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS"	0.0328157596293661	0.031544502094283	0.0362825880139559	0.038441092572246	0.0347403515077303	0.0349785985752665	7633.17435049711	0	0
"GO_MESENCHYME_DEVELOPMENT"	0.0779350036069774	0.0830042201527272	0.0835186785969076	0.0851024254804899	0.085229644747188	0.085124581761239	185372.971977858	0	0
"GO_MESENCHYME_MORPHOGENESIS"	0.0333251355315837	0.042497937766895	0.0438285131348845	0.0462346460653921	0.0521248552772373	0.051376958861086	16666.7696560109	0	0
"GO_MESENDODERM_DEVELOPMENT"	0.074681605393726	0.0557540871798863	0.0673009476529312	0.0686669799919558	0.0601514658136332	0.0609104648316939	3291.72369862313	0	0
"GO_MESODERM_DEVELOPMENT"	0.0291796433196275	0.0346099563919843	0.0322885267244607	0.0333304035348626	0.0322250380330329	0.0322993221613295	13105.8851266345	0	0
"GO_MESODERM_MORPHOGENESIS"	0.0327299620220629	0.042482082368109	0.0390077810832075	0.0398842286341889	0.0390492264845363	0.0390932507403911	10468.5212697424	0	0
"GO_MESODERMAL_CELL_FATE_COMMITMENT"	-0.0465116883904742	-0.0356206917793319	-0.0395309980532044	-0.0364183829939716	-0.036520132643108	-0.0366303208602996	7534.25821096863	0	0
"GO_MESODERMAL_CELL_FATE_SPECIFICATION"	-0.0723403505173216	-0.0612981474903593	-0.0652321731190454	-0.0610478734685609	-0.0619678168286843	-0.0620346187913444	15143.9666650411	0	0
"GO_MESODERMAL_CELL_MIGRATION"	0.0661532554483684	0.0846901104491057	0.0854155897171471	0.0850727552905189	0.0866869172967166	0.0864220575012144	53416.6602512438	0	0
"GO_MESONEPHRIC_DUCT_DEVELOPMENT"	-0.10017303852713	-0.0920410609057153	-0.0900158981674921	-0.0921728836925712	-0.0887885413763653	-0.0891249390820698	27724.9607037928	0	0
"GO_MESONEPHRIC_TUBULE_FORMATION"	-0.136151560352747	-0.126366376628503	-0.128493501323669	-0.12041901420399	-0.126293339197275	-0.126018444254748	6407.82187077245	0	0
"GO_MESONEPHRIC_TUBULE_MORPHOGENESIS"	0.0401909438931489	0.0517035914048494	0.0532627036397994	0.0556678658185301	0.0579927807464996	0.0575868908208165	32430.0462461446	0	0
"GO_MESONEPHROS_DEVELOPMENT"	0.0257429794511015	0.0391426942099848	0.0421479004424141	0.0437822310210353	0.0448556958684168	0.0445729732924658	27202.2464430801	0	0
"GO_MESSENGER_RIBONUCLEOPROTEIN_COMPLEX"	0.137417866553247	0.131329218585432	0.129230953196626	0.132467728547375	0.127491202804428	0.1279384174481	25222.1347569967	0	0
"GO_METAL_CLUSTER_BINDING"	0.0936407997693799	0.0691237410387052	0.0712609630424809	0.0726441196031288	0.0714031268765565	0.0715887029660755	12663.3778339831	0	0
"GO_METAL_ION_HOMEOSTASIS"	0.0769110649254511	0.0725571925277613	0.0697946323266553	0.0701357725999183	0.0682294177628451	0.0684706721845539	133812.240137302	0	0
"GO_METAL_ION_PROTON_ANTIPORTER_ACTIVITY"	0.162505626639537	0.162625943263907	0.169122752479717	0.168042623190582	0.169902202931398	0.169665836157454	55376.5661799631	0	0
"GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.037243345853337	0.0427389230919101	0.0433349858301804	0.0434755369615894	0.0437810374784339	0.0437061246624198	92214.1217585311	0	0
"GO_METAL_ION_TRANSPORT"	0.0732873967578606	0.0687814597252327	0.0671713579335537	0.0679691278836118	0.0660499021487326	0.066261487486197	177061.534599108	0	0
"GO_METALLOAMINOPEPTIDASE_ACTIVITY"	0.0746411148913048	0.0714550876985709	0.0703980076760777	0.0728982854668193	0.0783274083332613	0.0777246985503604	8049.08881017654	0	0
"GO_METALLOCARBOXYPEPTIDASE_ACTIVITY"	0.0488750831294623	0.0616882049729906	0.064313993936189	0.065731321187401	0.0646776857199017	0.0646249265307199	13159.8350842678	0	0
"GO_METALLOCHAPERONE_ACTIVITY"	0.243729752633273	0.246070722329914	0.250165811891623	0.249177617304492	0.241463365875056	0.24220561059809	46434.2912609674	0	0
"GO_METALLOENDOPEPTIDASE_ACTIVITY"	0.0673068356681478	0.0686532594930813	0.0704226456015529	0.0707611168526516	0.0734025869536796	0.0730935788379339	51944.7009203499	0	0
"GO_METALLOENDOPEPTIDASE_INHIBITOR_ACTIVITY"	0.0690098445819002	0.0651019723673531	0.0806421430448852	0.0848964053384208	0.0788932671317662	0.0791576337010128	3698.15514647109	0	0
"GO_METALLOEXOPEPTIDASE_ACTIVITY"	0.0563692675997516	0.0600776684409796	0.0611757775135098	0.0630723054431902	0.0657673569321925	0.0653929099966678	20963.4992972897	0	0
"GO_METALLOPEPTIDASE_ACTIVITY"	0.0740326021966082	0.0724953605898436	0.0736503635132233	0.0740187805136657	0.0759783895481798	0.0757614583953797	80194.590209859	0	0
"GO_METANEPHRIC_COLLECTING_DUCT_DEVELOPMENT"	-0.0207481784668534	-0.028268827848163	-0.0279539787887631	-0.0316656679116994	-0.0279063782523672	-0.02811310967531	1874.13562997877	0	0
"GO_METANEPHRIC_DISTAL_TUBULE_DEVELOPMENT"	0.06327309734101	0.0787648553227774	0.0820371187649342	0.0800195738918496	0.0832414285479686	0.0828578602214467	23847.1031015745	0	0
"GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT"	0.0650887876341666	0.0700772118542774	0.0730637301112318	0.0735207179290302	0.0733941112984359	0.0733220331462596	47260.5337306757	0	0
"GO_METANEPHRIC_GLOMERULAR_MESANGIUM_DEVELOPMENT"	0.101358460701391	0.0950639122245557	0.107928526375947	0.106160730169063	0.105155281774841	0.105182147956522	13064.0071175339	0	0
"GO_METANEPHRIC_GLOMERULUS_DEVELOPMENT"	0.0404609052821234	0.0432068008027303	0.051033290372391	0.0501304391618847	0.0497923555068857	0.0497377415501003	10491.6208884412	0	0
"GO_METANEPHRIC_GLOMERULUS_VASCULATURE_DEVELOPMENT"	0.101358460701391	0.0950639122245557	0.107928526375947	0.106160730169063	0.105155281774841	0.105182147956522	13064.0071175339	0	0
"GO_METANEPHRIC_LOOP_OF_HENLE_DEVELOPMENT"	-0.048869703300245	-0.0370753824535781	-0.0345949165364644	-0.0374158839581421	-0.0331240690257192	-0.0335548319018968	2237.42918604739	0	0
"GO_METANEPHRIC_MESENCHYMAL_CELL_DIFFERENTIATION"	0.248412542593043	0.250187677286328	0.260676521485182	0.264171163351321	0.258249803428106	0.258568826827686	102887.512647099	0	0
"GO_METANEPHRIC_MESENCHYME_DEVELOPMENT"	0.0645748360468964	0.0749316354764998	0.0806862326514408	0.085139889618621	0.094446350191567	0.0932157019085247	18010.9864361147	0	0
"GO_METANEPHRIC_NEPHRON_DEVELOPMENT"	0.0531840476048727	0.0588123010813599	0.0642138969065745	0.0644561430086957	0.0642326200855055	0.0641418390383045	48428.2470347489	0	0
"GO_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT"	0.0391679185577727	0.0414978415244905	0.0443530838367077	0.0449589635917498	0.0445695294994015	0.0445353873154565	14745.920149376	0	0
"GO_METANEPHRIC_NEPHRON_MORPHOGENESIS"	0.0288216276279313	0.0359964611117312	0.0398521632561721	0.0405129799236412	0.0403851056814971	0.0402817766650218	17150.7257780556	0	0
"GO_METANEPHRIC_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION"	0.106554052393943	0.107945565978863	0.114672156236063	0.11658864520967	0.113488378860672	0.113633075135491	65791.5062020891	0	0
"GO_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS"	0.0189008846898121	0.0206914244480358	0.0249007065034889	0.0274857069440019	0.0251516209693258	0.0252270230286846	4348.4045314328	0	0
"GO_METANEPHRIC_S_SHAPED_BODY_MORPHOGENESIS"	0.0513918144836375	0.0671255218093474	0.0699209791865079	0.0686841101713918	0.0696169345394226	0.0694405553871101	50180.5338068457	0	0
"GO_METANEPHRIC_TUBULE_FORMATION"	0.0363735715150329	0.0510801194741873	0.0541127729942782	0.0538870579509116	0.0546585591111411	0.0544648862901643	38134.1954508853	0	0
"GO_METANEPHRIC_TUBULE_MORPHOGENESIS"	0.057953422733203	0.0729572806287271	0.0767216138760999	0.075442067101965	0.0781065306766896	0.0777487501505877	31258.202282551	0	0
"GO_METANEPHROS_DEVELOPMENT"	0.0423545381759549	0.0472021688433684	0.0505805171242522	0.0521167593237162	0.0529820636164164	0.0527672491676626	37594.536410542	0	0
"GO_METANEPHROS_MORPHOGENESIS"	0.016131839379796	0.0241816219483435	0.0278288949026372	0.028312056909577	0.0285042924524398	0.028372983710771	10416.5999980332	0	0
"GO_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE"	0.13440992214109	0.124100842907712	0.118278471476101	0.117096412416061	0.117155712382534	0.117328796492776	38715.2334621658	0	0
"GO_METAPHASE_PLATE_CONGRESSION"	0.109004149208183	0.0881526897067121	0.0900801078217506	0.0906004641489059	0.0882312819145089	0.0885431147302252	17592.9484471702	0	0
"GO_METENCEPHALON_DEVELOPMENT"	0.0481410392174497	0.0473750026160721	0.0497564426615921	0.0502592470311493	0.0510287938292297	0.0509057890870665	27468.4237511371	0	0
"GO_METHIONINE_BIOSYNTHETIC_PROCESS"	0.181392906610047	0.18519627042614	0.186840268801224	0.188845172562756	0.190614380848984	0.1903212262576	57483.8334974828	0	0
"GO_METHIONINE_METABOLIC_PROCESS"	0.178250093148936	0.179520360368097	0.182108339339971	0.184284799850578	0.184609939264628	0.184457450161821	64507.5955095371	0	0
"GO_METHYLATED_HISTONE_BINDING"	0.0621663992593923	0.0511702693155345	0.0522460922918972	0.0492622044551322	0.0531714990126235	0.0529331517157282	9663.90118444886	0	0
"GO_METHYLATION"	0.0709925733081257	0.0612500477517601	0.0606140576712111	0.0604835383602541	0.0613633520253577	0.0613434037673239	42321.515123586	0	0
"GO_METHYLATION_DEPENDENT_CHROMATIN_SILENCING"	-0.0352796045859837	-0.0493190109523603	-0.047990036318347	-0.050608886146859	-0.0444479475560368	-0.0449117813520781	1376.01138328961	0	0
"GO_METHYLGLYOXAL_METABOLIC_PROCESS"	0.302224890128849	0.270295621780181	0.275154897484414	0.283247751855239	0.269987041225902	0.271146209042068	16946.9795142695	0	0
"GO_METHYLOSOME"	0.291502448130366	0.196420652507044	0.178144520786229	0.186087752965384	0.176348520957788	0.177828521157805	5668.68632513018	0	0
"GO_METHYLTRANSFERASE_COMPLEX"	0.081462643077963	0.0582490805599763	0.0520360855530306	0.052753323395424	0.0539737915370713	0.0540407317243236	8373.45900280255	0	0
"GO_MHC_CLASS_I_BIOSYNTHETIC_PROCESS"	-0.132070822784469	-0.125690980768524	-0.157643050055278	-0.164245992082932	-0.188697713480695	-0.185610614185629	7093.13911653571	0	0
"GO_MHC_CLASS_I_PEPTIDE_LOADING_COMPLEX"	0.389286121864787	0.336533660670686	0.312392895168348	0.313777655849121	0.297946384045808	0.300111890888614	14367.0001357847	0	0
"GO_MHC_CLASS_I_PROTEIN_BINDING"	0.161221555965649	0.142042095547792	0.123522947559074	0.12069470820233	0.11233287880995	0.113632250579334	16121.3287089651	0	0
"GO_MHC_CLASS_I_PROTEIN_COMPLEX"	0.442335340512013	0.422791261890433	0.417762999584644	0.415328553494864	0.406184244953461	0.407368757764687	211803.743378547	0	0
"GO_MHC_CLASS_I_PROTEIN_COMPLEX_BINDING"	0.0996859271510468	0.130588796790405	0.112469243026231	0.103591676200196	0.0984421252251957	0.0993454686098219	9667.33278402656	0	0
"GO_MHC_CLASS_I_RECEPTOR_ACTIVITY"	-0.0840338784424036	-0.072892835050686	-0.0670986922341044	-0.0623043476591681	-0.0686243672090301	-0.0683016924419413	6652.26225355638	0	0
"GO_MHC_CLASS_IB_PROTEIN_BINDING"	-0.0186256528549768	-0.0319996218961202	-0.0455841465821922	-0.0413275059037797	-0.0600032904400554	-0.0580198955073787	2011.1613738064	0	0
"GO_MHC_CLASS_IB_RECEPTOR_ACTIVITY"	-0.0715010065107565	-0.0830210321935357	-0.0856511275758265	-0.0874417494220913	-0.0910997823497387	-0.0905674280310133	30764.8724221084	0	0
"GO_MHC_CLASS_II_BIOSYNTHETIC_PROCESS"	0.0876849765533858	0.0668081552236302	0.0588686160300696	0.0561940329361836	0.0542632299003482	0.0547780835335137	3263.18750661332	0	0
"GO_MHC_CLASS_II_PROTEIN_BINDING"	0.245269727962578	0.173624396777744	0.163565057531385	0.143925038798011	0.127212405301236	0.130135680643539	7467.82880439309	0	0
"GO_MHC_CLASS_II_PROTEIN_COMPLEX"	0.407194088231331	0.354532185534609	0.311651491160651	0.297885501106088	0.230936533396613	0.239032548872934	28927.9815255151	0	0
"GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING"	0.352689545368703	0.31564927760883	0.297590516772425	0.288538656545961	0.256846597263402	0.260808233825472	43069.6826260011	0	0
"GO_MHC_CLASS_II_RECEPTOR_ACTIVITY"	0.309155569382513	0.256169036939364	0.22230997055068	0.207411076197964	0.154852309383571	0.161423059363632	18434.6105326706	0	0
"GO_MHC_PROTEIN_BINDING"	0.127556151154841	0.112569313393319	0.101402586152965	0.0970512970815133	0.0859823250373401	0.087485516311182	18750.2276575768	0	0
"GO_MHC_PROTEIN_COMPLEX"	0.416895412105817	0.373480922511192	0.34120191993056	0.330655564999871	0.280145596811454	0.286279326600629	70987.4362299284	0	0
"GO_MHC_PROTEIN_COMPLEX_ASSEMBLY"	0.337163668711495	0.282846406418826	0.237106015307416	0.229096859674949	0.198113215269136	0.202436768472188	7794.02799736789	0	0
"GO_MHC_PROTEIN_COMPLEX_BINDING"	0.242073144759576	0.22363408930117	0.203869116410961	0.196373147458786	0.171763574294624	0.174875261047012	34766.6922403027	0	0
"GO_MICOS_COMPLEX"	0.210152079174276	0.194899517596659	0.196288804810813	0.199910369468785	0.221019271072743	0.218836169754808	16254.8008561038	0	0
"GO_MICROBODY"	0.0914662785079851	0.0843363837167013	0.0843979675281896	0.0840673713073051	0.0824268289002217	0.0826431291926635	65587.2083170871	0	0
"GO_MICROBODY_LUMEN"	0.106452104528378	0.0957718664679336	0.100077217943536	0.0986213947164203	0.0982436453835121	0.0983362960656921	45161.9623191818	0	0
"GO_MICROBODY_MEMBRANE"	0.0894999496689765	0.0897621877564204	0.0901882995214592	0.088261853822663	0.0862682415587595	0.0865302383526999	38917.2191370705	0	0
"GO_MICROFIBRIL"	-0.0357248882148135	-0.0344359178180008	-0.0289481129783225	-0.0325691394485071	-0.0320024022950656	-0.0320110724821147	1965.07499739745	0	0
"GO_MICROFILAMENT_MOTOR_ACTIVITY"	-0.068326771726703	-0.0733444709200148	-0.0840931755288698	-0.077743717903313	-0.0854074466947267	-0.0846911202296823	6353.95311708329	0	0
"GO_MICROGLIA_DIFFERENTIATION"	0.0589529635874005	0.0975184437995806	0.0799643492838183	0.0954883057354092	0.110597641616351	0.10854170595977	1915.3989515979	0	0
"GO_MICROGLIAL_CELL_MIGRATION"	0.176843353076406	0.132170206276317	0.127394418664146	0.116212913865904	0.114642991468728	0.115518030286427	31979.493556552	0	0
"GO_MICROGLIAL_CELL_PROLIFERATION"	0.0591710427773313	0.0680018095517366	0.0731191009420754	0.0740809865151367	0.0716088688275513	0.0717040146986293	38373.4450016345	0	0
"GO_MICROTUBULE"	0.0787985571057609	0.0701709997774585	0.0666337328492342	0.0674446986773548	0.0655160695699356	0.0657774293473315	57860.8860049093	0	0
"GO_MICROTUBULE_ANCHORING"	0.130486436428216	0.124263219907442	0.121008439268358	0.124332589057224	0.126195406957579	0.125968458144957	35735.7276629243	0	0
"GO_MICROTUBULE_ANCHORING_AT_CENTROSOME"	0.0669303632541023	0.0607586365685372	0.0524564556123379	0.0591020454774065	0.0569596296841065	0.0570841051109146	2944.22170964353	0	0
"GO_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER"	0.0540747008253767	0.0520750637351575	0.045676455427016	0.0493796657797394	0.0482326226493754	0.048312960199105	2639.52262082623	0	0
"GO_MICROTUBULE_ASSOCIATED_COMPLEX"	0.0866635860243739	0.0827680573558674	0.0790747800639879	0.0792025765413337	0.0777259644580891	0.077941576114456	65409.7526566318	0	0
"GO_MICROTUBULE_BASED_MOVEMENT"	0.0848403143753103	0.0809195777013927	0.0788321238174978	0.0789119391024873	0.0794556427445742	0.0794484651998126	107323.207774876	0	0
"GO_MICROTUBULE_BASED_PROCESS"	0.086227546536075	0.0791851864900907	0.0758840697068975	0.0762721330320824	0.074990535968372	0.0751898167907499	125563.221464607	0	0
"GO_MICROTUBULE_BASED_TRANSPORT"	0.100159898709846	0.0943548799344649	0.0906509517358939	0.0915433652722546	0.0922867657830111	0.0922629068046448	76469.8332060781	0	0
"GO_MICROTUBULE_BINDING"	0.0728876514963179	0.0628089887350808	0.0629304113785077	0.0639179033596361	0.0624654933793276	0.062631692728734	49012.1017341218	0	0
"GO_MICROTUBULE_BUNDLE_FORMATION"	0.0270898295618208	0.0296129759827855	0.0317754419943823	0.0301917356435083	0.0310045347459748	0.0309360521128591	11188.2681516306	0	0
"GO_MICROTUBULE_CYTOSKELETON"	0.0860143868195013	0.0776282324295306	0.0746861815491027	0.0754182847705799	0.0738384314898966	0.0740581811674774	122778.348055223	0	0
"GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION"	0.0823104465900508	0.0749745941820583	0.0714181379147222	0.0716293935280832	0.0701869426234328	0.0704138085573447	90423.4067097011	0	0
"GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS"	0.104820795799329	0.0897285531164396	0.0827486922128501	0.0820174245528206	0.0790319134978584	0.079537590787131	31084.9085918773	0	0
"GO_MICROTUBULE_DEPOLYMERIZATION"	0.0965519233802259	0.0967050237933869	0.0967450139832323	0.0978422215586396	0.0991622471654937	0.098988959763422	40909.9519189103	0	0
"GO_MICROTUBULE_END"	0.0775070521236534	0.0611233410418548	0.0597038295795537	0.0602064792894794	0.0561009731765773	0.0566076293797296	5565.44171279911	0	0
"GO_MICROTUBULE_MINUS_END"	0.0674176925217528	0.0457145889244223	0.0489013348341133	0.0522800121087303	0.0583845862153408	0.0577305211086703	1843.18147957934	0	0
"GO_MICROTUBULE_MINUS_END_BINDING"	0.0256759145309728	0.0205101528052052	0.0252173055801111	0.0283727327111215	0.0330229440880586	0.0324087811164721	752.997725108899	0	0
"GO_MICROTUBULE_MOTOR_ACTIVITY"	0.0770806576851115	0.077114899775528	0.0755316447037005	0.0758536649797812	0.0732461585693348	0.0735178114310291	48227.1469292491	0	0
"GO_MICROTUBULE_NUCLEATION_BY_INTERPHASE_MICROTUBULE_ORGANIZING_CENTER"	-0.103086816045047	-0.102426031938261	-0.119712997944362	-0.121017912120503	-0.111224432266779	-0.111933235101222	3074.46167735031	0	0
"GO_MICROTUBULE_NUCLEATION_BY_MICROTUBULE_ORGANIZING_CENTER"	-0.0915237844526019	-0.0995231979496387	-0.127083516521096	-0.12564433906377	-0.116075244693605	-0.116672256000162	3922.99830209376	0	0
