""	"K"	"P"	"T"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS"	0.0995924888520292	0.105349890057467	0.102937109926637	0.104438851019418	161492.794289029	0	0
"GO_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING"	0.0703414852277666	0.0748237080380759	0.0802043836920498	0.075769545448603	36264.4576784068	0	0
"GO_INOSITOL_PHOSPHATE_METABOLIC_PROCESS"	0.077569259656043	0.0736995476385068	0.0709254787528897	0.0733096303778782	104721.663997677	0	0
"GO_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY"	0.0441678641266635	0.0386501937329057	0.0405467646771151	0.0394285069541214	5250.01211413257	0	0
"GO_INOSITOL_TRISPHOSPHATE_KINASE_ACTIVITY"	-0.0565207322879815	-0.0485466030404979	-0.049195937343669	-0.0491945299258678	4949.469179832	0	0
"GO_INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS"	0.0741281299586018	0.0831949568739296	0.0796728815307695	0.0818235353675094	46805.4505532065	0	0
"GO_INOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY"	0.0427850521807607	0.0533471297561324	0.0491808468594924	0.0517350932330339	4438.73772201338	0	0
"GO_INSEMINATION"	-0.0196353361918836	-0.020159850377959	-0.0214093561842434	-0.0204118623514173	9106.23151585287	0	0
"GO_INSULIN_BINDING"	-0.0323546404445458	-0.0199136910680373	-0.0274553633356899	-0.0224131111177157	572.843481757573	0	0
"GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING"	0.108556510815008	0.0917720725066177	0.0891896130801018	0.0922354313796609	106826.899639938	0	0
"GO_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING"	0.0890967379290232	0.0741865904592278	0.070789505483426	0.0743467173531758	40781.7960452746	0	0
"GO_INSULIN_LIKE_GROWTH_FACTOR_II_BINDING"	0.0816376011164628	0.0575697100256874	0.0597947674486393	0.0595857814192797	18338.6201361519	0	0
"GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING"	0.0617380842378653	0.0479132921805481	0.0597092844382574	0.051469463444497	3285.48615418122	0	0
"GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY"	0.0550872289018032	0.0541384383682562	0.0521978469899124	0.053755452832802	33712.2455602632	0	0
"GO_INSULIN_METABOLIC_PROCESS"	0.0417928048653954	0.0341863750662821	0.0400125220135114	0.0359915858521526	701.898760262031	0	0
"GO_INSULIN_RECEPTOR_BINDING"	0.0493016250157973	0.0654190032577611	0.0634414574446488	0.0639577611238807	11148.9863239336	0	0
"GO_INSULIN_RECEPTOR_COMPLEX"	0.0374959517705347	0.0369884522114552	0.0308266537132438	0.0356153512835788	5407.56269582548	0	0
"GO_INSULIN_RECEPTOR_SIGNALING_PATHWAY"	0.0892853296306004	0.0924329483089583	0.0920238639635406	0.0921423599495755	99203.5184262306	0	0
"GO_INSULIN_RECEPTOR_SUBSTRATE_BINDING"	0.135652654708485	0.153130633475628	0.149050866590471	0.151104784263107	36980.6737617122	0	0
"GO_INSULIN_RESPONSIVE_COMPARTMENT"	0.116544412993306	0.114328744270261	0.11740728274335	0.115169557472381	19789.9666182319	0	0
"GO_INSULIN_SECRETION"	0.107043960695108	0.0975800783137031	0.100985159136794	0.0989497149093905	271288.267215065	0	0
"GO_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS"	0.0820472581069475	0.0636319865917061	0.0683476294012724	0.0658615743404868	30369.8955959414	0	0
"GO_INTEGRAL_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE"	-0.0579449174868728	-0.0529873075639397	-0.0402152206688527	-0.0503859995684938	774.294048368322	0	0
"GO_INTEGRAL_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE"	0.0391890837972034	0.043939593765193	0.0449295078603108	0.0438675018239467	6479.20452837182	0	0
"GO_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE"	0.181228325160841	0.18580508269251	0.182319682617539	0.184723493303906	200201.157008712	0	0
"GO_INTEGRIN_ACTIVATION"	0.139866628494006	0.14944549482412	0.163152535157925	0.151970282176771	93474.8535415595	0	0
"GO_INTEGRIN_BINDING"	0.0609379341084866	0.063163114590062	0.0677760523892795	0.0640753924337648	43621.4751152868	0	0
"GO_INTEGRIN_BIOSYNTHETIC_PROCESS"	0.165343934485426	0.166947576027889	0.164706464355255	0.166336065769509	315201.719965532	0	0
"GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY"	0.0650957989150125	0.0674479903097106	0.0739123639662281	0.0687744409616722	47977.7921683461	0	0
"GO_INTERACTION_WITH_HOST"	0.0942665377041239	0.0954038834682582	0.103343203869851	0.0971427831762939	133349.570866619	0	0
"GO_INTERACTION_WITH_SYMBIONT"	0.131526459702989	0.111558133589467	0.124654952415387	0.115796019636443	73352.5973474641	0	0
"GO_INTERCALATED_DISC"	0.0689106001167572	0.0677837242768676	0.0661353892502212	0.0674785380314188	38945.2209358278	0	0
"GO_INTERCELLULAR_BRIDGE"	0.072464552528777	0.0780518802957012	0.0794898897256578	0.0780294980911341	67277.6194585999	0	0
"GO_INTERCELLULAR_CANALICULUS"	0.152069483734131	0.15210242720932	0.147506204809171	0.151052405008521	23265.2110741605	0	0
"GO_INTERCELLULAR_TRANSPORT"	-0.0636156777852508	-0.0655491269125091	-0.0675908704089856	-0.0658934500156213	51989.2512736989	0	0
"GO_INTERFERON_ALPHA_BIOSYNTHETIC_PROCESS"	0.245786710821769	0.248960212977718	0.246951151333098	0.248303200839935	632155.997644643	0	0
"GO_INTERFERON_ALPHA_PRODUCTION"	0.150046067892718	0.149193982971305	0.15738285899913	0.151114494256977	118592.339567632	0	0
"GO_INTERFERON_ALPHA_SECRETION"	0.195595221465993	0.1950226363539	0.200204630339203	0.196240045454988	43330.5259725585	0	0
"GO_INTERFERON_BETA_BIOSYNTHETIC_PROCESS"	0.0968055596124954	0.101089159613382	0.1060180219182	0.101944432889305	31635.4563998483	0	0
"GO_INTERFERON_BETA_PRODUCTION"	0.0716776933537678	0.0748332382277717	0.081964152059563	0.0762613026980379	29576.6847060174	0	0
"GO_INTERFERON_BETA_SECRETION"	0.0392255300515775	0.0502394480252893	0.0478667171598633	0.0490080239063939	2602.87180464419	0	0
"GO_INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS"	-0.0149645682377037	-0.0138382569930406	-0.000302284315625534	-0.0108226064883413	791.834737615015	0	0
"GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY"	0.147464645848466	0.140902919394516	0.166173691006504	0.147076092711846	134812.959928181	0	0
"GO_INTERFERON_GAMMA_PRODUCTION"	0.127416362000355	0.126649901098532	0.139770048100197	0.129689394330301	227216.999343048	0	0
"GO_INTERFERON_GAMMA_SECRETION"	0.197782101968077	0.201752338329081	0.215354246807275	0.204604744673106	150364.926503766	0	0
"GO_INTERFERON_RECEPTOR_ACTIVITY"	-0.180308673347342	-0.136764089749469	-0.148583656070761	-0.142188687388772	2852.89623343743	0	0
"GO_INTERKINETIC_NUCLEAR_MIGRATION"	0.232308764920842	0.249353048745648	0.250627717981282	0.248575219489926	44938.0425007141	0	0
"GO_INTERLEUKIN_1_ALPHA_PRODUCTION"	0.0964332907364874	0.0867437339275324	0.088418980235931	0.0877331082491575	40876.0634684567	0	0
"GO_INTERLEUKIN_1_ALPHA_SECRETION"	0.168802644666427	0.161255608895674	0.163277832523878	0.162189786723968	102305.911211141	0	0
"GO_INTERLEUKIN_1_BETA_BIOSYNTHETIC_PROCESS"	-0.0310650226609829	-0.0661473025555059	-0.0520475093256801	-0.060733282448138	3489.83566676573	0	0
"GO_INTERLEUKIN_1_BETA_PRODUCTION"	0.0664316064692296	0.0638095371326418	0.0722131469784482	0.0658899640058578	40017.565466193	0	0
"GO_INTERLEUKIN_1_BINDING"	0.22867167130203	0.224142805642262	0.223528154535943	0.224286564776208	272565.075899028	0	0
"GO_INTERLEUKIN_1_BIOSYNTHETIC_PROCESS"	-0.0310650226609829	-0.0661473025555059	-0.0520475093256801	-0.060733282448138	3489.83566676573	0	0
"GO_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY"	0.148854424186887	0.150687346053396	0.169263676161265	0.154807922722327	67188.7520594982	0	0
"GO_INTERLEUKIN_1_PRODUCTION"	0.0692492315194517	0.0646811641470983	0.0723470270049432	0.0667153709859136	52231.060996213	0	0
"GO_INTERLEUKIN_1_RECEPTOR_ACTIVITY"	0.330623407401277	0.332997087982432	0.332821302618707	0.332808208757884	1029955.58023804	0	0
"GO_INTERLEUKIN_1_RECEPTOR_BINDING"	0.283195619331998	0.281444560769964	0.279367909219117	0.281080844931788	603254.357606017	0	0
"GO_INTERLEUKIN_1_SECRETION"	0.0509965617458669	0.0559712597269186	0.063925634060937	0.0574730388123624	22919.696840044	0	0
"GO_INTERLEUKIN_10_PRODUCTION"	0.141493388645911	0.135542226211843	0.144509610665774	0.137959887570775	206969.252172123	0	0
"GO_INTERLEUKIN_10_SECRETION"	0.0147204154398158	0.0165295220993916	0.0284099739684957	0.0191249046943484	796.327537985859	0	0
"GO_INTERLEUKIN_12_BIOSYNTHETIC_PROCESS"	0.179750599048406	0.201124987415897	0.199464961974328	0.199406593794452	82970.5287070966	0	0
"GO_INTERLEUKIN_12_PRODUCTION"	0.0855815434350275	0.0937562322350337	0.0924755706653487	0.0929517876885212	59677.2184715555	0	0
"GO_INTERLEUKIN_12_RECEPTOR_BINDING"	0.117641073508194	0.134248341609054	0.145763977005703	0.135832888847832	10190.1891170749	0	0
"GO_INTERLEUKIN_12_SECRETION"	-0.0640491701761935	-0.033480408540623	-0.0599538352502319	-0.0414327265493148	2178.1356380069	0	0
"GO_INTERLEUKIN_13_PRODUCTION"	0.0867538188460091	0.0988012097733906	0.0959517398223632	0.0973963016824838	34463.3070388124	0	0
"GO_INTERLEUKIN_17_PRODUCTION"	0.105262192231098	0.0975596574810573	0.110187508966981	0.100921708622446	38228.1227407071	0	0
"GO_INTERLEUKIN_17_RECEPTOR_ACTIVITY"	0.144962215165767	0.178321971952917	0.155920619113757	0.171123143297726	17761.9155528203	0	0
"GO_INTERLEUKIN_17_SECRETION"	-0.0396753326425654	-0.0598852654756406	-0.0532005245332026	-0.0570942131415227	1332.78614707881	0	0
"GO_INTERLEUKIN_18_MEDIATED_SIGNALING_PATHWAY"	0.0418971139185051	0.0463167554364873	0.0480959610091896	0.0464453663312213	8362.4602592369	0	0
"GO_INTERLEUKIN_18_PRODUCTION"	0.200882650766102	0.20319582078165	0.205873154028825	0.20366125723612	559569.067285768	0	0
"GO_INTERLEUKIN_2_BINDING"	0.0516752584266449	0.0700938932816134	0.140803602706054	0.0850613762699815	3845.89214934489	0	0
"GO_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS"	0.166231338815094	0.187980143942342	0.202945509748438	0.190028934781642	140889.246798256	0	0
"GO_INTERLEUKIN_2_PRODUCTION"	0.160062211129248	0.168098001978289	0.18484624755062	0.171412927399504	191163.657999681	0	0
"GO_INTERLEUKIN_2_RECEPTOR_BINDING"	0.152468447006505	0.151153118449356	0.164250795240421	0.154221895376063	14411.146205573	0	0
"GO_INTERLEUKIN_2_SECRETION"	0.227064471785327	0.23084761715673	0.24612607129238	0.234094010822978	137469.479344502	0	0
"GO_INTERLEUKIN_21_MEDIATED_SIGNALING_PATHWAY"	0.18829438386442	0.227619105172992	0.248265908911288	0.229861501061468	26309.5813092032	0	0
"GO_INTERLEUKIN_23_MEDIATED_SIGNALING_PATHWAY"	0.0537077360125287	0.0710036739963006	0.0878433658218762	0.0737589565593447	2040.76276348888	0	0
"GO_INTERLEUKIN_23_PRODUCTION"	0.112214560373924	0.102112651861941	0.110296449403658	0.104611851047283	9893.17442159816	0	0
"GO_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY"	0.0550796187649926	0.0794873255460273	0.0831165548982934	0.0787847528163714	4072.19057421742	0	0
"GO_INTERLEUKIN_35_MEDIATED_SIGNALING_PATHWAY"	0.198795958432394	0.218857160975289	0.223988282421309	0.218769495950858	49140.7004138026	0	0
"GO_INTERLEUKIN_4_PRODUCTION"	0.203248226069496	0.217646993592811	0.223655585778541	0.21811435776578	283532.756140716	0	0
"GO_INTERLEUKIN_4_SECRETION"	0.214245341757703	0.21676198060095	0.230355656575994	0.219703631902654	78418.1971280851	0	0
"GO_INTERLEUKIN_5_PRODUCTION"	0.149054547789279	0.166901049660308	0.166319236236557	0.165649646116209	86289.7448394599	0	0
"GO_INTERLEUKIN_5_SECRETION"	0.149489575680366	0.167622927601545	0.162697607064117	0.165363205251616	24928.265536079	0	0
"GO_INTERLEUKIN_6_BIOSYNTHETIC_PROCESS"	0.118815195836193	0.106345051293046	0.113464332227517	0.108749994595743	36623.045451843	0	0
"GO_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY"	0.101753552593146	0.115011344839613	0.117301919369873	0.114702510715616	21286.522580118	0	0
"GO_INTERLEUKIN_6_PRODUCTION"	0.112676857691535	0.113136941585484	0.115653931867851	0.113681984038626	248597.589186451	0	0
"GO_INTERLEUKIN_6_RECEPTOR_BINDING"	0.198628008250233	0.214337395096523	0.214749051040303	0.213446476356512	64183.5103679598	0	0
"GO_INTERLEUKIN_6_SECRETION"	0.0849648675878688	0.079976540803669	0.080117664126659	0.0803214218712165	38473.9221004071	0	0
"GO_INTERLEUKIN_7_MEDIATED_SIGNALING_PATHWAY"	0.0773010571359927	0.0997369509373877	0.0991071285871791	0.0981869049008316	8725.31387238798	0	0
"GO_INTERLEUKIN_8_BIOSYNTHETIC_PROCESS"	0.107955059420987	0.112486914335586	0.124340446676414	0.114905477625683	46809.2725218339	0	0
"GO_INTERLEUKIN_8_PRODUCTION"	0.107297317238606	0.0997383948648409	0.112639492227269	0.103153744495481	170850.885110512	0	0
"GO_INTERLEUKIN_8_SECRETION"	0.160959935652416	0.156761754033123	0.166895278569201	0.159335410477872	208815.20750534	0	0
"GO_INTERMEDIATE_DENSITY_LIPOPROTEIN_PARTICLE"	0.00928641217639835	-0.187618343865956	-0.180156713146886	-0.17357364861558	74296.4695330458	0	0
"GO_INTERMEDIATE_FILAMENT_BASED_PROCESS"	0.0806016827858006	0.0814309071536744	0.0823461989678538	0.0815876155648892	61528.1479009801	0	0
"GO_INTERMEDIATE_FILAMENT_BINDING"	-0.00789190350044077	0.0456002696026688	0.0343732904048213	0.0396871973675818	3969.75503474501	0	0
"GO_INTERMEDIATE_FILAMENT_BUNDLE_ASSEMBLY"	-0.0465344074662918	-0.0430113208580342	-0.050435829743717	-0.0449249910781316	8255.13094654376	0	0
"GO_INTERMEDIATE_FILAMENT_CYTOSKELETON"	0.00214473745207276	0.00618973942489281	0.00556740917777514	0.00579427567558949	556.084851768188	0	0
"GO_INTERMEDIATE_FILAMENT_ORGANIZATION"	0.112172464894631	0.120076597393982	0.122417822058962	0.120114917800548	86533.8207277151	0	0
"GO_INTERMEMBRANE_LIPID_TRANSFER"	0.136143679051019	0.12879583859145	0.128352464525382	0.129155363295086	36855.4202530902	0	0
"GO_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS"	0.158023882865213	0.157967856658423	0.165096767572055	0.159596788948929	348357.228342374	0	0
"GO_INTERSTITIAL_MATRIX"	0.243177527960656	0.24514199256444	0.241310336872284	0.244145212918534	821900.517887415	0	0
"GO_INTERSTRAND_CROSS_LINK_REPAIR"	0.0904701022464285	0.084588754012497	0.0882639077933677	0.085795389180793	94508.6917292307	0	0
"GO_INTESTINAL_ABSORPTION"	0.0638207540632832	0.0574607198957146	0.0622204735080387	0.0589446556527318	36398.9578902624	0	0
"GO_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT"	0.0682632360581428	0.0621677116588976	0.0965851688504655	0.0703971409071211	6416.77399238354	0	0
"GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION"	-0.0458102187366762	-0.0494084800168622	-0.0272727075205854	-0.0441358704414534	4345.51373879406	0	0
"GO_INTESTINAL_EPITHELIAL_STRUCTURE_MAINTENANCE"	-0.116566436806939	-0.123298243549252	-0.122716420309413	-0.12274358721204	20880.3103798684	0	0
"GO_INTESTINAL_HEXOSE_ABSORPTION"	0.214669284387511	0.210205790231252	0.224138141327	0.213662226012904	139837.029673383	0	0
"GO_INTESTINAL_LIPID_ABSORPTION"	-0.017189145913185	-0.0269377362264154	-0.0137354525701638	-0.0233164507009993	1374.3850971952	0	0
"GO_INTESTINE_SMOOTH_MUSCLE_CONTRACTION"	0.236037955979851	0.237280561470267	0.233275758517567	0.236289554905315	726008.045591863	0	0
"GO_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT"	0.0538404844113715	0.0588785403569508	0.0695178341829038	0.0609885200754767	7033.36515659023	0	0
"GO_INTRA_S_DNA_DAMAGE_CHECKPOINT"	0.0474308234999018	0.0336949923331533	0.030513672054153	0.0338306998041245	6124.12637657416	0	0
"GO_INTRACELLULAR_CALCIUM_ACTIVATED_CHLORIDE_CHANNEL_ACTIVITY"	-0.0237374758989038	-0.0166673192035236	-0.0199185128394983	-0.017851812874312	1154.1744917011	0	0
"GO_INTRACELLULAR_CAMP_ACTIVATED_CATION_CHANNEL_ACTIVITY"	-0.0817898611871432	-0.0778401189205801	-0.0790928154823362	-0.0783733371403743	85623.929728175	0	0
"GO_INTRACELLULAR_CGMP_ACTIVATED_CATION_CHANNEL_ACTIVITY"	0.242412700208743	0.200392765596094	0.196869630712089	0.20222359005737	232546.898583496	0	0
"GO_INTRACELLULAR_DISTRIBUTION_OF_MITOCHONDRIA"	-0.0748488040066574	-0.0830777211538454	-0.090166828025298	-0.0841782178178489	10135.8933974974	0	0
"GO_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY"	0.0152908895257303	0.0294735923808803	0.02752623758557	0.0281405133597413	3109.88750172332	0	0
"GO_INTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY"	0.0256503148547859	0.0352026644398102	0.0238290126993451	0.0320106160827482	7383.93958534162	0	0
"GO_INTRACELLULAR_LIPID_TRANSPORT"	0.104692084417403	0.09792680097514	0.10300345019869	0.0995083941515807	69402.7354190196	0	0
"GO_INTRACELLULAR_MRNA_LOCALIZATION"	0.0654824483289886	0.075403600704529	0.106236058368713	0.0818115946474682	6121.87611460034	0	0
"GO_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT"	0.113067833278831	0.115018346608562	0.11974574156324	0.115973939263676	59366.0798190543	0	0
"GO_INTRACELLULAR_PROTEIN_TRANSPORT"	0.125013315506378	0.126434415207953	0.13122748240046	0.127438168869242	285814.887877197	0	0
"GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY"	0.0588638105894406	0.0609163410741801	0.0692916267115595	0.0626972722026532	38037.4491064729	0	0
"GO_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY"	0.0415049882292018	0.0544721364953436	0.0567156863670605	0.0541708002272864	15156.9378492665	0	0
"GO_INTRACELLULAR_STEROL_TRANSPORT"	0.0667417997688447	0.0547706038244068	0.0656550601161176	0.0580027444421883	7968.89570976904	0	0
"GO_INTRACELLULAR_TRANSPORT"	0.116963716627542	0.110965374660392	0.115712104614375	0.11242366748929	224710.279195967	0	0
"GO_INTRACILIARY_RETROGRADE_TRANSPORT"	0.192270606513245	0.190848798842172	0.186717403625613	0.189995953414911	235985.988287925	0	0
"GO_INTRACILIARY_TRANSPORT"	0.116049418155207	0.103944151553876	0.107242216892528	0.105454969250611	103150.537802607	0	0
"GO_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY"	0.119587099088719	0.105087177855731	0.110379279570473	0.10720275807546	76099.0871765012	0	0
"GO_INTRACILIARY_TRANSPORT_PARTICLE"	0.158663158988096	0.154983914818154	0.152575165391586	0.154665351951672	185850.883367043	0	0
"GO_INTRACILIARY_TRANSPORT_PARTICLE_A"	0.185523677054068	0.182838509867748	0.17853925287019	0.182026587791887	130972.164437916	0	0
"GO_INTRACILIARY_TRANSPORT_PARTICLE_B"	0.137955178231169	0.133642330594324	0.132095632384349	0.133560037694435	83307.1560571467	0	0
"GO_INTRACILIARY_TRANSPORT_PARTICLE_B_BINDING"	0.178306256378608	0.182984193608172	0.181905235376802	0.182444939896845	95846.58452917	0	0
"GO_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY"	0.0254843844542424	0.0332373174937103	0.0314449156258962	0.0323426328153943	5535.01417754624	0	0
"GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY"	0.145025594000489	0.135201349384397	0.139277919174202	0.136746678256707	43042.721591775	0	0
"GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_INTERCONVERTING_ALDOSES_AND_KETOSES"	0.138839495265933	0.154659680101729	0.154500806548572	0.153631732738589	12301.3345548231	0	0
"GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS"	0.177659999128158	0.117963225989355	0.130349504158929	0.12452957220725	7117.09665662421	0	0
"GO_INTRAMOLECULAR_TRANSFERASE_ACTIVITY"	0.061849118805366	0.0704100632411906	0.0749459485190891	0.0709076013128463	14679.8400191723	0	0
"GO_INTRAMOLECULAR_TRANSFERASE_ACTIVITY_PHOSPHOTRANSFERASES"	0.106235220544214	0.100864503915343	0.118699505634522	0.105267630890624	15740.1039508268	0	0
"GO_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS"	-0.022528455704147	-0.0233674450403937	-0.0215210112128299	-0.022893856835509	5881.4245692641	0	0
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	0.115837036563083	0.10683879718005	0.117050676599866	0.109731221174183	127686.447455114	0	0
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR"	0.109163309126437	0.107823768315569	0.122330753025789	0.111215390876052	72073.6165149286	0	0
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE"	0.104565261723654	0.108428766009183	0.118184427973564	0.110410903523381	109573.091473343	0	0
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR"	0.117018733223599	0.119953217722991	0.133450439342743	0.122846683459862	55365.9095533087	0	0
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS"	0.0776824423249966	0.0536525960773316	0.0759170996481293	0.0602353563089873	8979.78360412108	0	0
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYDROGEN_PEROXIDE"	0.30375894679106	0.299624082285824	0.301261310849711	0.300256580138282	121247.634414072	0	0
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA"	0.159541931318713	0.131295634191392	0.141219384331946	0.135328970973347	14804.7217557726	0	0
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS"	0.184737813457754	0.178074705933048	0.18123397826322	0.179212724394153	98735.8192594498	0	0
"GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS"	0.169289794661717	0.170904385591359	0.173415680293682	0.171375756581929	105896.684234864	0	0
"GO_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE"	0.106095825421003	0.102010476645231	0.115020842293613	0.105232991175989	81707.7439694668	0	0
"GO_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE"	0.0333768171685986	0.0262932840324868	0.0239790785789743	0.0262096830133957	2102.07148758247	0	0
"GO_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE"	0.0705542016337714	0.0753158654355106	0.0750601689600898	0.0749590701059887	40598.7648957194	0	0
"GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE"	0.117197156441442	0.109438876567578	0.104436429814643	0.108784643798404	29482.991767715	0	0
"GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE"	0.125187377363259	0.117653523791241	0.113809287688899	0.11724929901346	69082.773163196	0	0
"GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_OUTER_MEMBRANE"	0.13870043026203	0.131584470327824	0.126913054122058	0.13096544858811	55023.038594516	0	0
"GO_INTRINSIC_COMPONENT_OF_NUCLEAR_INNER_MEMBRANE"	0.0215916137766936	0.0392337566532121	0.0250754364805218	0.0348996660418599	2046.85903847196	0	0
"GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE"	0.0993526442018304	0.0978757081717513	0.101979637709011	0.098904005526245	159574.319141248	0	0
"GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE"	0.0668773802435246	0.0653350023104014	0.0677047223177645	0.0659719953368451	1040314.64255249	0	0
"GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE"	-0.0137951352819632	-0.0123706990638291	-0.0115754311046603	-0.0122786687528508	2765.30911360738	0	0
"GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE"	0.0372527816974196	0.0403729872419222	0.0394361806473416	0.0399637945553016	52895.1571512792	0	0
"GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE"	-0.012078761797786	-0.0106722020133179	-0.0101000106171372	-0.0106299134256192	2706.41061672666	0	0
"GO_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE"	0.0225321858126799	0.0377465113282285	0.0345401160824581	0.0360616964889576	3159.03733081858	0	0
"GO_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE"	0.109208173032593	0.115043729978878	0.11398889471172	0.114437408426823	218119.775649374	0	0
"GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE"	0.0718974866680888	0.0753274726968491	0.0750515944292239	0.0750495550283447	183100.83053356	0	0
"GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE"	0.121679220524428	0.128954526194787	0.127687825344045	0.128209644584663	99562.9530250508	0	0
"GO_INTRINSIC_COMPONENT_OF_THE_CYTOPLASMIC_SIDE_OF_THE_PLASMA_MEMBRANE"	-0.105626430456725	-0.0858605739542566	-0.105566489900888	-0.0915926682840263	3027.80637986333	0	0
"GO_INTRINSIC_COMPONENT_OF_VACUOLAR_MEMBRANE"	0.151690039699144	0.137661216126137	0.143666974538683	0.139909981116319	22302.1210707454	0	0
"GO_INTRONIC_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING"	0.150849098146819	0.154798333642146	0.148850595688594	0.153194659000026	57814.4385426973	0	0
"GO_INVADOPODIUM"	0.14074071461949	0.133805464473028	0.151697975315137	0.138319780029809	47076.9795047551	0	0
"GO_INVADOPODIUM_MEMBRANE"	0.0770295421949406	0.0552419279599158	0.079183525092119	0.0620665129093733	2595.24680881889	0	0
"GO_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY"	-0.0529311731651986	-0.0660922950825617	-0.0667264324409327	-0.0654118466622946	50773.7087629349	0	0
"GO_IODIDE_TRANSPORT"	0.0581751616436648	0.0603277299690408	0.0564901133918495	0.0593177995163643	30529.7549084592	0	0
