""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"COIL1"	8.5590871738354e-10	0.425935570681286	0.258	0.107	3.35045467419787e-05	"14"	"COIL"
"ITGB2-AS12"	9.09337917553368e-10	0.362468163123155	0.464	0.251	3.55960327826266e-05	"14"	"ITGB2-AS1"
"PTPN6"	9.53568804820164e-10	0.318903721111704	0.845	0.673	3.73274508646853e-05	"14"	"PTPN6"
"FBXO7"	9.54948291838243e-10	0.354412194365963	0.593	0.364	3.7381450884008e-05	"14"	"FBXO7"
"GYPC1"	1.01136712113037e-09	0.425881920851001	0.474	0.277	3.95899659566482e-05	"14"	"GYPC"
"CNIH1"	1.02519440848797e-09	0.312439927936184	0.737	0.492	4.01312351202616e-05	"14"	"CNIH1"
"MED30"	1.05657747057157e-09	0.439366422076603	0.495	0.277	4.13597250855239e-05	"14"	"MED30"
"ZNF385A"	1.05744341979558e-09	0.359409371424786	0.773	0.568	4.13936226678979e-05	"14"	"ZNF385A"
"PABPN1"	1.06463981632273e-09	0.299721479811613	0.603	0.364	4.16753256099534e-05	"14"	"PABPN1"
"COPS31"	1.0985181203496e-09	0.472313691826321	0.624	0.401	4.30014918210852e-05	"14"	"COPS3"
"TPPP3"	1.10579645000689e-09	0.416965881618339	0.113	0.03	4.32864020355199e-05	"14"	"TPPP3"
"ANP32B"	1.11483870410656e-09	0.299309572432338	0.897	0.715	4.36403610722515e-05	"14"	"ANP32B"
"LAMTOR1"	1.11943109027778e-09	0.317014934936972	0.933	0.771	4.38201300289239e-05	"14"	"LAMTOR1"
"PYURF1"	1.14361892831035e-09	0.326370976743907	0.773	0.527	4.47669629487088e-05	"14"	"PYURF"
"HEBP2"	1.20848167225548e-09	0.456165816720974	0.356	0.174	4.73060150604407e-05	"14"	"HEBP2"
"HDAC1"	1.21704602540722e-09	0.369897087111085	0.407	0.213	4.76412666645657e-05	"14"	"HDAC1"
"PLAA"	1.29832850146104e-09	0.386240918238229	0.402	0.208	5.08230691896923e-05	"14"	"PLAA"
"PRKRA"	1.33569027450904e-09	0.45379665557734	0.438	0.235	5.22855957956562e-05	"14"	"PRKRA"
"HECTD1"	1.39054728320657e-09	0.337967637119163	0.521	0.303	5.44329734011212e-05	"14"	"HECTD1"
"SRP9"	1.42409784608169e-09	0.329390292424557	0.809	0.623	5.57463101848679e-05	"14"	"SRP9"
"KRT10"	1.44678008327345e-09	0.483947006943375	0.68	0.443	5.66342063597392e-05	"14"	"KRT10"
"CMTM3"	1.49319003589452e-09	0.348219349393638	0.644	0.4	5.84509239550908e-05	"14"	"CMTM3"
"CCNG11"	1.51339195822133e-09	0.443705462875515	0.474	0.272	5.92417282045741e-05	"14"	"CCNG1"
"RPS6KB2"	1.54857454666073e-09	0.294135672135635	0.495	0.268	6.06189506290341e-05	"14"	"RPS6KB2"
"CHAF1A"	1.57374073982235e-09	0.341931359411945	0.211	0.08	6.16040812603458e-05	"14"	"CHAF1A"
"NPM11"	1.6310012153667e-09	0.251617909249398	0.985	0.903	6.38455425755297e-05	"14"	"NPM1"
"GRSF1"	1.63578719702784e-09	0.411190803888257	0.613	0.4	6.40328898276546e-05	"14"	"GRSF1"
"SNRPE"	1.64241525512849e-09	0.357295067869556	0.706	0.494	6.42923451620047e-05	"14"	"SNRPE"
"NDUFB91"	1.66861403226583e-09	0.314437307159244	0.866	0.646	6.5317896293046e-05	"14"	"NDUFB9"
"CBFA2T3"	1.71333890765653e-09	0.360510368112444	0.18	0.063	6.70686515402151e-05	"14"	"CBFA2T3"
"C19orf43"	1.73607256299021e-09	0.298643856808237	0.876	0.696	6.79585604782519e-05	"14"	"C19orf43"
"KLF9"	1.79940574804894e-09	0.409890694850122	0.448	0.249	7.04377380073759e-05	"14"	"KLF9"
"SRSF81"	1.81695340969018e-09	0.487617333777914	0.412	0.215	7.11246412223223e-05	"14"	"SRSF8"
"YWHAQ"	2.04606781534011e-09	0.33073843974921	0.758	0.556	8.00933246314886e-05	"14"	"YWHAQ"
"HIST1H1C"	2.06331221516581e-09	0.476966327187007	0.376	0.188	8.07683566626658e-05	"14"	"HIST1H1C"
"MRPS35"	2.15751014452048e-09	0.392933032881372	0.49	0.288	8.44557346072542e-05	"14"	"MRPS35"
"XKR8"	2.2819605137694e-09	0.564701101481584	0.186	0.069	8.93273443115032e-05	"14"	"XKR8"
"YIF1B"	2.29435499470696e-09	0.405992050203054	0.691	0.486	8.9812526267804e-05	"14"	"YIF1B"
"NELFCD1"	2.31132199931566e-09	0.349067971020295	0.366	0.182	9.04766996632115e-05	"14"	"NELFCD"
"LBR"	2.40457587679976e-09	0.365573060115827	0.464	0.253	9.41271226973266e-05	"14"	"LBR"
"DDT"	2.42436276750953e-09	0.316661523023914	0.84	0.625	9.49016805341607e-05	"14"	"DDT"
"GLTSCR2"	2.45237709479999e-09	0.276444195301302	0.866	0.658	9.59983013759458e-05	"14"	"GLTSCR2"
"CARD19"	2.53478446332379e-09	0.367519850285918	0.521	0.302	9.92241378168099e-05	"14"	"CARD19"
"ZFAND11"	2.6215370670519e-09	0.475299781599175	0.485	0.284	0.000102620068489747	"14"	"ZFAND1"
"NIPSNAP3A"	2.65475495839602e-09	0.462131066827656	0.531	0.313	0.000103920382846412	"14"	"NIPSNAP3A"
"CDC40"	2.6849900818049e-09	0.507305907352459	0.485	0.27	0.000105103936752253	"14"	"CDC40"
"PPP4C"	2.74314236223765e-09	0.279563878911506	0.804	0.597	0.000107380307769793	"14"	"PPP4C"
"SHKBP1"	2.87349775453035e-09	0.359138648837055	0.67	0.425	0.000112483069601091	"14"	"SHKBP1"
"AC007161.5"	2.88493432240326e-09	0.569324978992759	0.139	0.044	0.000112930754050476	"14"	"AC007161.5"
"TCEA1"	2.9128617110819e-09	0.338681791742209	0.753	0.571	0.000114023971680301	"14"	"TCEA1"
"RNPS1"	3.00822847475696e-09	0.315714387237929	0.742	0.541	0.000117757103644361	"14"	"RNPS1"
"BAG6"	3.0140844126486e-09	0.311165652223505	0.629	0.367	0.000117986334333129	"14"	"BAG6"
"C20orf24"	3.15730800618537e-09	0.329418104421201	0.701	0.49	0.000123592821902126	"14"	"C20orf24"
"PCGF5"	3.2213896252026e-09	0.428816276789647	0.536	0.324	0.000126101296878556	"14"	"PCGF5"
"RUNX21"	3.38014227387553e-09	0.381336866977227	0.314	0.147	0.000132315669310858	"14"	"RUNX2"
"C12orf10"	3.46811479689274e-09	0.506202334338109	0.459	0.256	0.000135759353724366	"14"	"C12orf10"
"STARD7"	3.90791896543404e-09	0.345094096804453	0.619	0.379	0.000152975487901916	"14"	"STARD7"
"MFNG"	4.02281439013481e-09	0.343223405655168	0.49	0.276	0.000157473069301827	"14"	"MFNG"
"ZNF318"	4.32167175587976e-09	0.332091244360426	0.18	0.065	0.000169171840883913	"14"	"ZNF318"
"RHOC1"	4.37895961019496e-09	0.395583820404236	0.722	0.514	0.000171414373941082	"14"	"RHOC"
"XRN2"	4.48611329337358e-09	0.354286468946051	0.747	0.521	0.000175608904869109	"14"	"XRN2"
"SNRPD1"	4.56386757021363e-09	0.307710945638002	0.727	0.507	0.000178652596036012	"14"	"SNRPD1"
"CCDC109B"	4.58723975005202e-09	0.367652999661122	0.608	0.384	0.000179567500015786	"14"	"CCDC109B"
"RP11-352M15.2"	4.63482278414675e-09	0.346252030923129	0.139	0.044	0.000181430137885425	"14"	"RP11-352M15.2"
"PSMB7"	4.72579295933179e-09	0.35361350498242	0.675	0.484	0.000184991165393043	"14"	"PSMB7"
"NDUFA10"	4.80792620107337e-09	0.319576863232284	0.696	0.47	0.000188206271141017	"14"	"NDUFA10"
"JTB"	5.25538514280936e-09	0.26472929851642	0.84	0.643	0.000205722051415272	"14"	"JTB"
"PON21"	5.35804240524532e-09	0.375726860851276	0.407	0.224	0.000209740569953328	"14"	"PON2"
"NOB1"	5.51606925254374e-09	0.457954251212344	0.392	0.214	0.000215926530890825	"14"	"NOB1"
"ATP5D"	5.73931900824252e-09	0.277771885110881	0.856	0.656	0.000224665642577653	"14"	"ATP5D"
"TAF15"	5.96619511970723e-09	0.26395117719619	0.686	0.441	0.000233546707960939	"14"	"TAF15"
"SEC13"	5.99653668646889e-09	0.342101444735752	0.742	0.522	0.000234734428591825	"14"	"SEC13"
"LILRA1"	6.28114320094847e-09	0.265413557452152	0.392	0.197	0.000245875350601128	"14"	"LILRA1"
"ATP5SL"	6.35500712311204e-09	0.458757587351998	0.268	0.123	0.000248766753834221	"14"	"ATP5SL"
"EIF2AK1"	6.38867981310417e-09	0.31843124519286	0.479	0.27	0.000250084871283963	"14"	"EIF2AK1"
"ACYP2"	7.61578659834331e-09	0.290711186141682	0.531	0.314	0.000298119966392149	"14"	"ACYP2"
"CTNNBIP1"	7.83971706805698e-09	0.364067433376905	0.366	0.187	0.00030688572462909	"14"	"CTNNBIP1"
"YTHDF2"	7.99405313564846e-09	0.343681485434747	0.598	0.379	0.000312927209994959	"14"	"YTHDF2"
"ACP1"	8.14166008903374e-09	0.358306412523859	0.649	0.439	0.000318705284185226	"14"	"ACP1"
"TRAF3IP31"	8.25161435495756e-09	0.309306299041928	0.464	0.259	0.000323009443924814	"14"	"TRAF3IP3"
"COMMD7"	8.41875260948597e-09	0.315209822782181	0.608	0.381	0.000329552070898328	"14"	"COMMD7"
"DHPS"	8.64807903487837e-09	0.484505021670335	0.459	0.267	0.000338529053820314	"14"	"DHPS"
"CYP2S11"	8.7757319546023e-09	0.447490298566866	0.418	0.229	0.000343526027362907	"14"	"CYP2S1"
"RPS261"	9.03587144852657e-09	0.436042970917365	0.979	0.948	0.000353709187852572	"14"	"RPS26"
"GALNT31"	9.11952419765589e-09	0.41218276466416	0.201	0.079	0.00035698377471724	"14"	"GALNT3"
"RNF11"	9.19958300059025e-09	0.313431170817345	0.423	0.229	0.000360117676558105	"14"	"RNF11"
"TESPA1"	9.39302112720094e-09	0.257485250263465	0.103	0.028	0.000367689812024281	"14"	"TESPA1"
"BAK1"	9.98458781830245e-09	0.383343155855503	0.325	0.16	0.000390846690147449	"14"	"BAK1"
"MRPL22"	1.00059066183904e-08	0.381938952491686	0.438	0.245	0.000391681214576894	"14"	"MRPL22"
"IL16"	1.00488893454575e-08	0.366672784330942	0.557	0.358	0.000393363773427934	"14"	"IL16"
"ACPP"	1.01368764190825e-08	0.347371383600531	0.175	0.064	0.000396808027424984	"14"	"ACPP"
"TXN2"	1.05147862665841e-08	0.388626392988149	0.701	0.494	0.000411601308405433	"14"	"TXN2"
"KANSL2"	1.06349933097628e-08	0.353363314164075	0.278	0.127	0.000416306813110664	"14"	"KANSL2"
"VDAC2"	1.06940931304959e-08	0.305563672224371	0.881	0.673	0.000418620275593262	"14"	"VDAC2"
"NOD2"	1.07983916603435e-08	0.44261452670704	0.227	0.096	0.000422703041544147	"14"	"NOD2"
"GTF2A2"	1.08832993745837e-08	0.299686825478006	0.768	0.529	0.000426026754018077	"14"	"GTF2A2"
"RCC11"	1.21332897825597e-08	0.391541834109036	0.438	0.248	0.000474957628538298	"14"	"RCC1"
"RALY"	1.27221271308707e-08	0.334174924245476	0.778	0.565	0.000498007666537933	"14"	"RALY"
"SYF2"	1.27446702548931e-08	0.370851727007829	0.753	0.547	0.00049889011712779	"14"	"SYF2"
"SF3A1"	1.29361288631067e-08	0.367069017622891	0.582	0.351	0.000506384764346312	"14"	"SF3A1"
"ADI11"	1.31636237709104e-08	0.284999540472784	0.572	0.348	0.000515290052512288	"14"	"ADI1"
"SF3B5"	1.32272718489724e-08	0.272297470849604	0.866	0.653	0.000517781556528026	"14"	"SF3B5"
"CALCRL1"	1.32714699194402e-08	0.337614783034132	0.186	0.071	0.000519511689996489	"14"	"CALCRL"
"SUPT4H11"	1.32915281844962e-08	0.261500826452946	0.851	0.637	0.000520296870782103	"14"	"SUPT4H1"
"DHX35"	1.3381585020175e-08	0.364054966322377	0.186	0.07	0.000523822145614752	"14"	"DHX35"
"PTPMT11"	1.36446947432194e-08	0.298877198252746	0.495	0.285	0.000534121575723323	"14"	"PTPMT1"
"MRPL16"	1.38255522414795e-08	0.429901151952141	0.526	0.312	0.000541201242492716	"14"	"MRPL16"
"ZBP1"	1.40733012432058e-08	0.405786979596074	0.108	0.031	0.00055089937716529	"14"	"ZBP1"
"PTPN2"	1.44966951679288e-08	0.300883362171552	0.727	0.506	0.000567473132348572	"14"	"PTPN2"
"WDR541"	1.47563482240575e-08	0.28785177016472	0.149	0.051	0.000577637251230731	"14"	"WDR54"
"ZNF580"	1.6364869796491e-08	0.394167615138902	0.397	0.218	0.000640602828183639	"14"	"ZNF580"
"PITPNC1"	1.68477511833452e-08	0.301212045698026	0.186	0.071	0.000659505220072048	"14"	"PITPNC1"
"SLC12A9"	1.75666397369184e-08	0.358731064455899	0.448	0.252	0.000687646112501669	"14"	"SLC12A9"
"BLOC1S2"	1.77167782470453e-08	0.342282128054993	0.603	0.396	0.00069352328448059	"14"	"BLOC1S2"
"ATP5O"	1.77624947918821e-08	0.340156667049022	0.541	0.325	0.000695312858628223	"14"	"ATP5O"
"TNIP1"	1.7934236771827e-08	0.351214761211579	0.521	0.311	0.000702035698433167	"14"	"TNIP1"
"MYLPF"	1.81601989880267e-08	0.349699588107925	0.134	0.043	0.000710880989386306	"14"	"MYLPF"
"POLR2E"	1.81887941082391e-08	0.286376304337522	0.83	0.625	0.000712000345367019	"14"	"POLR2E"
"HSP90B11"	1.83964870149113e-08	0.277551604607817	0.912	0.794	0.000720130484198701	"14"	"HSP90B1"
"PID11"	1.89820009499189e-08	0.53941606632751	0.469	0.285	0.000743050427184576	"14"	"PID1"
"TUFM"	1.91325335771472e-08	0.321337009020968	0.835	0.667	0.000748943026877427	"14"	"TUFM"
"PRCP1"	1.93105665530757e-08	0.259080116001517	0.814	0.582	0.000755912127720147	"14"	"PRCP"
"PIM11"	2.02094047927457e-08	0.390991326085	0.304	0.146	0.000791097150612032	"14"	"PIM1"
"IGBP11"	2.04128916399482e-08	0.348535989963072	0.686	0.466	0.000799062643245772	"14"	"IGBP1"
"BNIP1"	2.11943342416392e-08	0.290360947322662	0.186	0.072	0.000829652213888967	"14"	"BNIP1"
"U2AF2"	2.12035993304733e-08	0.333076020645258	0.454	0.252	0.000830014895791376	"14"	"U2AF2"
"FAM98C"	2.2023301962598e-08	0.444736212628924	0.232	0.1	0.0008621021553259	"14"	"FAM98C"
"PAFAH1B31"	2.22136278659593e-08	0.435061163759279	0.335	0.175	0.000869552462812976	"14"	"PAFAH1B3"
"MAPKAPK3"	2.30005593390807e-08	0.313116121229821	0.526	0.321	0.000900356895328313	"14"	"MAPKAPK3"
"ZNF789"	2.35277329409395e-08	0.396871570569599	0.144	0.049	0.000920993105973076	"14"	"ZNF789"
"CTB-31O20.2"	2.42236345167114e-08	0.359960404148566	0.165	0.06	0.000948234173156668	"14"	"CTB-31O20.2"
"DEK"	2.43199647664743e-08	0.293720123293213	0.851	0.658	0.000952005020783636	"14"	"DEK"
"CNOT10"	2.4332705262831e-08	0.34171616073239	0.299	0.145	0.000952503747513521	"14"	"CNOT10"
"MKRN1"	2.53020387034086e-08	0.338943680691709	0.572	0.375	0.00099044830504493	"14"	"MKRN1"
"SERBP1"	2.54066625541372e-08	0.413788389483406	0.892	0.697	0.000994543805681702	"14"	"SERBP1"
"HDAC91"	2.58224712086287e-08	0.332190112174107	0.526	0.325	0.00101082063546177	"14"	"HDAC9"
"XRCC6"	2.66967545987819e-08	0.288315501137253	0.799	0.652	0.00104504445876932	"14"	"XRCC6"
"SRSF10"	2.79400757289725e-08	0.256715706866666	0.753	0.562	0.00109371426441063	"14"	"SRSF10"
"TST"	2.85196437842975e-08	0.342610613166699	0.325	0.162	0.00111640145593633	"14"	"TST"
"C3orf38"	2.8564848615599e-08	0.308476162897738	0.351	0.177	0.00111817099905762	"14"	"C3orf38"
"NSFL1C"	2.93507508203061e-08	0.374604896747664	0.515	0.301	0.00114893514086088	"14"	"NSFL1C"
"GHRL1"	2.96477335987964e-08	0.405618029564049	0.191	0.076	0.00116056053172488	"14"	"GHRL"
"PXK"	2.96785765536546e-08	0.38352484380097	0.392	0.216	0.00116176787919281	"14"	"PXK"
"ZDHHC3"	3.02319073490675e-08	0.383266647332632	0.371	0.202	0.00118342801317925	"14"	"ZDHHC3"
"BNIP2"	3.02443354866764e-08	0.303159309895398	0.753	0.557	0.00118391451262595	"14"	"BNIP2"
"TSN"	3.03916852775584e-08	0.387781727915978	0.387	0.215	0.00118968252019002	"14"	"TSN"
"IL27RA"	3.05434846895313e-08	0.305370549415659	0.402	0.219	0.0011956247081717	"14"	"IL27RA"
"RPUSD1"	3.16910884622945e-08	0.348417879815035	0.247	0.11	0.00124054765785652	"14"	"RPUSD1"
"MRPL33"	3.22113459923956e-08	0.305947581071224	0.778	0.564	0.00126091313887233	"14"	"MRPL33"
"CAMK2G"	3.27286359169705e-08	0.340037294252109	0.294	0.141	0.00128116245296981	"14"	"CAMK2G"
"GTF2E2"	3.29451507092755e-08	0.334906238348007	0.371	0.199	0.00128963792451459	"14"	"GTF2E2"
"CHD1L"	3.33368614985808e-08	0.341048347357382	0.366	0.191	0.00130497144336195	"14"	"CHD1L"
"NDUFV21"	3.39623417975995e-08	0.3096428181307	0.814	0.64	0.00132945586966703	"14"	"NDUFV2"
"WDR1"	3.60755368630782e-08	0.33135487128573	0.804	0.636	0.00141217689050519	"14"	"WDR1"
"OTUB1"	3.61858386227108e-08	0.260765252536582	0.763	0.532	0.00141649465288601	"14"	"OTUB1"
"SLC25A3"	3.63761187258719e-08	0.303856697369683	0.948	0.873	0.00142394316752426	"14"	"SLC25A3"
"MAP2K31"	3.71794920454616e-08	0.271815927614553	0.613	0.394	0.00145539121611959	"14"	"MAP2K3"
"PIK3CG"	3.80129441658932e-08	0.370890837500572	0.304	0.148	0.00148801669937389	"14"	"PIK3CG"
"ACSL5"	3.83758064166196e-08	0.334116550881047	0.345	0.175	0.00150222094217857	"14"	"ACSL5"
"SEC61G"	3.94487429623697e-08	0.25376655312162	0.912	0.719	0.00154422104326196	"14"	"SEC61G"
"SERTAD3"	4.27538607485784e-08	0.330764010465369	0.423	0.239	0.0016735998790031	"14"	"SERTAD3"
"IGF2BP2"	4.57473357385782e-08	0.309177014871865	0.175	0.067	0.00179077945748664	"14"	"IGF2BP2"
"MPHOSPH101"	4.66828603686379e-08	0.310916482128372	0.325	0.167	0.00182740056913033	"14"	"MPHOSPH10"
"LYRM4"	5.01865984160685e-08	0.329626832320216	0.366	0.195	0.001964554394997	"14"	"LYRM4"
"NAA25"	5.10317043261706e-08	0.392568501559173	0.284	0.137	0.00199763606584795	"14"	"NAA25"
"CCNB1IP11"	5.25059365960637e-08	0.278786865143559	0.418	0.229	0.00205534488805291	"14"	"CCNB1IP1"
"NSA21"	5.35676195152228e-08	0.259646194534257	0.835	0.639	0.0020969044659234	"14"	"NSA2"
"NNT"	5.38175575406985e-08	0.277294148807297	0.314	0.156	0.00210668828993064	"14"	"NNT"
"REC81"	5.43850737924458e-08	0.422940128661605	0.165	0.063	0.00212890371360529	"14"	"REC8"
"CCDC28B"	5.74678746303309e-08	0.346805469933534	0.113	0.035	0.0022495799524043	"14"	"CCDC28B"
"LINC01089"	6.30602152591662e-08	0.325504927227665	0.211	0.089	0.00246849212632006	"14"	"LINC01089"
"AHCYL2"	6.32106023186872e-08	0.297379600057376	0.134	0.045	0.00247437902776501	"14"	"AHCYL2"
"NME1"	6.65175811743095e-08	0.360663645266564	0.479	0.29	0.00260383071506835	"14"	"NME1"
"MRPL37"	6.65788714171685e-08	0.383402601787914	0.428	0.247	0.00260622992162506	"14"	"MRPL37"
"UTF1"	7.18937226350074e-08	0.337265271862559	0.113	0.035	0.00281427977254737	"14"	"UTF1"
"PARP6"	7.38029851642688e-08	0.343617634538505	0.247	0.112	0.0028890178542553	"14"	"PARP6"
"PITHD1"	7.48957244945232e-08	0.274663501270664	0.438	0.248	0.00293179313533811	"14"	"PITHD1"
"RAVER1"	7.68112815993934e-08	0.370587045383992	0.165	0.063	0.00300677761820825	"14"	"RAVER1"
"BRCC3"	7.70378234343277e-08	0.254996470378707	0.273	0.127	0.00301564559833676	"14"	"BRCC3"
"PIM3"	7.71874833547311e-08	0.380110877365683	0.479	0.289	0.00302150403592095	"14"	"PIM3"
"HPS1"	7.75687222796588e-08	0.378768391026717	0.665	0.446	0.00303642763363724	"14"	"HPS1"
"MRPS271"	7.96575786235759e-08	0.303622055800968	0.34	0.175	0.00311819591521988	"14"	"MRPS27"
"TMEM167B"	8.06247588736736e-08	0.371665117322464	0.407	0.234	0.00315605618610995	"14"	"TMEM167B"
"RAP1GDS11"	8.28156560209081e-08	0.297801706398872	0.423	0.232	0.00324181885493845	"14"	"RAP1GDS1"
"PPP1R7"	8.32876701345454e-08	0.335967694645164	0.567	0.337	0.00326029584741678	"14"	"PPP1R7"
"FOXN21"	8.645027264645e-08	0.33589836713323	0.603	0.382	0.00338409592274528	"14"	"FOXN2"
"ESYT1"	9.01471524801427e-08	0.298028917224205	0.361	0.191	0.00352881028383518	"14"	"ESYT1"
"MRPL48"	9.56049622796742e-08	0.389164425199519	0.325	0.172	0.00374245624843785	"14"	"MRPL48"
"RP11-410L14.2"	9.74660186434491e-08	0.317611458213663	0.134	0.045	0.00381530729979781	"14"	"RP11-410L14.2"
"BRPF1"	9.78652057203012e-08	0.491697911455427	0.175	0.07	0.00383093347792119	"14"	"BRPF1"
"TMEM1091"	9.9547124465725e-08	0.310365315469277	0.711	0.498	0.0038967721872108	"14"	"TMEM109"
"MSRA1"	9.98891577894864e-08	0.315826936137509	0.469	0.28	0.00391016108166945	"14"	"MSRA"
"BCKDHA"	1.03081089723092e-07	0.329480190647036	0.459	0.267	0.00403510925721043	"14"	"BCKDHA"
"PPA21"	1.04998094380388e-07	0.299556157247827	0.567	0.366	0.00411015040452028	"14"	"PPA2"
"PDK2"	1.05839169978635e-07	0.275745813422644	0.211	0.09	0.00414307430881366	"14"	"PDK2"
"POLD2"	1.07777835101987e-07	0.408489357226116	0.309	0.158	0.00421896335506729	"14"	"POLD2"
"CD300C"	1.07813393749239e-07	0.446292563846258	0.526	0.339	0.00422035529831395	"14"	"CD300C"
"UBL7"	1.08064047689349e-07	0.309188015915842	0.536	0.335	0.00423016714679957	"14"	"UBL7"
"CAST"	1.10292410799693e-07	0.285688620539609	0.778	0.591	0.00431739642075398	"14"	"CAST"
"MRPL9"	1.11926019061703e-07	0.378743805918631	0.412	0.239	0.00438134401617035	"14"	"MRPL9"
"PTGIR"	1.16156419949074e-07	0.382751412607322	0.124	0.041	0.00454694305890652	"14"	"PTGIR"
"NADSYN1"	1.16324854214016e-07	0.257818468946897	0.438	0.243	0.00455353641820767	"14"	"NADSYN1"
"CBWD1"	1.19224084188254e-07	0.353570592252781	0.469	0.281	0.00466702677554921	"14"	"CBWD1"
"ATG3"	1.2700086413642e-07	0.285596565561627	0.809	0.615	0.00497144882662016	"14"	"ATG3"
"CUL51"	1.27422944684711e-07	0.300975185711442	0.387	0.215	0.004987971169683	"14"	"CUL5"
"PNN"	1.27614133529404e-07	0.294725949879733	0.67	0.46	0.00499545525700853	"14"	"PNN"
"PSMA7"	1.29727619360092e-07	0.29226896386571	0.948	0.814	0.0050781876598508	"14"	"PSMA7"
"PPHLN11"	1.3087937046873e-07	0.298016509570903	0.541	0.351	0.00512327295699842	"14"	"PPHLN1"
"PQBP11"	1.31382588285465e-07	0.327655142921154	0.649	0.436	0.00514297141843454	"14"	"PQBP1"
"POLR1D1"	1.47729983285989e-07	0.315633514238406	0.773	0.609	0.00578289019573006	"14"	"POLR1D"
"RNF139"	1.48011870264321e-07	0.477797268419548	0.33	0.173	0.00579392466149685	"14"	"RNF139"
"TBCB"	1.48981199516779e-07	0.27561753967154	0.706	0.504	0.0058318690550843	"14"	"TBCB"
"TRPV2"	1.60428406526839e-07	0.362870686168768	0.397	0.224	0.0062799699734931	"14"	"TRPV2"
"DAPP11"	1.6091045372373e-07	0.251498775915548	0.448	0.254	0.00629883971101542	"14"	"DAPP1"
"VDAC3"	1.6117342628838e-07	0.314687619640228	0.598	0.397	0.00630913377205865	"14"	"VDAC3"
"CSGALNACT2"	1.69659239574851e-07	0.3065645406541	0.418	0.237	0.00664131093315754	"14"	"CSGALNACT2"
"FAM204A"	1.71724099143779e-07	0.318182985462761	0.619	0.405	0.00672213986098324	"14"	"FAM204A"
"TRADD"	1.72683568017925e-07	0.339995590721362	0.402	0.225	0.00675969827006167	"14"	"TRADD"
"EID1"	1.85977045764622e-07	0.273003524933867	0.861	0.713	0.00728007145645611	"14"	"EID1"
"EFNB1"	1.88511228894665e-07	0.356525483115325	0.165	0.064	0.00737927205508167	"14"	"EFNB1"
"ATAD2B1"	1.90734337241752e-07	0.286897027469764	0.32	0.165	0.00746629563132839	"14"	"ATAD2B"
"WDFY21"	1.95981596559562e-07	0.30065127351301	0.418	0.237	0.00767169959732404	"14"	"WDFY2"
"KLHL221"	2.05382336742672e-07	0.332958012368215	0.196	0.082	0.00803969157179189	"14"	"KLHL22"
"S1PR4"	2.06741243933673e-07	0.255187327611201	0.263	0.123	0.00809288599378363	"14"	"S1PR4"
"CA5B"	2.09082913778283e-07	0.359873456943994	0.273	0.137	0.00818455065985091	"14"	"CA5B"
"PPP6C"	2.23977392150794e-07	0.349428609521013	0.567	0.363	0.00876759501574284	"14"	"PPP6C"
"ASGR21"	2.39819029767846e-07	0.364773324031464	0.284	0.142	0.00938771592026235	"14"	"ASGR2"
"SHTN1"	2.49880457214375e-07	0.341011142868469	0.552	0.356	0.0097815704976567	"14"	"SHTN1"
"TLE3"	2.50864694307012e-07	0.284358386475819	0.448	0.258	0.00982009845864797	"14"	"TLE3"
"CAT1"	2.53476145872339e-07	0.352137025384692	0.722	0.535	0.00992232373017273	"14"	"CAT"
"HARS"	2.56342268190575e-07	0.372292697265416	0.356	0.189	0.01003451808832	"14"	"HARS"
"BORCS7"	2.65046287945239e-07	0.256337867479851	0.515	0.316	0.0103752369416164	"14"	"BORCS7"
"DLD"	2.65908769973973e-07	0.317190129454529	0.428	0.249	0.0104089988006312	"14"	"DLD"
"AC003075.4"	2.68903738675503e-07	0.323644794534511	0.149	0.056	0.0105262368504526	"14"	"AC003075.4"
"SLC25A33"	2.71816720125442e-07	0.311479504354137	0.351	0.191	0.0106402655093104	"14"	"SLC25A33"
"BCL3"	2.78467027152006e-07	0.352794932995389	0.335	0.181	0.0109005917778653	"14"	"BCL3"
"PDCD2"	2.79309273249086e-07	0.343417120952228	0.459	0.271	0.0109335615013355	"14"	"PDCD2"
"RHOG"	2.82162301540877e-07	0.251389219408191	0.959	0.812	0.0110452432938176	"14"	"RHOG"
"FUT71"	2.8245244939361e-07	0.414912983302373	0.139	0.051	0.0110566011315129	"14"	"FUT7"
"SAMM50"	2.89805206141259e-07	0.401190825712801	0.387	0.223	0.0113444247943996	"14"	"SAMM50"
"IREB21"	3.00412861713961e-07	0.304858277499518	0.402	0.229	0.011759661471793	"14"	"IREB2"
"LATS1"	3.00940303940708e-07	0.356809080250194	0.278	0.141	0.011780308197759	"14"	"LATS1"
"KLF31"	3.04148314031969e-07	0.259607999113528	0.49	0.299	0.0119058857527814	"14"	"KLF3"
"HIST1H2AL"	3.15732097485132e-07	0.263831064117552	0.108	0.034	0.0123593329560555	"14"	"HIST1H2AL"
"PIGS"	3.44980710355485e-07	0.322462149621102	0.376	0.208	0.0135042699068654	"14"	"PIGS"
"PAK11"	3.54793708434129e-07	0.310634475535377	0.778	0.575	0.013888399716654	"14"	"PAK1"
"UBE2V11"	3.64435788901408e-07	0.338062838499125	0.691	0.507	0.0142658389565456	"14"	"UBE2V1"
